File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/885.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_09-1
Injection Number	20
Position	120
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	5/18/2019
Injection Time	6:53:05 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.002045
Time Max. (min)	22.993612
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	5,783,778.283490
Signal Max.	3,065,052,275.758080
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406499

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.002045	n.a.	15,482,178.474648
3.005447	0.2041	15,330,771.982269
3.008847	0.204	15,137,748.534716
3.012248	0.2041	14,904,664.137228
3.015650	0.2041	14,838,477.336305
3.019050	0.204	14,778,249.409333
3.022452	0.2041	14,332,052.484074
3.025853	0.2041	14,316,917.308894
3.029253	0.204	14,414,751.850876
3.032655	0.2041	13,993,677.373139
3.036057	0.2041	13,767,862.316724
3.039457	0.204	13,760,945.825105
3.042858	0.2041	13,480,431.676595
3.046260	0.2041	13,249,738.497880
3.049660	0.204	13,349,965.692884
3.053062	0.2041	13,253,066.413443
3.056463	0.2041	13,088,370.016460
3.059863	0.204	13,071,085.533595
3.063265	0.2041	12,980,883.477971
3.066665	0.204	12,887,228.254405
3.070067	0.2041	12,894,422.209011
3.073468	0.2041	12,852,479.987057
3.076868	0.204	12,704,456.565037
3.080270	0.2041	12,638,270.435021
3.083672	0.2041	12,616,185.288585
3.087072	0.204	12,417,403.180018
3.090473	0.2041	12,219,794.956888
3.093875	0.2041	12,247,999.831221
3.097275	0.204	12,100,889.588737
3.100677	0.2041	11,641,922.084651
3.104078	0.2041	11,464,759.058447
3.107478	0.204	11,298,819.912899
3.110880	0.2041	10,880,566.775756
3.114282	0.2041	10,760,729.044618
3.117682	0.204	10,765,850.578177
3.121083	0.2041	10,513,590.722568
3.124485	0.2041	10,352,068.982079
3.127885	0.204	10,264,306.286720
3.131287	0.2041	10,193,256.738349
3.134687	0.204	10,271,763.226494
3.138088	0.2041	9,920,193.131698
3.141490	0.2041	9,662,615.846793
3.144890	0.204	9,718,103.232099
3.148292	0.2041	9,652,242.511369
3.151693	0.2041	9,702,259.465935
3.155093	0.204	9,631,945.928294
3.158495	0.2041	9,734,248.038777
3.161897	0.2041	9,898,080.669001
3.165297	0.204	9,756,888.816448
3.168698	0.2041	9,792,904.489925
3.172100	0.2041	9,706,251.040770
3.175500	0.204	9,406,711.729033
