File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/464.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_16-3
Injection Number	58
Position	27
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	3:47:03 PM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.003943
Time Max. (min)	22.995497
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	4,263,649.656989
Signal Max.	2,836,405,693.720750
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406485

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.003943	n.a.	12,361,661.151199
3.007343	0.204	12,271,870.446617
3.010745	0.2041	12,082,277.164769
3.014147	0.2041	11,798,641.187838
3.017547	0.204	11,662,457.399741
3.020948	0.2041	11,681,479.920131
3.024350	0.2041	11,588,248.462700
3.027750	0.204	11,505,128.479378
3.031152	0.2041	11,479,751.453795
3.034553	0.2041	11,432,487.163427
3.037953	0.204	11,441,235.678000
3.041355	0.2041	11,587,224.137080
3.044757	0.2041	11,622,124.571296
3.048157	0.204	11,604,967.413950
3.051558	0.2041	11,777,864.443314
3.054958	0.204	11,712,188.367478
3.058360	0.2041	11,504,893.945784
3.061762	0.2041	11,495,676.917610
3.065162	0.204	11,297,988.479166
3.068563	0.2041	10,994,415.405992
3.071965	0.2041	11,065,135.401328
3.075365	0.204	11,043,828.473285
3.078767	0.2041	10,623,148.327049
3.082168	0.2041	10,413,449.596544
3.085568	0.204	10,248,479.508497
3.088970	0.2041	9,933,361.157809
3.092372	0.2041	9,707,817.208198
3.095772	0.204	9,462,252.290933
3.099173	0.2041	9,215,425.429262
3.102575	0.2041	8,986,138.090178
3.105975	0.204	8,825,617.429702
3.109377	0.2041	8,739,401.816936
3.112777	0.204	8,621,724.281097
3.116178	0.2041	8,529,782.345203
3.119580	0.2041	8,410,049.253120
3.122980	0.204	8,390,057.092783
