File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/134.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_10-2
Injection Number	42
Position	11
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	8:16:37 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000578
Time Max. (min)	22.992133
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,570,546.122955
Signal Max.	3,578,376,366.885360
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000578	n.a.	11,857,862.803864
3.003978	0.204	11,798,133.120342
3.007380	0.2041	11,661,680.174004
3.010782	0.2041	11,505,349.543503
3.014182	0.204	11,373,845.846674
3.017583	0.2041	11,165,824.167821
3.020985	0.2041	11,021,234.883670
3.024385	0.204	10,884,252.201213
3.027787	0.2041	10,744,522.540204
3.031188	0.2041	10,767,056.326982
3.034588	0.204	10,645,310.711322
3.037990	0.2041	10,483,601.751767
3.041390	0.204	10,444,843.430938
3.044792	0.2041	10,315,917.765004
3.048193	0.2041	10,173,808.706712
3.051593	0.204	10,110,650.265636
3.054995	0.2041	9,917,825.325025
3.058397	0.2041	9,706,148.896175
3.061797	0.204	9,709,298.125317
3.065198	0.2041	9,749,848.965788
3.068600	0.2041	9,639,672.291464
3.072000	0.204	9,453,200.307316
3.075402	0.2041	9,372,080.454864
3.078803	0.2041	9,339,599.863214
3.082203	0.204	9,148,995.606956
3.085605	0.2041	8,840,334.697598
3.089007	0.2041	8,578,457.149467
3.092407	0.204	8,352,083.220600
3.095808	0.2041	8,172,489.282151
