File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/708.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_05-1
Injection Number	16
Position	116
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	5/18/2019
Injection Time	4:57:39 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.002358
Time Max. (min)	22.993925
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	6,257,304.632337
Signal Max.	4,256,060,908.055450
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406499

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.002358	n.a.	21,304,520.239983
3.005760	0.2041	21,101,096.029375
3.009160	0.204	20,779,029.075457
3.012562	0.2041	20,375,844.017736
3.015963	0.2041	20,047,781.311917
3.019363	0.204	19,871,587.059830
3.022765	0.2041	19,678,031.837285
3.026167	0.2041	19,514,896.835080
3.029567	0.204	19,429,799.164015
3.032968	0.2041	19,297,112.733062
3.036370	0.2041	18,759,050.319571
3.039770	0.204	18,361,095.500951
3.043172	0.2041	18,281,406.786957
3.046573	0.2041	18,009,266.958488
3.049973	0.204	17,851,428.384114
3.053375	0.2041	17,826,576.484339
3.056777	0.2041	17,649,262.836687
3.060177	0.204	17,449,681.228050
3.063578	0.2041	17,051,652.206587
3.066980	0.2041	17,062,115.674960
3.070380	0.204	17,155,409.436485
3.073782	0.2041	16,750,076.917166
3.077182	0.204	16,755,894.372280
3.080583	0.2041	16,697,244.393424
3.083985	0.2041	16,438,512.150439
3.087385	0.204	16,376,915.936784
3.090787	0.2041	16,278,585.775098
3.094188	0.2041	15,896,105.820879
3.097588	0.204	15,523,355.065187
3.100990	0.2041	15,410,441.559244
3.104392	0.2041	15,163,362.102958
3.107792	0.204	14,714,408.285181
3.111193	0.2041	14,383,469.743530
3.114595	0.2041	14,496,470.710861
3.117995	0.204	14,536,859.547506
3.121397	0.2041	14,281,226.198307
3.124798	0.2041	14,108,126.074452
3.128198	0.204	13,867,614.116860
3.131600	0.2041	13,654,681.070711
3.135002	0.2041	13,592,243.072136
3.138402	0.204	13,661,869.081039
3.141803	0.2041	13,437,760.405791
3.145203	0.204	13,006,433.632482
3.148605	0.2041	12,967,772.203468
3.152007	0.2041	12,956,521.264798
3.155407	0.204	12,947,023.038256
3.158808	0.2041	12,936,594.349701
3.162210	0.2041	12,779,884.926841
3.165610	0.204	12,711,375.408451
3.169012	0.2041	12,877,049.860498
3.172413	0.2041	12,878,309.565354
3.175813	0.204	12,751,984.100315
3.179215	0.2041	12,822,080.693788
3.182617	0.2041	12,806,119.183078
3.186017	0.204	12,582,027.556939
3.189418	0.2041	12,320,452.526854
3.192820	0.2041	12,217,772.594443
3.196220	0.204	12,134,889.373504
3.199622	0.2041	12,067,278.153932
3.203023	0.2041	11,716,202.614824
3.206423	0.204	11,502,341.990862
3.209825	0.2041	11,736,437.480603
3.213225	0.204	11,601,845.475855
3.216627	0.2041	11,474,730.958901
3.220028	0.2041	11,456,079.698591
3.223428	0.204	11,277,283.497323
3.226830	0.2041	11,362,856.468833
3.230232	0.2041	11,540,135.332039
3.233632	0.204	11,391,632.843863
3.237033	0.2041	11,243,626.936666
3.240435	0.2041	11,182,438.166910
3.243835	0.204	10,965,488.454431
3.247237	0.2041	11,014,592.370010
3.250638	0.2041	10,995,600.908223
3.254038	0.204	10,773,797.528303
3.257440	0.2041	10,621,933.609056
3.260842	0.2041	10,466,258.956636
3.264242	0.204	10,442,262.535183
3.267643	0.2041	10,275,300.572472
3.271045	0.2041	10,137,931.423468
3.274445	0.204	10,294,723.250937
3.277847	0.2041	10,251,829.310617
3.281247	0.204	9,992,862.258376
3.284648	0.2041	9,949,754.143415
3.288050	0.2041	9,903,930.630668
3.291450	0.204	9,840,805.426853
3.294852	0.2041	9,775,654.607928
3.298253	0.2041	9,708,676.719422
3.301653	0.204	9,711,695.120902
3.305055	0.2041	9,588,702.198075
3.308457	0.2041	9,522,946.662905
3.311857	0.204	9,535,922.008475
3.315258	0.2041	9,577,825.656597
3.318660	0.2041	9,480,822.135811
3.322060	0.204	9,351,889.456416
3.325462	0.2041	9,250,721.100988
3.328863	0.2041	9,106,494.654230
3.332263	0.204	9,141,527.884928
3.335665	0.2041	9,122,306.938206
3.339067	0.2041	9,065,503.602486
3.342467	0.204	9,144,639.977631
3.345868	0.2041	9,161,372.050825
3.349268	0.204	8,954,821.625423
3.352670	0.2041	8,823,871.667931
3.356072	0.2041	8,806,401.158039
3.359472	0.204	8,733,953.276972
3.362873	0.2041	8,692,837.689465
3.366275	0.2041	8,707,885.497641
3.369675	0.204	8,704,642.949616
3.373077	0.2041	8,617,575.541130
3.376478	0.2041	8,437,270.243353
3.379878	0.204	8,264,922.104340
3.383280	0.2041	8,239,214.705139
3.386682	0.2041	8,309,606.724483
3.390082	0.204	8,293,024.805734
3.393483	0.2041	8,209,945.099127
3.396885	0.2041	8,086,694.867836
3.400285	0.204	8,058,174.570222
3.403687	0.2041	8,154,614.484661
3.407088	0.2041	8,026,608.896814
3.410488	0.204	7,862,111.580109
3.413890	0.2041	7,758,452.111644
3.417290	0.204	7,800,430.923915
3.420692	0.2041	7,841,189.698802
3.424093	0.2041	7,804,460.571739
3.427493	0.204	7,794,612.456287
3.430895	0.2041	7,706,715.136918
3.434297	0.2041	7,730,383.911989
3.437697	0.204	7,772,827.903904
3.441098	0.2041	7,728,495.488599
3.444500	0.2041	7,576,328.736162
3.447900	0.204	7,723,974.357786
3.451302	0.2041	7,760,015.265178
3.454703	0.2041	7,428,751.854308
3.458103	0.204	7,429,700.986927
3.461505	0.2041	7,368,072.066282
3.464907	0.2041	7,171,724.898897
3.468307	0.204	7,194,463.180593
