File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/765.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_01-1
Injection Number	12
Position	112
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	5/18/2019
Injection Time	3:03:14 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000558
Time Max. (min)	22.992102
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	4,714,274.921183
Signal Max.	3,752,620,652.696610
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406475

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000558	n.a.	14,474,028.470131
3.003960	0.2041	14,528,684.484097
3.007362	0.2041	14,547,410.986633
3.010762	0.204	14,375,710.295283
3.014163	0.2041	14,278,355.669461
3.017565	0.2041	14,362,637.745403
3.020965	0.204	14,138,565.966871
3.024367	0.2041	13,712,312.023171
3.027768	0.2041	13,682,369.870781
3.031168	0.204	13,640,915.410458
3.034570	0.2041	13,409,775.738495
3.037970	0.204	13,200,340.790517
3.041372	0.2041	12,937,892.684611
3.044773	0.2041	12,860,670.042685
3.048173	0.204	12,816,165.735089
3.051575	0.2041	12,540,977.593837
3.054977	0.2041	12,401,948.247910
3.058377	0.204	12,319,126.965544
3.061778	0.2041	12,078,186.858202
3.065180	0.2041	12,012,989.853764
3.068580	0.204	12,095,964.007304
3.071982	0.2041	11,905,213.689734
3.075383	0.2041	11,795,270.663929
3.078783	0.204	11,905,295.785974
3.082185	0.2041	11,701,959.417439
3.085587	0.2041	11,466,422.824333
3.088987	0.204	11,496,475.072780
3.092388	0.2041	11,379,366.416310
3.095788	0.204	10,895,490.347727
3.099190	0.2041	10,477,559.023625
3.102592	0.2041	10,420,486.453216
3.105992	0.204	10,413,795.383373
3.109393	0.2041	10,191,505.738276
3.112795	0.2041	9,881,085.170732
3.116195	0.204	9,772,962.279648
3.119597	0.2041	9,599,365.755214
3.122998	0.2041	9,397,078.735997
3.126398	0.204	9,414,139.201799
3.129800	0.2041	9,402,943.838045
3.133202	0.2041	9,203,972.658574
3.136602	0.204	9,065,016.312600
3.140003	0.2041	9,236,081.491941
3.143405	0.2041	9,175,436.097870
3.146805	0.204	8,872,243.309984
3.150207	0.2041	8,775,481.791380
3.153607	0.204	8,875,721.103160
3.157008	0.2041	8,842,443.925412
3.160410	0.2041	8,548,534.427902
3.163810	0.204	8,472,158.424724
3.167212	0.2041	8,572,761.295117
