File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/647.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_17-1
Injection Number	28
Position	128
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	5/18/2019
Injection Time	10:44:58 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.001772
Time Max. (min)	22.993338
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	5,655,580.756248
Signal Max.	2,152,873,576.057850
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406499

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.001772	n.a.	16,233,563.564507
3.005173	0.2041	16,174,564.997681
3.008573	0.204	16,100,256.702666
3.011975	0.2041	16,128,848.788908
3.015377	0.2041	16,090,526.268514
3.018777	0.204	15,726,528.468412
3.022178	0.2041	15,486,188.814251
3.025580	0.2041	15,517,122.427955
3.028980	0.204	15,485,319.515323
3.032382	0.2041	15,222,644.761180
3.035782	0.204	14,813,575.305395
3.039183	0.2041	14,656,759.764462
3.042585	0.2041	14,727,270.779631
3.045985	0.204	14,607,967.677856
3.049387	0.2041	14,450,435.058845
3.052788	0.2041	14,379,385.238952
3.056188	0.204	14,148,554.646505
3.059590	0.2041	14,142,316.763000
3.062992	0.2041	14,004,182.742931
3.066392	0.204	13,815,097.701943
3.069793	0.2041	13,918,406.235386
3.073195	0.2041	13,713,262.975126
3.076595	0.204	13,465,419.896390
3.079997	0.2041	13,266,618.034272
3.083398	0.2041	12,979,784.705130
3.086798	0.204	12,885,593.401980
3.090200	0.2041	12,824,203.549403
3.093602	0.2041	12,596,859.946571
3.097002	0.204	12,339,122.864001
3.100403	0.2041	11,937,559.101672
3.103803	0.204	11,572,577.566833
3.107205	0.2041	11,358,101.023046
3.110607	0.2041	11,277,461.594037
3.114007	0.204	11,065,890.550707
3.117408	0.2041	10,720,105.293024
3.120810	0.2041	10,673,857.235123
3.124210	0.204	10,650,501.763501
3.127612	0.2041	10,681,306.559437
3.131013	0.2041	10,641,878.614917
3.134413	0.204	10,691,781.677519
3.137815	0.2041	10,764,091.086315
3.141217	0.2041	10,450,634.333548
3.144617	0.204	10,369,734.427132
3.148018	0.2041	10,437,600.327249
3.151420	0.2041	10,271,005.751667
3.154820	0.204	10,059,441.514563
3.158222	0.2041	10,056,397.518316
3.161623	0.2041	10,311,024.263778
3.165023	0.204	10,256,724.963129
3.168425	0.2041	9,812,166.025170
3.171825	0.204	9,772,668.166680
3.175227	0.2041	9,999,956.418812
3.178628	0.2041	9,936,505.143804
3.182028	0.204	9,836,765.649500
3.185430	0.2041	9,632,485.947896
3.188832	0.2041	9,493,373.904887
3.192232	0.204	9,388,310.501804
3.195633	0.2041	9,289,342.138639
3.199035	0.2041	9,366,076.083813
3.202435	0.204	9,209,016.002677
3.205837	0.2041	9,204,659.876469
3.209238	0.2041	9,241,059.770836
3.212638	0.204	8,993,556.339143
3.216040	0.2041	8,931,416.357883
3.219442	0.2041	9,093,252.860322
3.222842	0.204	9,093,515.828971
3.226243	0.2041	8,928,888.806003
3.229645	0.2041	8,946,879.918154
3.233045	0.204	8,943,407.512337
3.236447	0.2041	8,852,887.366047
3.239847	0.204	8,749,283.971116
3.243248	0.2041	8,727,653.960760
3.246650	0.2041	8,786,800.102555
3.250050	0.204	8,734,451.891475
3.253452	0.2041	8,604,476.568811
3.256853	0.2041	8,531,965.943649
3.260253	0.204	8,542,475.920068
3.263655	0.2041	8,463,826.542300
3.267057	0.2041	8,403,366.547740
3.270457	0.204	8,308,943.967536
3.273858	0.2041	8,190,328.915642
3.277260	0.2041	8,212,206.403471
3.280660	0.204	8,212,643.819029
3.284062	0.2041	8,226,542.055261
3.287463	0.2041	8,170,232.688352
3.290863	0.204	8,048,822.997773
3.294265	0.2041	8,000,898.415503
3.297667	0.2041	7,840,954.488262
3.301067	0.204	7,759,544.311535
3.304468	0.2041	7,906,458.377876
3.307868	0.204	7,916,902.880827
3.311270	0.2041	7,801,843.472979
3.314672	0.2041	7,751,464.053469
3.318072	0.204	7,721,588.090513
3.321473	0.2041	7,719,602.341076
3.324875	0.2041	7,693,748.777754
3.328275	0.204	7,636,364.050216
3.331677	0.2041	7,668,835.057295
3.335078	0.2041	7,598,731.589154
3.338478	0.204	7,542,902.435996
3.341880	0.2041	7,486,403.473776
3.345282	0.2041	7,320,333.293395
3.348682	0.204	7,499,005.414360
3.352083	0.2041	7,528,462.531604
3.355485	0.2041	7,373,498.762186
3.358885	0.204	7,415,457.261181
3.362287	0.2041	7,273,490.597593
3.365688	0.2041	7,229,722.978427
3.369088	0.204	7,194,690.127391
3.372490	0.2041	7,120,984.329190
3.375890	0.204	7,231,708.371594
3.379292	0.2041	7,098,042.269661
3.382693	0.2041	7,004,933.325648
3.386093	0.204	7,030,084.842216
3.389495	0.2041	6,948,464.176220
3.392897	0.2041	7,024,008.247687
3.396297	0.204	6,966,256.928481
3.399698	0.2041	6,804,136.098887
3.403100	0.2041	6,853,617.545419
3.406500	0.204	6,915,846.431300
3.409902	0.2041	6,855,592.023319
3.413303	0.2041	6,806,374.689585
3.416703	0.204	6,915,494.611530
3.420105	0.2041	6,826,970.581457
3.423507	0.2041	6,662,322.816321
3.426907	0.204	6,642,008.943834
3.430308	0.2041	6,652,670.201156
3.433708	0.204	6,768,103.583040
3.437110	0.2041	6,663,151.444987
3.440512	0.2041	6,600,880.276475
3.443912	0.204	6,616,729.571823
3.447313	0.2041	6,446,994.797639
3.450715	0.2041	6,562,197.106339
3.454115	0.204	6,601,809.439372
3.457517	0.2041	6,457,400.950742
3.460918	0.2041	6,420,564.025835
3.464318	0.204	6,364,376.830929
3.467720	0.2041	6,463,536.017008
3.471122	0.2041	6,499,137.086096
3.474522	0.204	6,275,358.153698
3.477923	0.2041	6,148,358.492397
3.481325	0.2041	6,206,995.575100
3.484725	0.204	6,183,503.727058
3.488127	0.2041	6,176,209.137309
3.491528	0.2041	6,177,990.136852
3.494928	0.204	6,133,030.637381
3.498330	0.2041	6,176,882.989466
3.501730	0.204	6,075,779.990149
3.505132	0.2041	6,054,334.785153
3.508533	0.2041	6,181,995.967224
3.511933	0.204	6,121,225.324530
3.515335	0.2041	6,031,171.615902
3.518737	0.2041	6,102,722.821416
3.522137	0.204	6,043,333.060798
3.525538	0.2041	5,852,581.590075
3.528940	0.2041	5,932,287.501345
3.532340	0.204	6,065,350.776445
3.535742	0.2041	6,191,163.131990
3.539143	0.2041	6,364,105.126587
3.542543	0.204	6,453,417.143115
3.545945	0.2041	6,418,351.710222
3.549347	0.2041	6,420,282.153321
3.552747	0.204	6,479,802.662545
3.556148	0.2041	6,308,871.413199
3.559550	0.2041	6,154,555.363788
3.562950	0.204	6,107,259.336805
3.566352	0.2041	5,986,084.739220
3.569752	0.204	5,936,369.238729
3.573153	0.2041	6,029,097.460272
3.576555	0.2041	5,978,619.491781
3.579955	0.204	5,917,458.248272
3.583357	0.2041	5,986,761.627442
3.586758	0.2041	5,916,356.751364
3.590158	0.204	5,922,209.365481
3.593560	0.2041	5,873,783.684392
3.596962	0.2041	5,824,513.002022
3.600362	0.204	5,765,637.025699
3.603763	0.2041	5,779,280.747102
3.607165	0.2041	5,962,584.310800
3.610565	0.204	5,891,534.927467
3.613967	0.2041	5,880,406.195711
3.617368	0.2041	5,919,874.105769
3.620768	0.204	5,919,452.194546
3.624170	0.2041	6,050,462.393268
3.627572	0.2041	6,088,471.210992
3.630972	0.204	5,949,681.181030
3.634373	0.2041	5,885,082.804445
3.637773	0.204	5,883,351.740981
3.641175	0.2041	5,857,328.301667
3.644577	0.2041	5,855,256.212449
3.647977	0.204	5,748,604.590094
3.651378	0.2041	5,791,665.538519
3.654780	0.2041	5,903,173.500240
3.658180	0.204	5,706,111.649103
3.661582	0.2041	5,655,580.756248
3.664983	0.2041	5,795,432.639120
3.668383	0.204	5,819,458.204217
3.671785	0.2041	5,948,913.413300
3.675187	0.2041	5,987,757.729594
3.678587	0.204	5,966,915.683556
3.681988	0.2041	6,025,763.737632
3.685390	0.2041	6,111,223.290861
3.688790	0.204	5,968,252.334997
3.692192	0.2041	5,880,830.221738
3.695593	0.2041	6,058,140.545777
3.698993	0.204	5,919,903.159409
3.702395	0.2041	5,823,325.342922
3.705795	0.204	5,929,536.491521
3.709197	0.2041	5,919,659.253397
3.712598	0.2041	5,857,153.568868
3.715998	0.204	5,953,672.581244
3.719400	0.2041	6,011,206.496020
3.722802	0.2041	5,906,975.132117
3.726202	0.204	6,013,462.926960
3.729603	0.2041	6,154,513.255232
3.733005	0.2041	6,111,896.280402
3.736405	0.204	6,054,035.401254
3.739807	0.2041	6,029,213.135810
3.743208	0.2041	6,183,090.472878
