File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/306.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_rrv_greenhouse_02
Injection Number	6
Position	4
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/7/2018
Injection Time	6:27:29 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000528
Time Max. (min)	22.992095
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2 SR4 Build 8179 (264636)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,661,358.832744
Signal Max.	600,105,113.795215
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406499

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000528	n.a.	4,949,538.883858
3.003930	0.2041	5,048,036.142765
3.007332	0.2041	5,312,445.278359
3.010732	0.204	5,488,231.792906
3.014133	0.2041	5,508,800.273868
3.017535	0.2041	5,396,889.834385
3.020935	0.204	5,243,952.298357
3.024337	0.2041	5,193,224.886356
3.027737	0.204	5,068,937.212678
3.031138	0.2041	4,909,712.608374
3.034540	0.2041	4,800,047.300756
3.037940	0.204	4,741,040.571848
3.041342	0.2041	4,763,996.224683
3.044743	0.2041	4,743,231.434998
3.048143	0.204	4,772,104.732836
3.051545	0.2041	4,866,522.171443
3.054947	0.2041	4,932,096.631256
3.058347	0.204	5,016,725.872680
3.061748	0.2041	5,006,503.453530
3.065150	0.2041	5,094,797.079883
3.068550	0.204	5,334,296.016523
3.071952	0.2041	5,400,874.935048
3.075353	0.2041	5,323,506.068595
3.078753	0.204	5,248,824.086809
3.082155	0.2041	5,208,290.027185
3.085557	0.2041	5,182,091.824806
3.088957	0.204	5,081,791.060014
3.092358	0.2041	5,013,216.315219
3.095758	0.204	4,927,704.612909
3.099160	0.2041	4,804,034.739317
3.102562	0.2041	4,744,513.196617
3.105962	0.204	4,705,826.160420
3.109363	0.2041	4,658,534.884619
3.112765	0.2041	4,579,222.347852
3.116165	0.204	4,569,781.194439
3.119567	0.2041	4,501,676.176653
3.122968	0.2041	4,460,693.323071
3.126368	0.204	4,435,381.250237
3.129770	0.2041	4,269,442.512972
3.133172	0.2041	4,172,607.234385
3.136572	0.204	4,149,710.473137
3.139973	0.2041	4,100,830.010762
3.143375	0.2041	4,015,818.084326
3.146775	0.204	3,961,089.335641
3.150177	0.2041	3,981,753.612751
3.153578	0.2041	3,993,660.945781
3.156978	0.204	3,988,700.983772
3.160380	0.2041	3,946,578.848399
3.163780	0.204	3,892,483.720727
3.167182	0.2041	3,921,234.998444
3.170583	0.2041	3,898,275.217695
3.173983	0.204	3,802,609.764106
3.177385	0.2041	3,757,608.729246
3.180787	0.2041	3,735,859.691313
3.184187	0.204	3,751,697.639834
3.187588	0.2041	3,717,978.483429
3.190990	0.2041	3,616,499.604337
3.194390	0.204	3,554,778.493754
3.197792	0.2041	3,552,765.864389
3.201193	0.2041	3,558,214.988023
3.204593	0.204	3,493,084.381536
3.207995	0.2041	3,441,469.354534
3.211397	0.2041	3,454,299.896133
3.214797	0.204	3,409,890.194123
3.218198	0.2041	3,348,818.426006
3.221600	0.2041	3,398,019.430301
3.225000	0.204	3,419,226.651144
3.228402	0.2041	3,322,209.303903
3.231802	0.204	3,199,253.573048
3.235203	0.2041	3,195,009.681726
3.238605	0.2041	3,242,832.743228
3.242005	0.204	3,224,133.886961
3.245407	0.2041	3,213,251.028545
3.248808	0.2041	3,196,448.860613
3.252208	0.204	3,193,318.584999
3.255610	0.2041	3,158,064.820739
3.259012	0.2041	3,082,360.143573
3.262412	0.204	3,071,587.737709
3.265813	0.2041	3,068,076.474242
3.269215	0.2041	3,092,258.396790
3.272615	0.204	3,083,307.132654
3.276017	0.2041	3,004,758.932394
3.279418	0.2041	2,963,341.119258
3.282818	0.204	2,967,624.167397
3.286220	0.2041	2,986,534.383564
3.289622	0.2041	2,929,543.304410
3.293022	0.204	2,881,014.322034
3.296423	0.2041	2,880,579.346822
3.299823	0.204	2,899,916.655828
3.303225	0.2041	2,884,615.979866
3.306627	0.2041	2,848,787.632554
3.310027	0.204	2,864,010.502588
3.313428	0.2041	2,862,330.105930
3.316830	0.2041	2,815,093.706593
3.320230	0.204	2,846,967.715482
3.323632	0.2041	2,868,608.638467
3.327033	0.2041	2,731,474.272839
3.330433	0.204	2,692,188.397779
3.333835	0.2041	2,749,442.410776
3.337237	0.2041	2,709,220.097668
3.340637	0.204	2,636,025.072257
3.344038	0.2041	2,659,786.813027
3.347440	0.2041	2,681,990.071377
3.350840	0.204	2,644,390.287071
3.354242	0.2041	2,615,761.763756
3.357643	0.2041	2,567,471.058327
3.361043	0.204	2,578,365.969049
3.364445	0.2041	2,591,555.277190
3.367845	0.204	2,572,935.374808
3.371247	0.2041	2,592,268.762488
3.374648	0.2041	2,541,166.266915
3.378048	0.204	2,512,244.632619
3.381450	0.2041	2,497,527.572791
3.384852	0.2041	2,460,089.077531
3.388252	0.204	2,468,145.219322
3.391653	0.2041	2,458,504.866981
3.395055	0.2041	2,454,434.222041
3.398455	0.204	2,474,733.869718
3.401857	0.2041	2,472,854.356641
3.405258	0.2041	2,443,539.229039
3.408658	0.204	2,427,491.778118
3.412060	0.2041	2,385,886.464870
3.415462	0.2041	2,355,921.528087
3.418862	0.204	2,354,723.820896
3.422263	0.2041	2,373,994.232373
3.425665	0.2041	2,396,711.844288
3.429065	0.204	2,357,978.749371
3.432467	0.2041	2,330,686.991294
3.435867	0.204	2,312,003.545974
3.439268	0.2041	2,265,191.739891
3.442670	0.2041	2,252,027.104923
3.446070	0.204	2,273,448.669365
3.449472	0.2041	2,250,776.888543
3.452873	0.2041	2,199,298.164467
3.456273	0.204	2,195,977.753608
3.459675	0.2041	2,200,349.121725
3.463077	0.2041	2,203,899.728324
3.466477	0.204	2,189,123.051601
3.469878	0.2041	2,186,897.228762
3.473280	0.2041	2,228,913.096903
3.476680	0.204	2,201,698.874144
3.480082	0.2041	2,145,206.958725
3.483483	0.2041	2,083,849.695006
3.486883	0.204	2,067,488.366072
3.490285	0.2041	2,108,062.663964
3.493687	0.2041	2,072,896.215248
3.497087	0.204	2,077,367.271910
3.500488	0.2041	2,137,230.642733
3.503888	0.204	2,115,714.609359
3.507290	0.2041	2,112,810.635218
3.510692	0.2041	2,096,633.474819
3.514092	0.204	2,052,278.334241
3.517493	0.2041	2,026,831.021893
3.520895	0.2041	1,982,042.440375
3.524295	0.204	2,042,752.594594
3.527697	0.2041	2,041,198.359492
3.531098	0.2041	1,990,530.518090
3.534498	0.204	2,047,201.581680
3.537900	0.2041	1,985,918.562354
3.541302	0.2041	1,903,055.808817
3.544702	0.204	1,966,072.488578
3.548103	0.2041	2,060,191.705898
3.551505	0.2041	2,119,751.758032
3.554905	0.204	2,163,455.900111
3.558307	0.2041	2,158,892.363636
3.561708	0.2041	2,087,671.580917
3.565108	0.204	2,016,233.566474
3.568510	0.2041	2,034,747.231903
3.571910	0.204	2,073,507.303908
3.575312	0.2041	2,036,060.095417
3.578713	0.2041	1,973,811.979782
3.582113	0.204	1,962,250.600647
3.585515	0.2041	1,986,864.913952
3.588917	0.2041	1,975,952.355163
3.592317	0.204	1,996,549.326389
3.595718	0.2041	2,068,977.032511
3.599120	0.2041	2,082,693.619790
3.602520	0.204	2,157,071.441372
3.605922	0.2041	2,217,763.289257
3.609323	0.2041	2,184,834.600199
3.612723	0.204	2,213,888.567714
3.616125	0.2041	2,214,490.264750
3.619527	0.2041	2,201,443.153263
3.622927	0.204	2,210,733.829667
3.626328	0.2041	2,137,912.252407
3.629730	0.2041	2,133,730.585311
3.633130	0.204	2,164,073.262928
3.636532	0.2041	2,097,498.229136
3.639932	0.204	2,119,371.977103
3.643333	0.2041	2,140,873.625457
3.646735	0.2041	2,089,912.067871
3.650135	0.204	2,080,842.789701
3.653537	0.2041	2,071,929.619218
3.656938	0.2041	2,087,170.222209
3.660338	0.204	2,113,201.047398
3.663740	0.2041	2,082,785.085343
3.667142	0.2041	2,026,660.137793
3.670542	0.204	2,020,869.597300
3.673943	0.2041	2,081,687.821922
3.677345	0.2041	2,101,328.405895
3.680745	0.204	2,028,304.733650
3.684147	0.2041	2,024,385.570826
3.687548	0.2041	2,079,706.497891
3.690948	0.204	2,012,128.951026
3.694350	0.2041	1,981,068.344016
3.697750	0.204	2,025,522.410503
3.701152	0.2041	1,983,380.990005
3.704553	0.2041	1,992,689.963567
3.707953	0.204	2,090,322.123799
3.711355	0.2041	2,134,066.510611
3.714757	0.2041	2,158,824.622624
3.718157	0.204	2,180,265.271297
3.721558	0.2041	2,185,346.115626
3.724960	0.2041	2,246,825.511195
3.728360	0.204	2,280,366.136723
3.731762	0.2041	2,281,024.298928
3.735163	0.2041	2,290,073.021059
3.738563	0.204	2,251,568.627062
3.741965	0.2041	2,269,236.907490
3.745367	0.2041	2,292,365.855671
3.748767	0.204	2,278,486.626828
3.752168	0.2041	2,255,685.485952
3.755570	0.2041	2,213,122.258720
3.758970	0.204	2,230,111.053022
3.762372	0.2041	2,225,023.486662
3.765772	0.204	2,237,407.136648
3.769173	0.2041	2,296,278.433552
3.772575	0.2041	2,303,814.296136
3.775975	0.204	2,347,133.913832
3.779377	0.2041	2,395,418.486376
3.782778	0.2041	2,374,659.285586
3.786178	0.204	2,364,551.627867
3.789580	0.2041	2,362,931.515226
3.792982	0.2041	2,368,091.511271
3.796382	0.204	2,373,837.547183
3.799783	0.2041	2,375,499.005700
3.803185	0.2041	2,410,940.708415
3.806585	0.204	2,401,901.160154
3.809987	0.2041	2,382,212.418616
3.813388	0.2041	2,434,814.783916
3.816788	0.204	2,490,262.117316
3.820190	0.2041	2,548,690.759215
3.823592	0.2041	2,575,534.885615
3.826992	0.204	2,543,892.908036
3.830393	0.2041	2,526,350.222253
3.833793	0.204	2,596,175.961578
