File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/608.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_20-3
Injection Number	61
Position	30
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	5:11:26 PM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.001737
Time Max. (min)	22.993293
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	4,374,757.362613
Signal Max.	1,876,849,404.376590
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406489

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.001737	n.a.	13,528,630.495239
3.005138	0.2041	13,635,811.625343
3.008540	0.2041	13,605,995.687439
3.011940	0.204	13,353,398.043308
3.015342	0.2041	13,217,861.814627
3.018743	0.2041	12,925,943.432530
3.022143	0.204	12,823,809.596150
3.025545	0.2041	12,838,319.638786
3.028947	0.2041	12,711,599.801517
3.032347	0.204	12,821,072.701402
3.035748	0.2041	12,583,267.156738
3.039150	0.2041	12,290,486.549996
3.042550	0.204	12,218,337.977269
3.045952	0.2041	12,025,485.066976
3.049353	0.2041	11,846,849.891581
3.052753	0.204	11,672,816.727133
3.056155	0.2041	11,497,293.705888
3.059555	0.204	11,296,605.116051
3.062957	0.2041	11,200,696.597901
3.066358	0.2041	11,106,390.627778
3.069758	0.204	11,068,996.325586
3.073160	0.2041	10,900,101.219988
3.076562	0.2041	10,426,246.087611
3.079962	0.204	10,195,917.480304
3.083363	0.2041	10,241,069.644379
3.086765	0.2041	9,970,597.302328
3.090165	0.204	9,563,612.271320
3.093567	0.2041	9,494,891.041297
3.096968	0.2041	9,357,873.190962
3.100368	0.204	9,140,201.493250
3.103770	0.2041	9,056,836.494453
3.107172	0.2041	8,945,963.574734
3.110572	0.204	8,781,607.915131
3.113973	0.2041	8,694,995.210215
3.117375	0.2041	8,636,268.100416
3.120775	0.204	8,476,279.991973
3.124177	0.2041	8,421,152.463300
3.127577	0.204	8,472,211.553742
3.130978	0.2041	8,387,767.662012
3.134380	0.2041	8,320,498.050468
3.137780	0.204	8,255,381.375255
3.141182	0.2041	8,091,762.305108
3.144583	0.2041	8,047,220.910064
3.147983	0.204	8,030,220.253419
3.151385	0.2041	7,856,241.131002
3.154787	0.2041	7,741,459.009841
3.158187	0.204	7,789,895.592107
3.161588	0.2041	7,783,356.943403
3.164990	0.2041	7,679,854.398427
3.168390	0.204	7,580,759.748403
3.171792	0.2041	7,535,434.208018
3.175193	0.2041	7,511,653.273107
3.178593	0.204	7,452,347.186831
3.181995	0.2041	7,398,945.729123
3.185395	0.204	7,283,299.954226
3.188797	0.2041	7,147,039.835994
3.192198	0.2041	7,135,219.329752
3.195598	0.204	7,156,396.761587
3.199000	0.2041	7,093,160.759110
3.202402	0.2041	6,999,079.190175
3.205802	0.204	6,991,196.034117
3.209203	0.2041	6,988,468.099097
3.212605	0.2041	6,979,695.436516
3.216005	0.204	6,975,729.203238
3.219407	0.2041	6,879,737.384823
3.222808	0.2041	6,840,331.764386
3.226208	0.204	6,786,208.739814
3.229610	0.2041	6,708,929.177429
3.233012	0.2041	6,926,205.584433
3.236412	0.204	7,172,542.886717
3.239813	0.2041	7,277,765.844106
3.243215	0.2041	7,273,905.190909
3.246615	0.204	7,226,669.508895
3.250017	0.2041	7,227,585.160754
3.253417	0.204	6,974,620.652139
3.256818	0.2041	6,750,460.122437
3.260220	0.2041	6,746,159.134707
3.263620	0.204	6,758,738.625508
3.267022	0.2041	6,708,580.258120
3.270423	0.2041	6,522,945.439307
3.273823	0.204	6,430,450.179764
3.277225	0.2041	6,331,142.147882
3.280627	0.2041	6,210,430.714460
3.284027	0.204	6,270,089.789398
3.287428	0.2041	6,293,333.012023
3.290830	0.2041	6,228,539.553722
3.294230	0.204	6,171,967.104468
3.297632	0.2041	6,094,936.303379
3.301033	0.2041	6,067,368.495124
3.304433	0.204	6,098,742.246739
3.307835	0.2041	6,069,383.574482
3.311237	0.2041	5,970,421.644234
3.314637	0.204	6,013,881.053032
3.318038	0.2041	6,038,433.676140
3.321438	0.204	5,895,136.182913
3.324840	0.2041	5,849,139.915365
3.328242	0.2041	5,876,270.919517
3.331642	0.204	5,854,010.175708
3.335043	0.2041	5,848,638.809498
3.338445	0.2041	5,820,627.107380
3.341845	0.204	5,662,507.316429
3.345247	0.2041	5,590,079.282350
3.348648	0.2041	5,600,454.243888
3.352048	0.204	5,517,814.870888
3.355450	0.2041	5,456,748.554104
3.358852	0.2041	5,387,993.563261
3.362252	0.204	5,309,883.374299
3.365653	0.2041	5,309,704.947605
3.369055	0.2041	5,312,419.671823
3.372455	0.204	5,209,482.620960
3.375857	0.2041	5,189,326.074907
3.379257	0.204	5,253,488.400976
3.382658	0.2041	5,142,169.447999
3.386060	0.2041	5,109,015.817379
3.389460	0.204	5,176,674.743902
3.392862	0.2041	5,114,694.848707
3.396263	0.2041	5,079,125.284373
3.399663	0.204	5,016,158.554181
3.403065	0.2041	4,923,668.666982
3.406467	0.2041	4,928,106.222328
3.409867	0.204	4,944,115.260481
3.413268	0.2041	4,925,593.015278
3.416670	0.2041	4,883,141.241709
3.420070	0.204	4,830,263.465460
3.423472	0.2041	4,831,671.828891
3.426873	0.2041	4,700,638.478519
3.430273	0.204	4,602,218.264721
3.433675	0.2041	4,641,169.052107
3.437077	0.2041	4,695,233.282384
3.440477	0.204	4,772,036.247335
3.443878	0.2041	4,754,050.306984
3.447278	0.204	4,799,569.452556
3.450680	0.2041	4,870,139.540795
3.454082	0.2041	4,843,727.891678
3.457482	0.204	4,887,616.203499
3.460883	0.2041	5,052,060.936267
3.464285	0.2041	5,154,367.424764
3.467685	0.204	5,109,933.777393
3.471087	0.2041	5,037,382.111365
3.474488	0.2041	4,895,880.130837
3.477888	0.204	4,835,531.688081
3.481290	0.2041	4,799,959.884668
3.484692	0.2041	4,644,762.498642
3.488092	0.204	4,593,821.931932
3.491493	0.2041	4,629,353.205965
3.494895	0.2041	4,612,246.252855
3.498295	0.204	4,627,313.719301
3.501697	0.2041	4,613,494.776514
3.505097	0.204	4,538,673.037714
3.508498	0.2041	4,572,304.753304
3.511900	0.2041	4,612,992.784929
3.515300	0.204	4,765,453.926350
3.518702	0.2041	5,479,240.488105
3.522103	0.2041	7,397,517.990875
3.525503	0.204	9,796,755.832684
3.528905	0.2041	11,142,283.340063
3.532307	0.2041	11,398,219.143942
3.535707	0.204	10,899,708.785153
3.539108	0.2041	10,077,948.262053
3.542510	0.2041	9,278,138.480381
3.545910	0.204	8,696,415.363164
3.549312	0.2041	8,195,147.483847
3.552713	0.2041	7,575,946.761074
3.556113	0.204	7,156,710.571455
3.559515	0.2041	6,812,216.833821
3.562915	0.204	6,577,184.090562
3.566317	0.2041	6,599,355.925439
3.569718	0.2041	6,704,349.870798
3.573118	0.204	6,942,175.343269
3.576520	0.2041	7,128,168.861274
3.579922	0.2041	7,258,436.649117
3.583322	0.204	7,460,786.954076
3.586723	0.2041	7,516,987.202831
3.590125	0.2041	7,509,365.799714
3.593525	0.204	7,379,875.736523
3.596927	0.2041	7,339,424.590239
3.600328	0.2041	7,374,412.803256
3.603728	0.204	7,202,811.901334
3.607130	0.2041	7,190,244.819088
3.610532	0.2041	7,251,316.902902
3.613932	0.204	7,034,323.736063
3.617333	0.2041	6,923,023.586009
3.620735	0.2041	6,950,681.311312
3.624135	0.204	6,690,325.972202
3.627537	0.2041	6,532,229.147463
3.630937	0.204	6,574,737.111969
3.634338	0.2041	6,454,429.076168
3.637740	0.2041	6,386,726.015229
3.641140	0.204	6,341,032.474872
3.644542	0.2041	6,101,702.797571
3.647943	0.2041	5,984,043.947372
3.651343	0.204	5,933,176.798389
3.654745	0.2041	5,805,564.108703
3.658147	0.2041	5,773,785.184109
3.661547	0.204	5,725,012.977210
3.664948	0.2041	5,720,243.991021
3.668350	0.2041	5,839,874.267074
3.671750	0.204	5,848,442.137000
3.675152	0.2041	5,743,311.502211
3.678553	0.2041	5,714,615.244831
3.681953	0.204	5,598,697.469713
3.685355	0.2041	5,495,147.931815
3.688755	0.204	5,496,294.396588
3.692157	0.2041	5,359,495.101729
3.695558	0.2041	5,317,007.364599
3.698958	0.204	5,276,553.201725
3.702360	0.2041	5,171,473.369587
3.705762	0.2041	5,154,294.174788
3.709162	0.204	5,129,455.392556
3.712563	0.2041	5,159,074.712634
3.715965	0.2041	5,130,464.270640
3.719365	0.204	5,100,002.467136
3.722767	0.2041	5,170,701.608183
3.726168	0.2041	5,229,221.042315
3.729568	0.204	5,223,262.732372
3.732970	0.2041	5,125,809.903223
3.736372	0.2041	5,196,429.314021
3.739772	0.204	5,229,537.080079
3.743173	0.2041	5,099,459.413617
3.746575	0.2041	5,191,220.306384
3.749975	0.204	5,243,204.162995
3.753377	0.2041	5,112,883.348338
3.756777	0.204	5,200,841.420529
3.760178	0.2041	5,422,040.848294
3.763580	0.2041	5,423,905.128234
3.766980	0.204	5,327,976.284320
3.770382	0.2041	5,460,954.179907
3.773783	0.2041	5,710,447.696176
