File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/584.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_02-3
Injection Number	34
Position	3
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	4:31:15 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.002693
Time Max. (min)	22.994250
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,834,355.035743
Signal Max.	4,036,534,335.717530
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406489

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.414225	0.2041	5,435,109.654350
3.417627	0.2041	5,272,902.897813
3.421027	0.204	5,305,078.885805
3.424428	0.2041	5,333,597.214016
3.427828	0.204	5,270,640.685192
3.431230	0.2041	5,169,116.144296
3.434632	0.2041	5,184,164.323240
3.438032	0.204	5,184,110.454042
3.441433	0.2041	5,062,003.404408
3.444835	0.2041	4,989,532.281274
3.448235	0.204	4,945,824.263713
3.451637	0.2041	4,912,925.339059
3.455038	0.2041	4,808,211.145011
3.458438	0.204	4,730,929.312655
3.461840	0.2041	4,737,946.566715
3.465242	0.2041	4,671,424.941468
3.468642	0.204	4,517,963.720118
3.472043	0.2041	4,460,938.889973
3.475445	0.2041	4,433,555.796053
3.478845	0.204	4,434,874.692783
3.482247	0.2041	4,438,024.331715
3.485648	0.2041	4,337,308.399432
3.489048	0.204	4,356,915.873100
3.492450	0.2041	4,271,035.416322
3.495850	0.204	4,180,487.476313
3.499252	0.2041	4,282,019.189731
3.502653	0.2041	4,290,248.173291
3.506053	0.204	4,240,974.714922
3.509455	0.2041	4,344,637.778180
3.512857	0.2041	4,356,453.524964
3.516257	0.204	4,274,228.822927
3.519658	0.2041	4,348,052.003796
3.523060	0.2041	4,420,410.271376
3.526460	0.204	4,427,198.843229
3.529862	0.2041	4,382,069.808964
3.533263	0.2041	4,369,853.147105
3.536663	0.204	4,337,586.497874
3.540065	0.2041	4,304,648.054925
3.543467	0.2041	4,258,926.209720
3.546867	0.204	4,192,295.397023
3.550268	0.2041	4,284,818.518305
3.553670	0.2041	4,311,598.153690
3.557070	0.204	4,234,097.476533
3.560472	0.2041	4,210,160.870627
3.563872	0.204	4,236,352.648741
3.567273	0.2041	4,277,307.196679
3.570675	0.2041	4,273,552.092308
3.574075	0.204	4,188,099.858543
3.577477	0.2041	4,141,148.352071
3.580878	0.2041	4,164,397.339511
3.584278	0.204	4,136,400.445562
3.587680	0.2041	4,169,950.588510
3.591082	0.2041	4,139,453.353261
3.594482	0.204	4,106,938.383613
3.597883	0.2041	4,150,259.576732
3.601285	0.2041	4,101,509.327911
3.604685	0.204	4,148,460.719472
3.608087	0.2041	4,150,198.752459
3.611488	0.2041	4,081,014.250071
3.614888	0.204	4,062,292.657854
3.618290	0.2041	4,021,871.812957
3.621692	0.2041	4,032,172.722377
3.625092	0.204	4,108,904.157274
3.628493	0.2041	4,043,457.450559
3.631893	0.204	4,007,736.825158
3.635295	0.2041	4,056,610.914036
3.638697	0.2041	3,975,544.378968
3.642097	0.204	3,992,266.212960
3.645498	0.2041	3,966,252.302438
3.648900	0.2041	3,856,113.941565
3.652300	0.204	3,921,280.299516
3.655702	0.2041	3,916,243.963815
3.659103	0.2041	3,953,745.883101
3.662503	0.204	4,033,867.072200
3.665905	0.2041	3,961,602.167759
3.669307	0.2041	4,033,082.020899
3.672707	0.204	4,072,485.966038
3.676108	0.2041	4,050,487.129187
3.679510	0.2041	4,090,403.331871
3.682910	0.204	4,060,864.879693
3.686312	0.2041	4,089,319.994865
3.689712	0.204	4,006,328.029186
3.693113	0.2041	3,887,054.056784
3.696515	0.2041	3,936,766.397398
3.699915	0.204	3,916,117.914484
3.703317	0.2041	3,834,355.035743
3.706718	0.2041	3,919,787.351684
3.710118	0.204	4,020,268.829074
3.713520	0.2041	3,951,027.627414
3.716922	0.2041	3,979,025.091658
3.720322	0.204	4,091,361.358939
3.723723	0.2041	4,082,827.752868
3.727125	0.2041	4,102,732.317346
3.730525	0.204	4,157,823.752553
3.733927	0.2041	4,195,856.025886
3.737328	0.2041	4,265,220.798628
3.740728	0.204	4,281,051.102075
3.744130	0.2041	4,263,004.790859
3.747532	0.2041	4,352,201.851628
3.750932	0.204	4,479,235.827530
3.754333	0.2041	4,541,798.436218
3.757733	0.204	4,563,123.127716
3.761135	0.2041	4,555,774.645903
3.764537	0.2041	4,531,078.393163
3.767937	0.204	4,648,249.079982
3.771338	0.2041	4,770,342.831883
3.774740	0.2041	4,855,664.952708
3.778140	0.204	5,000,139.788566
3.781542	0.2041	5,108,804.236710
3.784943	0.2041	5,173,611.835239
3.788343	0.204	5,289,868.913039
3.791745	0.2041	5,507,422.035843
3.795147	0.2041	5,583,561.313278
3.798547	0.204	5,653,573.780587
3.801948	0.2041	5,825,151.276924
3.805350	0.2041	5,680,696.491420
3.808750	0.204	5,607,384.833961
3.812152	0.2041	5,784,324.177315
3.815552	0.204	5,824,039.595907
3.818953	0.2041	5,870,603.191283
3.822355	0.2041	5,901,831.687017
3.825755	0.204	5,992,064.266564
3.829157	0.2041	6,135,486.659497
3.832558	0.2041	6,239,108.485825
3.835958	0.204	6,348,800.466628
3.839360	0.2041	6,393,214.283589
3.842762	0.2041	6,434,779.140062
