File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/344.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_03-2
Injection Number	35
Position	4
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	4:59:20 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000547
Time Max. (min)	22.995488
Data Points	5880
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	2,418,121.260388
Signal Max.	2,228,264,713.650790
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406472

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000547	n.a.	9,692,292.227753
3.003948	0.2041	9,561,704.309280
3.007348	0.204	9,348,960.487822
3.010750	0.2041	9,358,571.439778
3.014150	0.204	9,334,844.995451
3.017552	0.2041	9,044,791.794811
3.020953	0.2041	8,899,496.519007
3.024353	0.204	8,917,009.616950
3.027755	0.2041	8,789,034.705062
3.031157	0.2041	8,648,401.553325
3.034557	0.204	8,654,963.418293
3.037958	0.2041	8,717,828.356527
3.041360	0.2041	8,625,564.954563
3.044760	0.204	8,461,387.237025
3.048162	0.2041	8,378,773.260087
3.051563	0.2041	8,183,141.148255
3.054963	0.204	8,153,011.342580
3.058365	0.2041	8,087,978.867681
3.061767	0.2041	7,930,179.557194
3.065167	0.204	7,954,671.690121
3.068568	0.2041	7,908,727.912315
3.071968	0.204	7,859,967.171926
3.075370	0.2041	7,752,287.288513
3.078772	0.2041	7,617,820.586408
3.082172	0.204	7,530,618.119779
3.085573	0.2041	7,303,671.814016
3.088975	0.2041	7,088,871.191724
3.092375	0.204	6,892,740.285633
3.095777	0.2041	6,702,936.575184
3.099178	0.2041	6,655,875.486154
3.102578	0.204	6,540,926.540239
3.105980	0.2041	6,416,256.837662
3.109382	0.2041	6,405,159.114758
3.112782	0.204	6,315,013.713776
3.116183	0.2041	6,135,229.130742
3.119585	0.2041	6,188,800.623014
3.122985	0.204	6,262,276.387163
3.126387	0.2041	6,118,340.063056
3.129787	0.204	6,025,386.922538
3.133188	0.2041	5,987,367.089435
3.136590	0.2041	6,038,609.409412
3.139990	0.204	6,020,571.798531
3.143392	0.2041	5,871,292.568406
3.146793	0.2041	5,863,982.353079
3.150193	0.204	5,870,524.496396
3.153595	0.2041	5,878,563.223710
3.156997	0.2041	5,850,708.581434
3.160397	0.204	5,797,724.138162
3.163798	0.2041	5,776,430.749274
3.167200	0.2041	5,736,946.233700
3.170600	0.204	5,674,464.307629
3.174002	0.2041	5,528,320.557028
3.177403	0.2041	5,544,108.395619
3.180803	0.204	5,637,753.987650
3.184205	0.2041	5,550,923.022508
3.187605	0.204	5,317,652.694704
3.191007	0.2041	5,318,767.572999
3.194408	0.2041	5,416,028.029927
3.197808	0.204	5,292,891.917964
3.201210	0.2041	5,311,114.528616
3.204612	0.2041	5,322,090.801032
3.208012	0.204	5,298,283.066754
3.211413	0.2041	5,366,404.979688
3.214815	0.2041	5,341,208.837049
3.218215	0.204	5,253,060.723030
3.221617	0.2041	5,164,491.861097
3.225018	0.2041	5,154,936.546620
3.228418	0.204	5,093,776.925556
3.231820	0.2041	5,088,570.136207
3.235222	0.2041	5,099,968.089869
3.238622	0.204	5,069,130.644288
3.242023	0.2041	5,105,099.145943
3.245423	0.204	5,044,304.702907
3.248825	0.2041	4,915,642.271875
3.252227	0.2041	4,874,225.552872
3.255627	0.204	4,937,814.841257
3.259028	0.2041	4,958,283.805534
3.262430	0.2041	4,966,956.110069
3.265830	0.204	4,924,883.577821
3.269232	0.2041	4,826,826.608896
3.272633	0.2041	4,751,715.163400
3.276033	0.204	4,751,763.933897
3.279435	0.2041	4,807,377.374510
3.282837	0.2041	4,740,718.638575
3.286237	0.204	4,713,551.234534
3.289638	0.2041	4,691,983.125593
3.293040	0.2041	4,627,636.293346
3.296440	0.204	4,583,665.407118
3.299842	0.2041	4,483,390.971682
3.303242	0.204	4,539,827.256358
3.306643	0.2041	4,645,042.902307
3.310045	0.2041	4,532,808.746244
3.313445	0.204	4,501,184.278221
3.316847	0.2041	4,645,146.223715
3.320248	0.2041	4,624,972.974485
3.323648	0.204	4,600,332.313488
3.327050	0.2041	4,588,562.484894
3.330452	0.2041	4,440,912.339790
3.333852	0.204	4,421,671.073018
3.337253	0.2041	4,425,715.206600
3.340655	0.2041	4,338,880.101370
3.344055	0.204	4,388,337.101328
3.347457	0.2041	4,423,386.822253
3.350858	0.2041	4,414,174.461761
3.354258	0.204	4,367,256.274413
3.357660	0.2041	4,244,164.372919
3.361060	0.204	4,202,512.345963
3.364462	0.2041	4,200,180.216763
3.367863	0.2041	4,277,303.296020
3.371263	0.204	4,298,183.053045
3.374665	0.2041	4,227,998.240347
3.378067	0.2041	4,199,084.098609
3.381467	0.204	4,131,004.384984
3.384868	0.2041	4,078,131.756442
3.388270	0.2041	4,066,964.934808
3.391670	0.204	4,111,892.762871
3.395072	0.2041	4,164,538.552619
3.398473	0.2041	4,011,065.597627
3.401873	0.204	4,006,280.208160
3.405275	0.2041	4,122,498.070629
3.408677	0.2041	4,032,226.959663
3.412077	0.204	4,064,540.096036
3.415478	0.2041	4,064,106.262309
3.418878	0.204	3,936,094.303858
3.422280	0.2041	3,964,068.163732
3.425682	0.2041	3,935,493.809867
3.429082	0.204	3,888,100.432659
3.432483	0.2041	3,926,111.323623
3.435885	0.2041	3,932,236.829067
3.439285	0.204	3,936,255.103680
3.442687	0.2041	3,867,456.772903
3.446088	0.2041	3,864,802.473993
3.449488	0.204	3,914,166.131855
3.452890	0.2041	3,864,967.846325
3.456292	0.2041	3,797,185.158054
3.459692	0.204	3,736,818.290540
3.463093	0.2041	3,744,128.855125
3.466495	0.2041	3,690,917.261174
3.469895	0.204	3,678,242.932518
3.473297	0.2041	3,725,350.590178
3.476698	0.2041	3,745,964.107474
3.480098	0.204	3,770,511.199500
3.483500	0.2041	3,590,840.261296
3.486900	0.204	3,546,037.986142
3.490302	0.2041	3,686,412.278083
3.493703	0.2041	3,631,395.652528
3.497103	0.204	3,601,348.081003
3.500505	0.2041	3,701,592.997646
3.503907	0.2041	3,617,986.786657
3.507307	0.204	3,496,273.149090
3.510708	0.2041	3,621,778.433942
3.514110	0.2041	3,661,839.495001
3.517510	0.204	3,565,781.890881
3.520912	0.2041	3,599,417.847504
3.524313	0.2041	3,547,245.147715
3.527713	0.204	3,521,799.422312
3.531115	0.2041	3,571,638.590121
3.534517	0.2041	3,527,382.139938
3.537917	0.204	3,494,969.561023
3.541318	0.2041	3,470,608.405299
3.544720	0.2041	3,471,872.368376
3.548120	0.204	3,449,019.270833
3.551522	0.2041	3,468,354.098122
3.554922	0.204	3,406,755.336845
3.558323	0.2041	3,324,580.511518
3.561725	0.2041	3,416,851.926012
3.565125	0.204	3,541,029.785991
3.568527	0.2041	3,621,181.744829
3.571928	0.2041	3,502,995.791748
3.575328	0.204	3,399,704.838869
3.578730	0.2041	3,442,744.858131
3.582132	0.2041	3,412,233.919412
3.585532	0.204	3,390,815.774140
3.588933	0.2041	3,319,400.243246
3.592335	0.2041	3,298,670.956814
3.595735	0.204	3,404,033.790578
3.599137	0.2041	3,359,248.537522
3.602538	0.2041	3,317,111.177295
3.605938	0.204	3,365,503.008561
3.609340	0.2041	3,308,637.834311
3.612740	0.204	3,329,640.838885
3.616142	0.2041	3,363,043.705219
3.619543	0.2041	3,318,935.349596
3.622943	0.204	3,299,256.054796
3.626345	0.2041	3,315,747.962858
3.629747	0.2041	3,322,963.607689
3.633147	0.204	3,358,237.198866
3.636548	0.2041	3,385,481.648511
3.639950	0.2041	3,298,670.170001
3.643350	0.204	3,235,127.227740
3.646752	0.2041	3,163,920.749265
3.650153	0.2041	3,221,866.061755
3.653553	0.204	3,257,556.016446
3.656955	0.2041	3,195,898.081361
3.660357	0.2041	3,331,050.566142
3.663757	0.204	3,337,836.314752
3.667158	0.2041	3,284,665.718563
3.670558	0.204	3,354,709.038668
3.673960	0.2041	3,355,387.911176
3.677362	0.2041	3,357,235.910821
3.680762	0.204	3,295,163.322649
3.684163	0.2041	3,242,773.572327
