File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/777.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_16-1
Injection Number	27
Position	127
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	5/18/2019
Injection Time	10:15:58 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000517
Time Max. (min)	22.992083
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	5,662,372.967741
Signal Max.	1,521,967,890.452800
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406499

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000517	n.a.	16,559,762.120453
3.003918	0.2041	16,246,942.018787
3.007318	0.204	16,205,652.676997
3.010720	0.2041	16,465,699.992507
3.014122	0.2041	16,159,412.267172
3.017522	0.204	15,846,523.537187
3.020923	0.2041	15,818,259.134293
3.024325	0.2041	15,704,492.285189
3.027725	0.204	15,620,515.877832
3.031127	0.2041	15,615,137.538151
3.034528	0.2041	15,388,521.943946
3.037928	0.204	15,134,877.626112
3.041330	0.2041	14,824,361.919016
3.044732	0.2041	14,519,023.424050
3.048132	0.204	14,436,186.578057
3.051533	0.2041	14,241,971.513999
3.054933	0.204	13,993,191.214715
3.058335	0.2041	13,755,117.120068
3.061737	0.2041	13,544,783.085310
3.065137	0.204	13,443,568.100973
3.068538	0.2041	13,456,128.966638
3.071940	0.2041	13,642,710.123566
3.075340	0.204	13,597,875.337867
3.078742	0.2041	13,150,445.654748
3.082143	0.2041	12,779,396.115457
3.085543	0.204	12,617,941.503491
3.088945	0.2041	12,493,632.974278
3.092347	0.2041	12,167,302.578858
3.095747	0.204	11,932,701.917162
3.099148	0.2041	11,639,906.186023
3.102550	0.2041	11,353,936.466794
3.105950	0.204	11,334,169.055482
3.109352	0.2041	11,202,310.347878
3.112753	0.2041	10,975,658.662186
3.116153	0.204	10,712,447.480342
3.119555	0.2041	10,617,973.279702
3.122955	0.204	10,674,116.604801
3.126357	0.2041	10,539,433.350060
3.129758	0.2041	10,461,054.810804
3.133158	0.204	10,413,782.507077
3.136560	0.2041	10,241,573.116750
3.139962	0.2041	10,302,945.585632
3.143362	0.204	10,237,021.809678
3.146763	0.2041	9,957,470.546455
3.150165	0.2041	10,114,589.831480
3.153565	0.204	10,140,745.578534
3.156967	0.2041	9,882,945.482978
3.160368	0.2041	9,827,234.168475
3.163768	0.204	9,794,254.377258
3.167170	0.2041	9,847,880.330782
3.170572	0.2041	9,761,040.190791
3.173972	0.204	9,632,608.262847
3.177373	0.2041	9,557,067.024143
3.180775	0.2041	9,236,559.549085
3.184175	0.204	9,060,898.566299
3.187577	0.2041	9,211,100.968177
3.190977	0.204	9,172,507.589071
3.194378	0.2041	8,981,735.926676
3.197780	0.2041	9,068,301.039938
3.201180	0.204	9,157,666.065221
3.204582	0.2041	9,070,666.766703
3.207983	0.2041	8,953,054.992065
