File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/741.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_06-2
Injection Number	38
Position	7
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	6:23:43 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000528
Time Max. (min)	22.995483
Data Points	5880
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	4,202,806.207116
Signal Max.	3,904,790,471.171150
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406486

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000528	n.a.	15,311,880.351334
3.003930	0.2041	15,185,538.345326
3.007330	0.204	14,801,441.184299
3.010732	0.2041	14,494,210.536498
3.014133	0.2041	14,394,329.739408
3.017533	0.204	14,341,729.462573
3.020935	0.2041	14,197,420.609479
3.024335	0.204	13,917,553.060993
3.027737	0.2041	13,847,966.690227
3.031138	0.2041	13,628,177.044149
3.034538	0.204	13,266,861.346111
3.037940	0.2041	13,300,301.344017
3.041342	0.2041	13,322,793.816266
3.044742	0.204	12,991,205.746064
3.048143	0.2041	12,825,408.230082
3.051545	0.2041	12,830,741.521558
3.054945	0.204	12,656,486.301087
3.058347	0.2041	12,643,501.387884
3.061748	0.2041	12,658,787.993472
3.065148	0.204	12,562,539.364089
3.068550	0.2041	12,425,138.503194
3.071952	0.2041	12,188,342.103916
3.075352	0.204	12,128,843.575441
3.078753	0.2041	12,109,489.730516
3.082153	0.204	11,995,049.178745
3.085555	0.2041	11,855,595.037428
3.088957	0.2041	11,513,608.602761
3.092357	0.204	11,212,399.437336
3.095758	0.2041	11,040,347.623060
3.099160	0.2041	10,859,440.907593
3.102560	0.204	10,710,837.149437
3.105962	0.2041	10,637,350.443970
3.109363	0.2041	10,559,300.206690
3.112763	0.204	10,383,508.035582
3.116165	0.2041	10,322,279.383310
3.119567	0.2041	10,280,991.671494
3.122967	0.204	10,089,891.040588
3.126368	0.2041	9,930,970.900029
3.129770	0.2041	9,829,732.015396
3.133170	0.204	9,684,134.519084
3.136572	0.2041	9,639,535.779382
3.139972	0.204	9,513,946.744030
3.143373	0.2041	9,301,425.774550
3.146775	0.2041	9,342,320.322862
3.150175	0.204	9,305,238.183357
3.153577	0.2041	9,200,253.688744
3.156978	0.2041	9,277,233.998898
3.160378	0.204	9,287,256.232879
3.163780	0.2041	9,115,060.360172
3.167182	0.2041	9,016,905.876096
3.170582	0.204	9,015,005.542727
3.173983	0.2041	8,870,406.954599
3.177385	0.2041	8,781,881.114497
3.180785	0.204	8,755,051.375793
3.184187	0.2041	8,602,480.084415
3.187588	0.2041	8,498,656.911742
3.190988	0.204	8,531,289.100299
3.194390	0.2041	8,496,499.053199
3.197792	0.2041	8,438,431.049862
3.201192	0.204	8,310,050.536324
3.204593	0.2041	8,127,212.649287
3.207993	0.204	8,173,493.137414
3.211395	0.2041	8,226,473.276253
3.214797	0.2041	8,219,188.748772
3.218197	0.204	8,121,236.085520
3.221598	0.2041	8,039,542.605458
3.225000	0.2041	8,053,595.475088
3.228400	0.204	7,850,280.308131
3.231802	0.2041	7,743,202.646814
3.235203	0.2041	7,796,045.711168
3.238603	0.204	7,701,448.654085
3.242005	0.2041	7,664,721.566544
3.245407	0.2041	7,631,791.906159
3.248807	0.204	7,503,659.989485
