File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/506.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_03-1
Injection Number	14
Position	114
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	5/18/2019
Injection Time	4:00:23 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.001268
Time Max. (min)	22.992835
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	5,005,069.893845
Signal Max.	2,338,861,525.952960
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406499

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.001268	n.a.	14,004,089.421852
3.004670	0.2041	14,068,752.594971
3.008070	0.204	14,149,032.149887
3.011472	0.2041	13,931,814.327035
3.014872	0.204	13,751,732.758521
3.018273	0.2041	13,869,807.175381
3.021675	0.2041	13,643,052.679889
3.025075	0.204	13,212,859.141695
3.028477	0.2041	13,293,274.078962
3.031878	0.2041	13,298,354.581188
3.035278	0.204	12,725,620.481645
3.038680	0.2041	12,700,373.166980
3.042082	0.2041	12,810,828.269986
3.045482	0.204	12,376,390.379150
3.048883	0.2041	12,365,343.158602
3.052285	0.2041	12,278,030.552774
3.055685	0.204	12,122,692.941788
3.059087	0.2041	12,187,662.650776
3.062488	0.2041	11,976,046.226632
3.065888	0.204	11,779,482.955980
3.069290	0.2041	11,700,717.571962
3.072692	0.2041	11,632,817.939890
3.076092	0.204	11,434,402.782180
3.079493	0.2041	11,232,839.849644
3.082893	0.204	11,061,143.696466
3.086295	0.2041	10,742,931.972746
3.089697	0.2041	10,543,041.054393
3.093097	0.204	10,356,067.243070
3.096498	0.2041	10,080,618.546040
3.099900	0.2041	9,907,243.149519
3.103300	0.204	9,881,595.204096
3.106702	0.2041	9,828,174.305813
3.110103	0.2041	9,781,324.882203
3.113503	0.204	9,671,945.089085
3.116905	0.2041	9,450,775.495388
3.120307	0.2041	9,391,184.469540
3.123707	0.204	9,288,342.953352
3.127108	0.2041	9,235,491.620893
3.130510	0.2041	9,210,633.958464
3.133910	0.204	9,146,296.381524
3.137312	0.2041	9,118,916.750200
3.140713	0.2041	9,047,223.388936
3.144113	0.204	9,037,559.084430
3.147515	0.2041	9,031,638.086789
3.150915	0.204	9,013,983.993168
3.154317	0.2041	8,822,685.554269
3.157718	0.2041	8,636,689.230402
3.161118	0.204	8,737,320.598251
3.164520	0.2041	8,740,717.083592
3.167922	0.2041	8,719,115.019476
3.171322	0.204	8,863,529.771882
3.174723	0.2041	8,826,776.757919
3.178125	0.2041	8,670,970.533650
3.181525	0.204	8,595,086.374877
3.184927	0.2041	8,480,837.157787
3.188328	0.2041	8,464,914.020028
3.191728	0.204	8,422,958.092701
3.195130	0.2041	8,257,227.031459
3.198532	0.2041	8,306,174.274360
3.201932	0.204	8,337,762.812297
3.205333	0.2041	8,183,147.925728
3.208735	0.2041	8,076,310.885738
3.212135	0.204	7,969,160.461571
3.215537	0.2041	7,926,329.233325
3.218937	0.204	7,885,301.495609
3.222338	0.2041	7,726,193.611105
3.225740	0.2041	7,855,459.656666
3.229140	0.204	7,934,287.579675
3.232542	0.2041	7,768,892.119661
3.235943	0.2041	7,791,882.694161
3.239343	0.204	7,746,001.971160
3.242745	0.2041	7,674,378.639351
3.246147	0.2041	7,625,394.424976
3.249547	0.204	7,556,851.024385
3.252948	0.2041	7,547,598.598912
3.256350	0.2041	7,495,061.943374
3.259750	0.204	7,441,208.901236
3.263152	0.2041	7,406,994.373740
3.266553	0.2041	7,353,037.446782
3.269953	0.204	7,312,815.724889
3.273355	0.2041	7,281,992.059463
3.276757	0.2041	7,225,349.519010
3.280157	0.204	7,216,206.005560
3.283558	0.2041	7,182,877.141520
3.286958	0.204	7,173,607.834123
3.290360	0.2041	7,239,705.045536
3.293762	0.2041	7,225,267.453182
3.297162	0.204	7,122,857.412398
3.300563	0.2041	6,993,442.115290
3.303965	0.2041	7,019,129.152773
3.307365	0.204	7,009,913.286668
3.310767	0.2041	6,869,884.699547
3.314168	0.2041	6,860,520.038798
3.317568	0.204	6,730,819.396529
3.320970	0.2041	6,738,661.394091
3.324372	0.2041	6,860,188.042436
3.327772	0.204	6,749,372.564160
3.331173	0.2041	6,794,204.503098
3.334575	0.2041	6,727,267.134897
3.337975	0.204	6,576,488.542936
3.341377	0.2041	6,605,588.884167
3.344778	0.2041	6,469,753.406271
3.348178	0.204	6,426,137.738692
3.351580	0.2041	6,608,126.653829
3.354980	0.204	6,604,438.269019
3.358382	0.2041	6,595,479.507918
3.361783	0.2041	6,553,043.035003
3.365183	0.204	6,346,741.069601
3.368585	0.2041	6,227,959.550688
3.371987	0.2041	6,130,851.139664
3.375387	0.204	6,124,428.303834
3.378788	0.2041	6,119,655.724103
3.382190	0.2041	6,076,886.176766
3.385590	0.204	6,122,578.694718
3.388992	0.2041	6,090,805.056545
3.392393	0.2041	6,018,352.565346
3.395793	0.204	6,035,014.091870
3.399195	0.2041	6,101,984.799818
3.402597	0.2041	5,996,700.240891
3.405997	0.204	6,051,523.503990
3.409398	0.2041	6,140,210.192180
3.412800	0.2041	5,904,727.590859
3.416200	0.204	5,918,684.460386
3.419602	0.2041	5,902,428.564616
3.423002	0.204	5,829,537.449345
3.426403	0.2041	5,816,247.381694
3.429805	0.2041	5,740,581.711333
3.433205	0.204	5,852,721.459097
3.436607	0.2041	5,783,565.997801
3.440008	0.2041	5,854,225.319466
3.443408	0.204	5,874,875.131313
3.446810	0.2041	5,642,917.751553
3.450212	0.2041	5,654,807.313161
3.453612	0.204	5,626,086.884983
3.457013	0.2041	5,705,594.494604
3.460415	0.2041	5,772,227.516229
3.463815	0.204	5,457,889.992044
3.467217	0.2041	5,295,629.032826
3.470618	0.2041	5,404,457.851853
3.474018	0.204	5,457,212.526099
3.477420	0.2041	5,424,919.597675
3.480822	0.2041	5,364,909.666866
3.484222	0.204	5,354,672.379886
3.487623	0.2041	5,393,404.955568
3.491023	0.204	5,436,124.857767
3.494425	0.2041	5,417,234.495032
3.497827	0.2041	5,289,980.412480
3.501227	0.204	5,157,412.747615
3.504628	0.2041	5,071,633.650059
3.508030	0.2041	5,218,914.101072
3.511430	0.204	5,360,544.982940
3.514832	0.2041	5,187,229.563549
3.518233	0.2041	5,102,223.493227
3.521633	0.204	5,178,688.198816
3.525035	0.2041	5,229,983.656059
3.528437	0.2041	5,278,471.458668
3.531837	0.204	5,414,054.710961
3.535238	0.2041	5,483,488.096145
3.538640	0.2041	5,625,720.749606
3.542040	0.204	5,943,569.515793
3.545442	0.2041	6,008,652.641019
3.548843	0.2041	5,889,720.644676
3.552243	0.204	5,739,690.104993
3.555645	0.2041	5,514,191.797249
3.559045	0.204	5,494,834.011603
3.562447	0.2041	5,543,217.713775
