File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/812.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_14-2
Injection Number	49
Position	18
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	11:33:52 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.002072
Time Max. (min)	22.993627
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,599,261.068603
Signal Max.	3,515,640,495.274840
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.002072	n.a.	10,683,128.392876
3.005472	0.204	10,686,342.961689
3.008873	0.2041	10,639,418.667869
3.012275	0.2041	10,632,968.154931
3.015675	0.204	10,451,774.313732
3.019077	0.2041	10,205,801.831455
3.022478	0.2041	10,238,128.812025
3.025878	0.204	10,125,513.341180
3.029280	0.2041	10,016,729.923630
3.032682	0.2041	10,049,670.551926
3.036082	0.204	9,951,294.731138
3.039483	0.2041	9,724,022.049783
3.042885	0.2041	9,590,016.427510
3.046285	0.204	9,694,807.589986
3.049687	0.2041	9,705,127.590403
3.053088	0.2041	9,479,178.022889
3.056488	0.204	9,291,524.633499
3.059890	0.2041	9,298,800.981673
3.063290	0.204	9,362,179.220658
3.066692	0.2041	9,235,154.645245
3.070093	0.2041	8,968,780.151172
3.073493	0.204	8,954,804.285099
3.076895	0.2041	9,056,465.765637
3.080297	0.2041	8,893,594.582985
3.083697	0.204	8,715,906.891500
3.087098	0.2041	8,514,034.727912
3.090500	0.2041	8,304,167.605035
3.093900	0.204	8,074,678.943277
3.097302	0.2041	7,762,632.071504
3.100703	0.2041	7,601,240.951007
3.104103	0.204	7,557,957.009436
3.107505	0.2041	7,465,896.910920
3.110907	0.2041	7,360,533.055116
3.114307	0.204	7,301,951.016118
3.117708	0.2041	7,218,941.614572
3.121108	0.204	7,270,052.355062
3.124510	0.2041	7,311,275.198442
3.127912	0.2041	7,250,928.554683
3.131312	0.204	7,087,313.753500
3.134713	0.2041	7,014,921.996781
3.138115	0.2041	7,059,507.347888
3.141515	0.204	6,968,471.103241
3.144917	0.2041	6,949,891.472178
3.148318	0.2041	6,971,168.404981
3.151718	0.204	6,890,861.332395
3.155120	0.2041	6,841,427.571053
3.158522	0.2041	6,734,437.132260
3.161922	0.204	6,699,777.575070
3.165323	0.2041	6,763,452.964456
3.168725	0.2041	6,648,120.133999
3.172125	0.204	6,579,752.343355
3.175527	0.2041	6,550,366.972882
3.178928	0.2041	6,485,682.269847
3.182328	0.204	6,453,617.599211
3.185730	0.2041	6,395,585.558127
3.189130	0.204	6,355,261.021489
3.192532	0.2041	6,362,660.184450
3.195933	0.2041	6,344,751.866826
3.199333	0.204	6,198,023.103647
3.202735	0.2041	6,148,882.491301
3.206137	0.2041	6,229,207.712007
3.209537	0.204	6,220,226.085019
3.212938	0.2041	6,103,421.322120
3.216340	0.2041	5,971,950.635435
3.219740	0.204	5,994,607.299641
3.223142	0.2041	6,053,558.855497
3.226543	0.2041	5,993,246.600852
3.229943	0.204	5,974,469.650022
3.233345	0.2041	5,931,190.831403
3.236747	0.2041	5,785,394.307821
3.240147	0.204	5,817,063.030722
3.243548	0.2041	5,906,217.493784
3.246950	0.2041	5,824,631.072928
3.250350	0.204	5,769,931.557733
3.253752	0.2041	5,633,855.439917
3.257152	0.204	5,547,019.573285
3.260553	0.2041	5,652,215.383479
3.263955	0.2041	5,656,451.940042
3.267355	0.204	5,626,833.200684
3.270757	0.2041	5,620,103.767296
3.274158	0.2041	5,598,064.427920
3.277558	0.204	5,508,627.117810
3.280960	0.2041	5,298,363.179260
3.284362	0.2041	5,305,040.210929
3.287762	0.204	5,408,685.447495
3.291163	0.2041	5,324,319.074328
3.294565	0.2041	5,231,285.649423
3.297965	0.204	5,236,520.106928
3.301367	0.2041	5,295,017.808621
3.304768	0.2041	5,277,248.251571
3.308168	0.204	5,205,634.894006
3.311570	0.2041	5,118,111.551469
3.314970	0.204	5,083,129.537123
3.318372	0.2041	5,107,386.724514
3.321773	0.2041	5,045,887.262228
3.325173	0.204	5,110,409.053223
3.328575	0.2041	5,199,693.753222
3.331977	0.2041	5,167,645.482727
3.335377	0.204	5,081,879.179075
3.338778	0.2041	4,998,273.005828
3.342180	0.2041	4,989,287.468552
3.345580	0.204	4,921,655.271192
3.348982	0.2041	4,963,590.275332
3.352383	0.2041	4,988,203.800052
3.355783	0.204	4,840,620.213372
3.359185	0.2041	4,756,500.325692
3.362587	0.2041	4,744,546.995779
3.365987	0.204	4,708,598.993500
3.369388	0.2041	4,682,656.938892
3.372788	0.204	4,667,569.538864
3.376190	0.2041	4,690,792.651400
3.379592	0.2041	4,774,132.833085
3.382992	0.204	4,728,359.449417
3.386393	0.2041	4,662,153.433718
3.389795	0.2041	4,647,972.552781
3.393195	0.204	4,574,889.000571
3.396597	0.2041	4,595,121.189832
3.399998	0.2041	4,594,251.201601
3.403398	0.204	4,547,081.466829
3.406800	0.2041	4,589,925.611195
3.410202	0.2041	4,541,333.621727
3.413602	0.204	4,305,771.382595
3.417003	0.2041	4,334,409.224086
3.420405	0.2041	4,532,373.516041
3.423805	0.204	4,426,780.893559
3.427207	0.2041	4,281,239.673176
3.430608	0.2041	4,297,163.505403
3.434008	0.204	4,342,902.652475
3.437410	0.2041	4,349,509.945103
3.440810	0.204	4,348,146.613775
3.444212	0.2041	4,336,809.909221
3.447613	0.2041	4,245,773.676114
3.451013	0.204	4,171,581.452750
3.454415	0.2041	4,266,032.371290
3.457817	0.2041	4,269,367.240471
3.461217	0.204	4,196,180.829192
3.464618	0.2041	4,180,147.430458
3.468020	0.2041	4,058,968.491306
3.471420	0.204	4,031,142.236153
3.474822	0.2041	4,119,800.349176
3.478223	0.2041	4,180,439.574415
3.481623	0.204	4,185,540.765050
3.485025	0.2041	4,016,851.066364
3.488427	0.2041	3,892,720.817961
3.491827	0.204	3,963,084.095424
3.495228	0.2041	3,983,325.519138
3.498628	0.204	3,852,254.472065
3.502030	0.2041	3,873,101.494681
3.505432	0.2041	3,931,589.013171
3.508832	0.204	3,861,771.780490
3.512233	0.2041	3,838,390.667206
3.515635	0.2041	3,869,619.243981
3.519035	0.204	3,920,392.249530
3.522437	0.2041	3,930,720.378954
3.525838	0.2041	3,878,920.567697
3.529238	0.204	3,872,094.828277
3.532640	0.2041	3,965,447.924984
3.536042	0.2041	3,996,957.293017
3.539442	0.204	4,061,479.349944
3.542843	0.2041	4,087,615.372063
3.546245	0.2041	3,987,675.077363
3.549645	0.204	3,952,126.936782
3.553047	0.2041	3,929,885.680625
3.556448	0.2041	3,932,297.572867
3.559848	0.204	3,898,280.528942
3.563250	0.2041	3,906,194.206528
3.566650	0.204	3,927,039.650547
3.570052	0.2041	3,851,293.985095
3.573453	0.2041	3,778,044.735399
3.576853	0.204	3,817,204.901782
3.580255	0.2041	3,732,268.865981
3.583657	0.2041	3,599,261.068603
3.587057	0.204	3,703,861.538840
3.590458	0.2041	3,769,281.334731
3.593860	0.2041	3,841,969.036929
3.597260	0.204	3,938,586.257194
3.600662	0.2041	3,913,967.377661
3.604063	0.2041	3,910,860.482470
3.607463	0.204	3,998,467.928846
3.610865	0.2041	3,979,352.169108
3.614267	0.2041	3,852,110.659694
3.617667	0.204	3,894,371.908248
3.621068	0.2041	3,864,377.891227
3.624468	0.204	3,721,122.694501
3.627870	0.2041	3,762,942.817614
3.631272	0.2041	3,747,219.941494
3.634672	0.204	3,654,663.049519
3.638073	0.2041	3,698,609.379259
3.641475	0.2041	3,714,555.418637
3.644875	0.204	3,651,900.491838
3.648277	0.2041	3,671,514.293833
3.651678	0.2041	3,744,246.597935
3.655078	0.204	3,749,693.580053
3.658480	0.2041	3,826,472.548382
3.661882	0.2041	3,849,967.958064
3.665282	0.204	3,720,669.431616
3.668683	0.2041	3,744,298.704955
3.672085	0.2041	3,822,172.209952
3.675485	0.204	3,801,172.327304
3.678887	0.2041	3,851,263.535814
3.682288	0.2041	3,929,111.036041
3.685688	0.204	3,780,395.241668
3.689090	0.2041	3,676,399.772402
3.692490	0.204	3,741,294.357219
3.695892	0.2041	3,672,525.115311
3.699293	0.2041	3,621,642.097063
3.702693	0.204	3,646,662.507160
3.706095	0.2041	3,701,295.143198
3.709497	0.2041	3,746,081.308477
3.712897	0.204	3,655,817.359237
3.716298	0.2041	3,744,267.364037
3.719700	0.2041	3,809,722.010667
3.723100	0.204	3,677,475.307299
3.726502	0.2041	3,692,384.963775
3.729903	0.2041	3,791,339.319270
3.733303	0.204	3,844,552.322385
3.736705	0.2041	3,850,652.134275
3.740107	0.2041	3,874,342.017946
3.743507	0.204	3,864,089.065325
3.746908	0.2041	3,890,300.824278
3.750308	0.204	3,993,595.093561
3.753710	0.2041	4,054,600.638042
3.757112	0.2041	4,101,967.451303
3.760512	0.204	4,089,113.382316
3.763913	0.2041	4,183,210.984093
3.767315	0.2041	4,247,653.560135
3.770715	0.204	4,291,020.539031
3.774117	0.2041	4,487,189.348092
3.777518	0.2041	4,520,541.940117
3.780918	0.204	4,578,380.800616
3.784320	0.2041	4,732,546.797991
3.787722	0.2041	4,803,384.454862
3.791122	0.204	4,883,238.095943
3.794523	0.2041	4,938,331.865273
3.797925	0.2041	4,914,372.558215
3.801325	0.204	4,886,768.675474
3.804727	0.2041	5,050,662.845962
3.808127	0.204	5,170,821.421393
3.811528	0.2041	5,034,871.719015
3.814930	0.2041	5,027,695.328642
3.818330	0.204	5,133,531.410038
3.821732	0.2041	5,249,261.980011
3.825133	0.2041	5,363,691.553743
3.828533	0.204	5,356,830.020910
3.831935	0.2041	5,470,360.739485
3.835337	0.2041	5,632,066.127488
3.838737	0.204	5,652,384.169043
3.842138	0.2041	5,699,582.721037
3.845540	0.2041	5,831,593.283896
3.848940	0.204	5,920,036.877215
3.852342	0.2041	5,918,242.959342
