File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/763.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_11-2
Injection Number	43
Position	12
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	8:44:50 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000857
Time Max. (min)	22.992410
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,814,081.294834
Signal Max.	3,303,492,991.401070
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406485

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000857	n.a.	12,051,887.978638
3.004257	0.204	11,907,422.393921
3.007658	0.2041	11,818,837.978156
3.011060	0.2041	11,866,811.843722
3.014460	0.204	11,677,114.005286
3.017862	0.2041	11,480,121.487687
3.021262	0.204	11,316,884.693198
3.024663	0.2041	11,111,900.854129
3.028065	0.2041	11,227,381.013002
3.031465	0.204	11,223,655.732735
3.034867	0.2041	10,968,303.249918
3.038268	0.2041	10,848,617.320383
3.041668	0.204	10,618,406.633004
3.045070	0.2041	10,669,932.008962
3.048472	0.2041	10,840,827.361012
3.051872	0.204	10,468,846.292419
3.055273	0.2041	10,273,688.497289
3.058675	0.2041	10,272,875.884044
3.062075	0.204	10,091,143.718320
3.065477	0.2041	9,957,904.507436
3.068878	0.2041	9,790,277.818407
3.072278	0.204	9,720,214.235901
3.075680	0.2041	9,616,042.954171
3.079082	0.2041	9,356,961.490986
3.082482	0.204	9,162,399.149317
3.085883	0.2041	8,996,353.205474
3.089283	0.204	8,763,601.245280
3.092685	0.2041	8,399,263.508851
3.096087	0.2041	8,203,385.790909
3.099487	0.204	8,263,401.850946
3.102888	0.2041	8,254,997.840756
3.106290	0.2041	8,162,177.727738
3.109690	0.204	8,098,793.844377
3.113092	0.2041	7,963,654.953125
3.116493	0.2041	7,890,530.583548
3.119893	0.204	7,817,629.643331
3.123295	0.2041	7,647,361.441172
3.126697	0.2041	7,714,399.371824
3.130097	0.204	7,868,725.793833
3.133498	0.2041	7,852,404.388054
3.136900	0.2041	7,617,181.724999
