File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/429.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_13-3
Injection Number	48
Position	17
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	11:05:43 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.001737
Time Max. (min)	22.993292
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,536,803.515360
Signal Max.	3,381,392,736.577110
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.001737	n.a.	11,581,040.177849
3.005138	0.2041	11,468,160.907446
3.008538	0.204	11,309,080.496438
3.011940	0.2041	11,260,097.444997
3.015342	0.2041	11,220,466.177197
3.018742	0.204	11,057,876.838192
3.022143	0.2041	10,971,883.543574
3.025545	0.2041	11,064,677.750159
3.028945	0.204	10,847,386.076661
3.032347	0.2041	10,397,196.843794
3.035748	0.2041	10,348,103.861166
3.039148	0.204	10,344,481.528716
3.042550	0.2041	10,196,057.439392
3.045950	0.204	10,150,527.939407
3.049352	0.2041	9,996,632.456040
3.052753	0.2041	9,882,600.795396
3.056153	0.204	9,806,188.250685
3.059555	0.2041	9,772,906.541079
3.062957	0.2041	9,779,095.339940
3.066357	0.204	9,560,246.788091
3.069758	0.2041	9,389,242.364367
3.073160	0.2041	9,274,300.589020
3.076560	0.204	8,926,142.908474
3.079962	0.2041	8,638,442.575296
3.083363	0.2041	8,587,533.129718
3.086763	0.204	8,374,360.692883
3.090165	0.2041	8,136,930.496971
3.093567	0.2041	8,006,736.122631
3.096967	0.204	7,804,411.649241
3.100368	0.2041	7,659,778.759160
3.103770	0.2041	7,613,368.759573
3.107170	0.204	7,522,190.499424
3.110572	0.2041	7,468,327.357134
3.113972	0.204	7,454,084.264113
3.117373	0.2041	7,361,861.174918
3.120775	0.2041	7,420,993.700943
3.124175	0.204	7,422,589.620041
3.127577	0.2041	7,350,064.415670
3.130978	0.2041	7,350,404.171032
3.134378	0.204	7,201,384.523318
3.137780	0.2041	7,156,014.937309
3.141182	0.2041	7,123,711.091506
3.144582	0.204	7,014,533.185922
3.147983	0.2041	7,014,344.442930
3.151385	0.2041	6,963,545.317372
3.154785	0.204	6,930,033.592269
3.158187	0.2041	6,844,622.001712
3.161588	0.2041	6,770,516.577550
3.164988	0.204	6,813,347.565999
3.168390	0.2041	6,790,112.069786
3.171790	0.204	6,772,645.878817
3.175192	0.2041	6,661,245.737900
3.178593	0.2041	6,553,907.782116
3.181993	0.204	6,658,214.671838
3.185395	0.2041	6,641,152.887773
3.188797	0.2041	6,492,378.578156
3.192197	0.204	6,383,015.389896
3.195598	0.2041	6,324,247.308972
3.199000	0.2041	6,358,372.002375
3.202400	0.204	6,362,044.573561
3.205802	0.2041	6,381,333.549989
3.209203	0.2041	6,345,410.108152
3.212603	0.204	6,248,711.673789
3.216005	0.2041	6,150,179.828698
3.219407	0.2041	6,052,968.168080
3.222807	0.204	6,042,327.979144
3.226208	0.2041	5,992,594.116282
3.229608	0.204	6,095,376.057399
3.233010	0.2041	6,236,395.053661
3.236412	0.2041	6,036,340.665315
3.239812	0.204	5,832,988.077707
3.243213	0.2041	5,903,023.596826
3.246615	0.2041	5,926,604.304154
3.250015	0.204	5,736,217.935717
3.253417	0.2041	5,663,747.323143
3.256818	0.2041	5,788,108.625955
3.260218	0.204	5,730,215.692965
3.263620	0.2041	5,658,491.263025
3.267022	0.2041	5,800,464.682609
3.270422	0.204	5,738,667.963872
3.273823	0.2041	5,546,661.797103
3.277225	0.2041	5,485,341.885502
3.280625	0.204	5,507,729.382352
3.284027	0.2041	5,501,802.056671
3.287428	0.2041	5,402,787.715485
3.290828	0.204	5,397,095.212196
3.294230	0.2041	5,495,794.182857
3.297630	0.204	5,436,993.680645
3.301032	0.2041	5,300,456.948838
3.304433	0.2041	5,283,122.948480
3.307833	0.204	5,327,130.655974
3.311235	0.2041	5,324,787.286136
3.314637	0.2041	5,208,066.962718
3.318037	0.204	5,172,279.145666
3.321438	0.2041	5,261,474.119295
3.324840	0.2041	5,182,884.011959
3.328240	0.204	5,088,287.127875
3.331642	0.2041	5,205,594.962368
3.335043	0.2041	5,192,329.319753
3.338443	0.204	5,112,463.986805
3.341845	0.2041	5,083,084.431504
3.345247	0.2041	4,919,529.927495
3.348647	0.204	4,934,598.698283
3.352048	0.2041	5,114,542.239563
3.355448	0.204	5,077,088.344907
3.358850	0.2041	4,943,922.476592
3.362252	0.2041	4,943,785.628772
3.365652	0.204	4,954,696.535539
3.369053	0.2041	4,845,917.941032
3.372455	0.2041	4,797,905.402663
3.375855	0.204	4,813,275.346744
3.379257	0.2041	4,811,751.626694
3.382658	0.2041	4,737,687.468467
3.386058	0.204	4,707,339.817151
3.389460	0.2041	4,700,802.215009
3.392862	0.2041	4,633,690.716494
3.396262	0.204	4,635,480.403882
3.399663	0.2041	4,545,917.816458
3.403065	0.2041	4,625,288.356993
3.406465	0.204	4,749,883.647346
3.409867	0.2041	4,530,554.323312
3.413268	0.2041	4,508,841.020060
3.416668	0.204	4,566,795.880946
3.420070	0.2041	4,476,537.744122
3.423470	0.204	4,568,314.337333
3.426872	0.2041	4,610,181.794382
3.430273	0.2041	4,557,075.049786
3.433673	0.204	4,605,071.584025
3.437075	0.2041	4,606,736.112703
3.440477	0.2041	4,506,734.013738
3.443877	0.204	4,380,104.926324
3.447278	0.2041	4,314,992.788291
3.450680	0.2041	4,393,678.444863
3.454080	0.204	4,427,553.605403
