File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/481.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_04-1
Injection Number	15
Position	115
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	5/18/2019
Injection Time	4:28:57 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.002128
Time Max. (min)	22.993672
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	5,279,121.341728
Signal Max.	2,794,221,909.214610
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406475

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.002128	n.a.	16,061,641.158600
3.005528	0.204	16,162,322.043293
3.008930	0.2041	16,209,030.530219
3.012332	0.2041	15,973,387.527933
3.015732	0.204	15,826,841.532887
3.019133	0.2041	15,559,966.980522
3.022535	0.2041	15,138,705.552224
3.025935	0.204	15,202,231.170257
3.029337	0.2041	15,187,776.280481
3.032737	0.204	14,632,030.980427
3.036138	0.2041	14,440,726.560304
3.039540	0.2041	14,415,235.962315
3.042940	0.204	14,228,222.748228
3.046342	0.2041	14,188,883.118253
3.049743	0.2041	13,840,709.216984
3.053143	0.204	13,615,867.494296
3.056545	0.2041	13,737,049.997942
3.059947	0.2041	13,488,421.877711
3.063347	0.204	13,282,352.406965
3.066748	0.2041	13,289,778.438814
3.070150	0.2041	13,052,574.232115
3.073550	0.204	12,939,201.703575
3.076952	0.2041	12,790,591.598797
3.080353	0.2041	12,476,923.311679
3.083753	0.204	12,454,857.503476
3.087155	0.2041	12,411,272.649980
3.090555	0.204	12,150,989.984925
3.093957	0.2041	11,912,096.486535
3.097358	0.2041	11,726,970.163659
3.100758	0.204	11,407,247.020165
3.104160	0.2041	11,169,676.739855
3.107562	0.2041	11,079,604.820863
3.110962	0.204	10,745,436.028134
3.114363	0.2041	10,702,950.137838
3.117765	0.2041	10,634,165.516148
3.121165	0.204	10,502,311.729578
3.124567	0.2041	10,454,351.881106
3.127968	0.2041	10,063,546.748506
3.131368	0.204	10,181,493.658716
3.134770	0.2041	10,059,935.108457
3.138172	0.2041	9,721,324.120296
3.141572	0.204	9,887,315.633855
3.144973	0.2041	9,905,222.486306
3.148373	0.204	9,901,382.585113
3.151775	0.2041	9,779,965.918025
3.155177	0.2041	9,646,599.558719
3.158577	0.204	9,695,573.458023
3.161978	0.2041	9,488,976.482061
3.165380	0.2041	9,415,667.044814
3.168780	0.204	9,615,604.269970
3.172182	0.2041	9,462,641.144084
3.175583	0.2041	9,317,405.605866
3.178983	0.204	9,375,991.534868
3.182385	0.2041	9,206,909.404854
3.185787	0.2041	9,025,411.978555
3.189187	0.204	9,109,697.045768
3.192588	0.2041	9,168,183.800098
3.195990	0.2041	8,964,421.557533
3.199390	0.204	8,800,058.218583
3.202792	0.2041	8,835,783.560355
3.206192	0.204	8,756,925.337420
3.209593	0.2041	8,612,159.762656
3.212995	0.2041	8,629,260.686259
3.216395	0.204	8,614,523.650654
3.219797	0.2041	8,505,220.565016
3.223198	0.2041	8,357,545.744246
3.226598	0.204	8,329,017.243142
3.230000	0.2041	8,465,785.210519
3.233402	0.2041	8,435,160.194620
3.236802	0.204	8,379,706.408787
3.240203	0.2041	8,348,273.094013
