File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/852.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_20-2
Injection Number	55
Position	24
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	2:22:43 PM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.002498
Time Max. (min)	22.997442
Data Points	5880
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,407,968.499574
Signal Max.	2,417,690,026.393580
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406474

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.002498	n.a.	12,116,700.901077
3.005900	0.2041	11,865,694.448673
3.009302	0.2041	11,431,018.222591
3.012702	0.204	11,318,174.566701
3.016103	0.2041	11,443,253.057114
3.019505	0.2041	11,226,640.411857
3.022905	0.204	10,989,607.718530
3.026307	0.2041	10,929,514.658444
3.029708	0.2041	10,726,637.835118
3.033108	0.204	10,618,123.603466
3.036510	0.2041	10,572,703.876409
3.039912	0.2041	10,489,194.206203
3.043312	0.204	10,266,065.154022
3.046713	0.2041	10,119,939.228878
3.050115	0.2041	10,121,799.714174
3.053515	0.204	9,937,147.184972
3.056917	0.2041	9,764,312.359938
3.060317	0.204	9,733,997.202119
3.063718	0.2041	9,642,815.059502
3.067120	0.2041	9,512,313.585637
3.070520	0.204	9,533,117.123941
3.073922	0.2041	9,496,020.478017
3.077323	0.2041	9,400,185.085771
3.080723	0.204	9,448,364.643666
3.084125	0.2041	9,270,277.931080
3.087527	0.2041	9,036,851.103731
3.090927	0.204	8,916,595.342303
3.094328	0.2041	8,543,514.903644
3.097730	0.2041	8,288,613.319072
3.101130	0.204	8,243,958.526017
3.104532	0.2041	8,045,876.892907
3.107933	0.2041	7,859,050.959119
3.111333	0.204	7,783,517.057681
3.114735	0.2041	7,644,264.038719
3.118135	0.204	7,602,108.921027
3.121537	0.2041	7,482,269.049945
3.124938	0.2041	7,205,817.301359
3.128338	0.204	7,071,255.769342
3.131740	0.2041	7,071,098.867284
3.135142	0.2041	7,082,436.298748
3.138542	0.204	6,986,514.183453
3.141943	0.2041	6,918,077.621169
3.145345	0.2041	6,962,492.180223
3.148745	0.204	6,929,306.831256
3.152147	0.2041	6,728,335.360220
3.155548	0.2041	6,588,304.370910
3.158948	0.204	6,687,182.796476
3.162350	0.2041	6,681,519.663568
3.165752	0.2041	6,568,075.831684
3.169152	0.204	6,601,144.807820
3.172553	0.2041	6,583,698.933517
3.175955	0.2041	6,505,425.405099
3.179355	0.204	6,477,044.473469
3.182757	0.2041	6,446,583.042519
3.186157	0.204	6,331,964.716424
3.189558	0.2041	6,232,653.019979
3.192960	0.2041	6,323,649.963361
3.196360	0.204	6,307,427.236421
3.199762	0.2041	6,146,753.599819
3.203163	0.2041	6,183,242.080796
3.206563	0.204	6,149,764.692001
