File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/302.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_06-1
Injection Number	17
Position	117
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	5/18/2019
Injection Time	5:26:26 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000585
Time Max. (min)	22.995528
Data Points	5880
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	5,896,443.124183
Signal Max.	3,899,122,756.445670
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406474

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000585	n.a.	17,521,247.018707
3.003985	0.204	17,553,574.288799
3.007387	0.2041	17,486,567.832503
3.010788	0.2041	17,325,194.819571
3.014188	0.204	17,242,915.659670
3.017590	0.2041	17,103,362.503686
3.020990	0.204	17,023,380.104105
3.024392	0.2041	16,911,766.891972
3.027793	0.2041	16,468,934.951333
3.031193	0.204	16,243,774.420658
3.034595	0.2041	16,319,556.813357
3.037997	0.2041	16,005,929.696513
3.041397	0.204	15,737,577.527381
3.044798	0.2041	15,635,178.344998
3.048200	0.2041	15,371,857.579692
3.051600	0.204	15,361,064.514117
3.055002	0.2041	15,459,155.427347
3.058403	0.2041	15,279,659.894729
3.061803	0.204	14,926,781.447116
3.065205	0.2041	14,536,805.640188
3.068607	0.2041	14,428,172.851277
3.072007	0.204	14,640,886.720702
3.075408	0.2041	14,427,125.240149
3.078808	0.204	13,935,388.299942
3.082210	0.2041	13,889,612.297578
3.085612	0.2041	13,723,456.899185
3.089012	0.204	13,384,200.218441
3.092413	0.2041	13,274,595.155612
3.095815	0.2041	13,025,015.221185
3.099215	0.204	12,632,256.656643
3.102617	0.2041	12,644,728.635697
3.106018	0.2041	12,461,914.380941
3.109418	0.204	12,034,937.220244
3.112820	0.2041	12,184,781.048959
3.116222	0.2041	12,096,084.574162
3.119622	0.204	11,791,026.891072
3.123023	0.2041	11,775,710.694315
3.126425	0.2041	11,599,251.832361
3.129825	0.204	11,349,931.717773
3.133227	0.2041	11,295,386.017405
3.136628	0.2041	11,075,392.400857
3.140028	0.204	10,978,605.370283
3.143430	0.2041	11,143,730.042173
3.146830	0.204	10,960,554.271956
3.150232	0.2041	10,713,631.873629
3.153633	0.2041	10,742,542.421466
3.157033	0.204	10,789,493.632698
3.160435	0.2041	10,652,568.312150
3.163837	0.2041	10,710,846.591492
3.167237	0.204	10,835,837.427769
3.170638	0.2041	10,641,140.574627
3.174040	0.2041	10,624,305.529685
3.177440	0.204	10,750,505.111330
3.180842	0.2041	10,631,649.831116
3.184243	0.2041	10,557,437.308181
3.187643	0.204	10,436,373.629802
3.191045	0.2041	10,210,342.266353
3.194447	0.2041	10,140,725.351818
3.197847	0.204	10,096,078.207175
3.201248	0.2041	10,049,630.061899
3.204648	0.204	10,007,936.074271
3.208050	0.2041	9,978,588.226442
3.211452	0.2041	9,830,917.460743
