File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/482.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_19-3
Injection Number	60
Position	29
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	4:43:19 PM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.001922
Time Max. (min)	22.990075
Data Points	5878
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	4,427,537.645874
Signal Max.	1,833,335,260.700980
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406486

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.001922	n.a.	12,893,206.006645
3.005323	0.2041	12,905,488.332626
3.008725	0.2041	12,809,638.620634
3.012125	0.204	12,618,046.849437
3.015527	0.2041	12,478,769.221204
3.018928	0.2041	12,360,693.034596
3.022328	0.204	12,454,275.359129
3.025730	0.2041	12,541,846.722098
3.029132	0.2041	12,364,722.970338
3.032532	0.204	12,319,701.853313
3.035933	0.2041	12,290,127.322157
3.039335	0.2041	12,113,467.673898
3.042735	0.204	11,940,515.118133
3.046137	0.2041	11,681,669.031082
3.049537	0.204	11,675,636.164139
3.052938	0.2041	11,578,867.053103
3.056340	0.2041	11,351,593.840819
3.059740	0.204	11,334,991.226544
3.063142	0.2041	11,201,971.256012
3.066543	0.2041	11,155,459.136800
3.069943	0.204	11,116,260.878289
3.073345	0.2041	10,955,820.586698
3.076747	0.2041	10,893,422.479964
3.080147	0.204	10,650,132.574038
3.083548	0.2041	10,307,610.249868
3.086950	0.2041	10,223,624.805264
3.090350	0.204	10,058,093.798172
3.093752	0.2041	9,742,151.130918
3.097153	0.2041	9,427,131.182423
3.100553	0.204	9,249,376.302964
3.103955	0.2041	9,229,955.409535
3.107355	0.204	9,111,416.452932
3.110757	0.2041	8,943,118.462345
3.114158	0.2041	8,797,669.799208
3.117558	0.204	8,715,267.388238
3.120960	0.2041	8,742,861.074915
3.124362	0.2041	8,653,422.152303
3.127762	0.204	8,513,666.911741
3.131163	0.2041	8,426,201.580740
3.134565	0.2041	8,396,527.968989
3.137965	0.204	8,452,372.687960
3.141367	0.2041	8,387,220.385746
3.144768	0.2041	8,277,104.247193
3.148168	0.204	8,138,768.894963
3.151570	0.2041	8,226,538.515008
3.154972	0.2041	8,170,310.085135
3.158372	0.204	7,923,468.324061
3.161773	0.2041	7,965,627.669366
3.165175	0.2041	7,844,305.233103
3.168575	0.204	7,785,267.004157
3.171977	0.2041	7,759,433.640215
3.175377	0.204	7,592,159.743906
3.178778	0.2041	7,591,942.304606
3.182180	0.2041	7,559,862.266112
3.185580	0.204	7,448,684.385893
3.188982	0.2041	7,350,422.198165
3.192383	0.2041	7,283,197.307514
3.195783	0.204	7,433,172.011966
3.199185	0.2041	7,385,677.816999
3.202587	0.2041	7,168,092.882995
3.205987	0.204	7,254,978.872356
3.209388	0.2041	7,197,027.785506
3.212790	0.2041	7,048,268.767375
3.216190	0.204	7,019,398.647216
3.219592	0.2041	6,921,427.522778
3.222993	0.2041	7,039,349.306797
3.226393	0.204	7,209,818.516900
3.229795	0.2041	7,240,899.606633
3.233197	0.2041	7,387,921.931556
3.236597	0.204	7,335,908.962076
3.239998	0.2041	7,247,017.443093
3.243398	0.204	7,248,574.366986
3.246800	0.2041	7,106,398.775182
3.250202	0.2041	7,075,672.701695
3.253602	0.204	7,068,478.676801
3.257003	0.2041	6,889,970.539074
3.260405	0.2041	6,775,496.259774
3.263805	0.204	6,793,387.520524
3.267207	0.2041	6,764,633.413292
3.270608	0.2041	6,642,322.374971
3.274008	0.204	6,454,338.644877
3.277410	0.2041	6,433,867.358064
3.280812	0.2041	6,549,670.807988
3.284212	0.204	6,532,902.061477
3.287613	0.2041	6,378,430.949001
3.291015	0.2041	6,301,769.778928
3.294415	0.204	6,368,894.503400
3.297817	0.2041	6,355,936.385817
3.301217	0.204	6,307,738.102302
3.304618	0.2041	6,270,763.772112
3.308020	0.2041	6,129,894.953371
3.311420	0.204	6,147,629.510109
3.314822	0.2041	6,265,028.460805
3.318223	0.2041	6,206,151.388016
3.321623	0.204	6,097,221.903565
3.325025	0.2041	6,002,854.736856
3.328427	0.2041	6,063,107.853358
3.331827	0.204	6,150,763.699511
3.335228	0.2041	6,026,592.893603
3.338630	0.2041	5,942,100.669673
3.342030	0.204	5,889,575.172862
3.345432	0.2041	5,762,220.617802
3.348833	0.2041	5,693,264.543795
3.352233	0.204	5,640,176.747026
3.355635	0.2041	5,606,020.903900
3.359037	0.2041	5,615,773.009806
3.362437	0.204	5,623,167.478973
3.365838	0.2041	5,558,062.413367
3.369238	0.204	5,507,150.944515
3.372640	0.2041	5,445,884.523174
3.376042	0.2041	5,496,522.870418
3.379442	0.204	5,482,714.444770
3.382843	0.2041	5,286,992.684823
3.386245	0.2041	5,307,634.582534
3.389645	0.204	5,331,536.449064
3.393047	0.2041	5,255,246.509246
3.396448	0.2041	5,255,878.266699
3.399848	0.204	5,215,086.615547
3.403250	0.2041	5,155,472.423781
3.406652	0.2041	5,129,023.259028
3.410052	0.204	5,152,393.848005
3.413453	0.2041	5,228,222.925562
3.416855	0.2041	5,088,894.783761
3.420255	0.204	5,028,988.165969
3.423657	0.2041	5,105,544.819532
3.427058	0.2041	4,958,446.867606
3.430458	0.204	4,873,895.835662
3.433860	0.2041	4,943,555.778129
3.437260	0.204	4,939,417.944363
3.440662	0.2041	4,926,477.133635
3.444063	0.2041	5,002,847.429151
3.447463	0.204	4,989,425.034232
3.450865	0.2041	5,134,269.275451
3.454267	0.2041	5,293,136.206890
3.457667	0.204	5,221,317.680778
3.461068	0.2041	5,277,144.171709
3.464470	0.2041	5,291,179.672931
3.467870	0.204	5,205,772.174866
3.471272	0.2041	5,193,559.707106
3.474673	0.2041	5,156,838.128246
3.478073	0.204	5,022,974.283470
3.481475	0.2041	4,903,546.001657
3.484877	0.2041	4,870,874.433031
3.488277	0.204	4,785,908.571500
3.491678	0.2041	4,811,884.256345
3.495078	0.204	4,881,921.486278
3.498480	0.2041	4,793,962.144766
3.501882	0.2041	4,762,548.536224
3.505282	0.204	4,818,138.370394
3.508683	0.2041	4,922,470.421366
3.512085	0.2041	4,907,783.765082
3.515485	0.204	4,799,890.007152
3.518887	0.2041	4,859,394.996755
3.522288	0.2041	4,891,669.557943
3.525688	0.204	4,961,203.465723
3.529090	0.2041	5,131,964.488179
3.532492	0.2041	5,208,759.029620
3.535892	0.204	5,361,461.155701
3.539293	0.2041	5,402,036.673606
3.542695	0.2041	5,273,970.723580
3.546095	0.204	5,179,792.715443
3.549497	0.2041	5,051,303.865279
3.552897	0.204	4,964,943.539230
3.556298	0.2041	4,961,608.656317
3.559700	0.2041	5,020,925.761150
3.563100	0.204	4,990,168.883219
3.566502	0.2041	4,888,220.944579
3.569903	0.2041	4,861,490.336372
3.573303	0.204	4,820,163.053176
3.576705	0.2041	4,789,778.789107
3.580107	0.2041	4,840,201.149884
3.583507	0.204	4,867,339.582761
3.586908	0.2041	4,812,256.744753
3.590310	0.2041	4,874,944.846769
3.593710	0.204	4,969,424.162839
3.597112	0.2041	4,956,632.071867
3.600513	0.2041	5,003,721.485537
3.603913	0.204	5,009,209.021563
3.607315	0.2041	5,024,398.500683
3.610715	0.204	5,096,635.662589
3.614117	0.2041	5,044,079.070355
3.617518	0.2041	5,028,319.771114
3.620918	0.204	4,927,919.866930
3.624320	0.2041	4,799,250.638052
3.627722	0.2041	4,898,018.551880
3.631122	0.204	4,880,249.055895
3.634523	0.2041	4,756,715.792615
3.637925	0.2041	4,726,626.503493
3.641325	0.204	4,735,254.180279
3.644727	0.2041	4,733,138.761287
3.648128	0.2041	4,691,567.645653
3.651528	0.204	4,628,967.127311
3.654930	0.2041	4,664,674.040870
3.658332	0.2041	4,712,844.196505
3.661732	0.204	4,733,458.050210
3.665133	0.2041	4,768,554.772992
3.668533	0.204	4,673,476.149338
3.671935	0.2041	4,633,247.718099
3.675337	0.2041	4,641,946.854062
3.678737	0.204	4,615,634.361793
3.682138	0.2041	4,631,230.977162
3.685540	0.2041	4,578,501.608274
3.688940	0.204	4,596,175.329257
3.692342	0.2041	4,573,418.943223
3.695743	0.2041	4,427,537.645874
3.699143	0.204	4,475,494.407670
3.702545	0.2041	4,536,781.246904
3.705947	0.2041	4,438,418.187236
3.709347	0.204	4,448,451.126250
3.712748	0.2041	4,650,741.793254
3.716150	0.2041	4,640,072.257847
3.719550	0.204	4,537,654.115547
3.722952	0.2041	4,619,105.983404
3.726353	0.2041	4,587,396.626119
3.729753	0.204	4,512,140.788627
3.733155	0.2041	4,535,283.479176
3.736555	0.204	4,586,736.215785
3.739957	0.2041	4,644,349.336120
3.743358	0.2041	4,752,406.921692
3.746758	0.204	4,788,648.529950
3.750160	0.2041	4,776,607.812269
3.753562	0.2041	4,913,607.051520
3.756962	0.204	4,946,143.071140
3.760363	0.2041	4,969,298.525405
3.763765	0.2041	5,026,619.753520
3.767165	0.204	5,021,924.217010
3.770567	0.2041	5,205,777.707418
3.773968	0.2041	5,386,825.617162
3.777368	0.204	5,362,318.428729
3.780770	0.2041	5,438,135.657498
3.784172	0.2041	5,647,289.744450
3.787572	0.204	5,726,686.065139
3.790973	0.2041	5,748,662.037140
3.794375	0.2041	5,771,327.458313
3.797775	0.204	5,871,135.704315
3.801177	0.2041	6,021,377.095996
3.804577	0.204	6,022,368.023098
3.807978	0.2041	6,133,858.592295
3.811380	0.2041	6,189,715.749493
3.814780	0.204	6,119,675.667361
3.818182	0.2041	6,210,122.837814
3.821583	0.2041	6,230,341.854101
3.824983	0.204	6,217,562.029482
3.828385	0.2041	6,329,911.099172
3.831787	0.2041	6,384,094.599277
3.835187	0.204	6,341,718.258805
3.838588	0.2041	6,373,489.102294
3.841990	0.2041	6,449,031.830940
3.845390	0.204	6,586,815.197919
3.848792	0.2041	6,781,333.650813
3.852193	0.2041	6,809,643.864763
3.855593	0.204	6,837,224.838535
3.858995	0.2041	6,891,377.061345
3.862397	0.2041	7,003,703.601654
3.865797	0.204	7,339,888.244100
