File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/169.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_19-2
Injection Number	54
Position	23
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	1:54:34 PM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000743
Time Max. (min)	22.992297
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,747,985.063566
Signal Max.	2,268,104,443.552340
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406485

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000743	n.a.	12,043,552.424698
3.004143	0.204	11,992,034.516632
3.007545	0.2041	11,799,425.003700
3.010945	0.204	11,648,528.441072
3.014347	0.2041	11,609,958.454588
3.017748	0.2041	11,432,069.344966
3.021148	0.204	11,289,273.146204
3.024550	0.2041	11,132,581.267947
3.027952	0.2041	10,970,326.070306
3.031352	0.204	10,862,613.366990
3.034753	0.2041	10,812,835.499174
3.038155	0.2041	10,843,127.046572
3.041555	0.204	10,634,202.812171
3.044957	0.2041	10,484,234.571095
3.048358	0.2041	10,590,498.857045
3.051758	0.204	10,566,557.802962
3.055160	0.2041	10,327,826.635570
3.058562	0.2041	10,230,231.342770
3.061962	0.204	10,306,166.941353
3.065363	0.2041	10,201,483.968088
3.068765	0.2041	9,888,086.455644
3.072165	0.204	9,782,689.519980
3.075567	0.2041	9,734,949.242045
3.078967	0.204	9,436,929.845063
3.082368	0.2041	9,260,251.942437
3.085770	0.2041	9,056,025.493167
3.089170	0.204	8,821,315.517205
3.092572	0.2041	8,664,641.029110
3.095973	0.2041	8,433,035.300970
3.099373	0.204	8,330,598.891482
3.102775	0.2041	8,178,795.281737
3.106177	0.2041	7,922,699.257221
3.109577	0.204	7,956,249.758483
3.112978	0.2041	7,975,675.052898
3.116380	0.2041	7,762,631.374768
3.119780	0.204	7,722,880.225570
3.123182	0.2041	7,767,179.987073
3.126583	0.2041	7,710,474.678206
3.129983	0.204	7,596,967.465962
3.133385	0.2041	7,563,007.892754
3.136787	0.2041	7,493,478.862548
3.140187	0.204	7,408,513.529383
3.143588	0.2041	7,376,230.143635
3.146988	0.204	7,214,168.312387
3.150390	0.2041	7,168,091.734695
3.153792	0.2041	7,193,045.431955
3.157192	0.204	7,144,143.477047
3.160593	0.2041	7,082,915.444937
3.163995	0.2041	6,990,222.097340
3.167395	0.204	6,965,430.400605
3.170797	0.2041	7,060,627.016755
3.174198	0.2041	6,976,577.742814
3.177598	0.204	6,874,769.437790
3.181000	0.2041	6,968,208.767033
3.184402	0.2041	6,771,930.250560
3.187802	0.204	6,582,759.728609
3.191203	0.2041	6,620,249.227752
3.194605	0.2041	6,629,894.149239
3.198005	0.204	6,599,449.457392
3.201407	0.2041	6,569,657.826400
3.204807	0.204	6,527,287.607599
3.208208	0.2041	6,427,829.684697
3.211610	0.2041	6,370,176.114232
3.215010	0.204	6,299,972.581365
3.218412	0.2041	6,179,581.828555
3.221813	0.2041	6,151,190.231014
3.225213	0.204	6,246,155.147881
3.228615	0.2041	6,256,049.099333
3.232017	0.2041	6,238,450.956665
3.235417	0.204	6,140,037.428500
3.238818	0.2041	6,007,038.254144
3.242220	0.2041	6,140,233.587241
3.245620	0.204	6,295,033.902184
3.249022	0.2041	6,178,910.470382
3.252423	0.2041	6,098,517.920122
3.255823	0.204	6,021,606.736873
3.259225	0.2041	5,811,503.805832
3.262627	0.2041	5,895,410.850954
3.266027	0.204	5,895,758.250549
3.269428	0.2041	5,686,383.540106
3.272828	0.204	5,708,789.622803
3.276230	0.2041	5,732,603.688238
3.279632	0.2041	5,752,742.138522
3.283032	0.204	5,692,874.391276
3.286433	0.2041	5,529,220.388350
3.289835	0.2041	5,579,888.037254
3.293235	0.204	5,603,669.589661
3.296637	0.2041	5,514,922.135165
3.300038	0.2041	5,485,434.013705
3.303438	0.204	5,466,734.687840
3.306840	0.2041	5,499,654.340239
3.310242	0.2041	5,473,795.246073
3.313642	0.204	5,374,887.102517
3.317043	0.2041	5,378,966.348061
3.320445	0.2041	5,429,927.007660
3.323845	0.204	5,433,976.403273
3.327247	0.2041	5,413,078.511813
3.330647	0.204	5,362,765.839588
3.334048	0.2041	5,257,989.721066
3.337450	0.2041	5,310,786.068328
3.340850	0.204	5,335,860.277097
3.344252	0.2041	5,209,763.562130
3.347653	0.2041	5,196,708.078649
3.351053	0.204	5,067,307.689864
3.354455	0.2041	5,010,183.545401
3.357857	0.2041	5,089,581.775399
3.361257	0.204	4,926,090.804785
3.364658	0.2041	4,864,515.036140
3.368060	0.2041	4,957,864.201625
3.371460	0.204	4,988,245.031800
3.374862	0.2041	4,965,459.119804
3.378263	0.2041	4,932,203.477802
3.381663	0.204	4,902,260.450612
3.385065	0.2041	4,788,250.789513
3.388467	0.2041	4,738,242.609645
3.391867	0.204	4,694,296.843895
3.395268	0.2041	4,649,168.667222
3.398668	0.204	4,715,692.421392
3.402070	0.2041	4,717,665.956678
3.405472	0.2041	4,715,565.046463
3.408872	0.204	4,673,208.909357
3.412273	0.2041	4,672,957.989158
3.415675	0.2041	4,781,504.233263
3.419075	0.204	4,646,403.577675
3.422477	0.2041	4,541,327.021210
3.425878	0.2041	4,636,864.733555
3.429278	0.204	4,626,502.267455
3.432680	0.2041	4,532,142.976140
3.436082	0.2041	4,448,309.327153
3.439482	0.204	4,484,327.792800
3.442883	0.2041	4,483,936.295076
3.446285	0.2041	4,506,746.214802
3.449685	0.204	4,541,653.289903
3.453087	0.2041	4,469,861.381027
3.456487	0.204	4,524,773.148103
3.459888	0.2041	4,548,712.757391
3.463290	0.2041	4,553,264.378956
3.466690	0.204	4,560,679.934200
3.470092	0.2041	4,489,874.658826
3.473493	0.2041	4,459,661.663730
3.476893	0.204	4,400,894.457017
3.480295	0.2041	4,297,799.779000
3.483697	0.2041	4,350,164.943514
3.487097	0.204	4,363,844.839752
3.490498	0.2041	4,231,078.081417
3.493900	0.2041	4,153,257.872211
3.497300	0.204	4,111,219.599017
3.500702	0.2041	4,108,468.161112
3.504103	0.2041	4,153,839.715364
3.507503	0.204	4,195,289.696455
3.510905	0.2041	4,200,661.556084
3.514307	0.2041	4,167,913.913942
3.517707	0.204	4,108,215.304254
3.521108	0.2041	4,142,533.948695
3.524508	0.204	4,165,128.006790
3.527910	0.2041	4,070,203.259989
3.531312	0.2041	4,134,169.143026
3.534712	0.204	4,192,166.188371
3.538113	0.2041	4,133,143.912418
3.541515	0.2041	4,170,774.857483
3.544915	0.204	4,204,076.559468
3.548317	0.2041	4,253,239.698683
3.551718	0.2041	4,263,612.715419
3.555118	0.204	4,205,430.560511
3.558520	0.2041	4,192,289.232465
3.561922	0.2041	4,200,512.890564
3.565322	0.204	4,204,449.389600
3.568723	0.2041	4,099,966.362371
3.572125	0.2041	4,110,520.057175
3.575525	0.204	4,144,159.176164
3.578927	0.2041	4,013,803.466341
3.582327	0.204	4,046,922.644055
3.585728	0.2041	4,025,538.309838
3.589130	0.2041	3,962,615.417398
3.592530	0.204	4,092,518.503713
