File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/441.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_14-3
Injection Number	57
Position	26
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	3:18:56 PM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000565
Time Max. (min)	22.995522
Data Points	5880
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	2,689,577.359413
Signal Max.	1,472,853,495.511810
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000565	n.a.	11,359,443.047165
3.003965	0.204	11,292,370.869047
3.007367	0.2041	11,064,731.515809
3.010768	0.2041	10,847,931.957668
3.014168	0.204	10,861,540.374620
3.017570	0.2041	10,727,335.449417
3.020972	0.2041	10,478,105.691831
3.024372	0.204	10,368,037.299545
3.027773	0.2041	10,309,138.545660
3.031175	0.2041	10,208,135.336197
3.034575	0.204	10,066,803.034530
3.037977	0.2041	10,067,073.350778
3.041378	0.2041	9,941,262.494076
3.044778	0.204	9,715,941.741538
3.048180	0.2041	9,649,065.271766
3.051582	0.2041	9,548,637.365471
3.054982	0.204	9,354,356.925690
3.058383	0.2041	9,141,051.129581
3.061785	0.2041	9,007,835.022212
3.065185	0.204	9,016,846.599549
3.068587	0.2041	8,970,402.601988
3.071987	0.204	8,821,630.851495
3.075388	0.2041	8,803,394.601982
3.078790	0.2041	8,660,771.836573
3.082190	0.204	8,443,428.010564
3.085592	0.2041	8,288,445.800948
3.088993	0.2041	8,091,795.795818
3.092393	0.204	7,889,472.915756
3.095795	0.2041	7,629,788.192768
3.099197	0.2041	7,487,580.336554
3.102597	0.204	7,346,930.101286
3.105998	0.2041	7,193,916.077381
3.109400	0.2041	7,098,824.131462
3.112800	0.204	6,927,813.065321
3.116202	0.2041	6,777,367.094312
3.119603	0.2041	6,777,600.514208
3.123003	0.204	6,814,185.779373
3.126405	0.2041	6,705,414.007734
3.129807	0.2041	6,638,665.759289
3.133207	0.204	6,590,758.636595
3.136608	0.2041	6,491,541.926747
3.140008	0.204	6,434,094.693568
3.143410	0.2041	6,427,553.521318
3.146812	0.2041	6,382,691.188795
3.150212	0.204	6,266,210.161603
3.153613	0.2041	6,166,908.115140
3.157015	0.2041	6,219,792.499226
3.160415	0.204	6,173,930.067424
3.163817	0.2041	6,019,618.118467
3.167218	0.2041	5,980,982.095204
3.170618	0.204	5,851,498.453493
3.174020	0.2041	5,789,208.187089
3.177422	0.2041	5,906,635.337178
3.180822	0.204	5,914,360.554883
3.184223	0.2041	5,777,096.572138
3.187625	0.2041	5,755,415.523402
3.191025	0.204	5,693,485.708546
3.194427	0.2041	5,609,617.255590
3.197827	0.204	5,715,651.679297
3.201228	0.2041	5,653,360.748958
3.204630	0.2041	5,446,535.095805
3.208030	0.204	5,493,766.434468
3.211432	0.2041	5,528,180.905796
3.214833	0.2041	5,531,278.176368
3.218233	0.204	5,487,137.922706
3.221635	0.2041	5,417,364.366965
3.225037	0.2041	5,453,498.347203
3.228437	0.204	5,427,994.990678
3.231838	0.2041	5,535,218.118329
3.235240	0.2041	5,509,251.224882
3.238640	0.204	5,353,976.442729
3.242042	0.2041	5,389,848.239650
3.245443	0.2041	5,364,594.232200
3.248843	0.204	5,286,305.146650
3.252245	0.2041	5,297,219.163692
3.255645	0.204	5,345,018.455051
3.259047	0.2041	5,379,767.794590
3.262448	0.2041	5,305,309.883753
3.265848	0.204	5,203,980.392132
3.269250	0.2041	5,190,416.356032
3.272652	0.2041	5,163,950.259247
3.276052	0.204	5,000,932.702058
3.279453	0.2041	4,901,772.551676
3.282855	0.2041	4,923,406.885762
3.286255	0.204	4,912,816.132357
3.289657	0.2041	4,866,511.686990
3.293058	0.2041	4,801,599.872745
3.296458	0.204	4,891,880.204154
3.299860	0.2041	4,879,198.535239
3.303262	0.2041	4,758,492.001717
3.306662	0.204	4,829,728.735122
3.310063	0.2041	4,813,376.165943
3.313465	0.2041	4,690,865.930406
3.316865	0.204	4,624,985.802611
3.320267	0.2041	4,673,081.261536
3.323667	0.204	4,712,440.503581
3.327068	0.2041	4,651,295.842049
3.330470	0.2041	4,602,075.801711
3.333870	0.204	4,580,502.838746
3.337272	0.2041	4,561,396.227605
3.340673	0.2041	4,579,607.996356
3.344073	0.204	4,564,182.366953
3.347475	0.2041	4,475,124.280966
3.350877	0.2041	4,380,932.962730
3.354277	0.204	4,289,006.936369
3.357678	0.2041	4,295,925.173024
3.361080	0.2041	4,244,099.477746
3.364480	0.204	4,226,801.744342
3.367882	0.2041	4,287,742.649067
3.371283	0.2041	4,180,149.667895
3.374683	0.204	4,065,552.225434
3.378085	0.2041	4,086,166.110050
3.381487	0.2041	4,163,001.989474
3.384887	0.204	4,147,954.117427
3.388288	0.2041	4,093,645.426864
3.391688	0.204	4,115,803.755635
3.395090	0.2041	4,080,142.699200
3.398492	0.2041	4,023,346.511384
3.401892	0.204	4,019,225.434890
3.405293	0.2041	3,949,094.930828
3.408695	0.2041	3,885,423.033474
3.412095	0.204	3,864,156.382972
3.415497	0.2041	3,878,801.536295
3.418898	0.2041	3,893,454.801957
3.422298	0.204	3,813,595.365196
3.425700	0.2041	3,748,005.518340
3.429102	0.2041	3,839,638.262697
3.432502	0.204	3,861,151.910005
3.435903	0.2041	3,789,410.070973
3.439305	0.2041	3,829,607.066449
3.442705	0.204	3,811,758.674365
3.446107	0.2041	3,837,947.924154
3.449507	0.204	3,850,058.577896
3.452908	0.2041	3,843,038.364574
3.456310	0.2041	3,954,998.084573
3.459710	0.204	3,915,240.960369
3.463112	0.2041	3,856,708.284152
3.466513	0.2041	3,942,575.283741
3.469913	0.204	3,916,167.000382
3.473315	0.2041	3,777,200.909257
3.476717	0.2041	3,765,334.297937
3.480117	0.204	3,770,227.931350
3.483518	0.2041	3,562,157.183023
3.486920	0.2041	3,473,320.069188
3.490320	0.204	3,637,195.374843
3.493722	0.2041	3,640,818.887830
3.497123	0.2041	3,522,207.180020
3.500523	0.204	3,570,562.688343
3.503925	0.2041	3,628,687.860123
3.507325	0.204	3,515,861.704133
3.510727	0.2041	3,480,311.522430
3.514128	0.2041	3,576,576.690132
3.517528	0.204	3,609,808.211968
3.520930	0.2041	3,644,618.468684
3.524332	0.2041	3,648,891.768985
3.527732	0.204	3,817,134.123664
3.531133	0.2041	4,292,899.407901
3.534535	0.2041	4,638,346.828194
3.537935	0.204	4,714,858.867291
3.541337	0.2041	4,667,676.026351
3.544738	0.2041	4,569,197.515703
3.548138	0.204	4,439,234.812467
3.551540	0.2041	4,236,105.333436
3.554942	0.2041	4,030,067.980761
3.558342	0.204	4,001,923.000076
3.561743	0.2041	4,001,736.066349
3.565145	0.2041	3,873,875.354679
3.568545	0.204	3,854,911.075222
3.571947	0.2041	3,890,670.508130
3.575347	0.204	3,874,435.157876
3.578748	0.2041	3,982,983.754796
3.582150	0.2041	3,964,843.301661
3.585550	0.204	3,849,353.722479
3.588952	0.2041	3,940,814.881740
3.592353	0.2041	4,036,384.323547
3.595753	0.204	4,012,946.278591
3.599155	0.2041	4,048,384.906471
3.602557	0.2041	4,085,605.900186
3.605957	0.204	3,942,035.063595
3.609358	0.2041	3,871,269.468344
3.612760	0.2041	3,889,726.014618
3.616160	0.204	3,800,955.683962
3.619562	0.2041	3,768,735.439069
3.622963	0.2041	3,753,665.119116
3.626363	0.204	3,655,168.655272
3.629765	0.2041	3,689,313.832577
3.633165	0.204	3,708,739.802126
3.636567	0.2041	3,660,315.039929
3.639968	0.2041	3,684,333.521408
3.643368	0.204	3,686,736.884157
3.646770	0.2041	3,581,966.870542
3.650172	0.2041	3,562,690.875599
3.653572	0.204	3,547,184.175437
3.656973	0.2041	3,448,170.531217
3.660375	0.2041	3,592,147.960351
3.663775	0.204	3,607,421.297993
3.667177	0.2041	3,504,321.849525
3.670578	0.2041	3,545,536.650796
3.673978	0.204	3,604,919.803399
3.677380	0.2041	3,583,972.957955
3.680782	0.2041	3,513,865.778526
3.684182	0.204	3,525,797.048170
3.687583	0.2041	3,483,036.038265
3.690983	0.204	3,388,519.812418
3.694385	0.2041	3,385,477.043027
3.697787	0.2041	3,384,349.546793
