File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/803.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_13-2
Injection Number	47
Position	16
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	10:37:34 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.001570
Time Max. (min)	22.993125
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,269,508.478200
Signal Max.	2,788,338,341.087420
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.001570	n.a.	10,970,893.381668
3.004972	0.2041	10,835,122.080681
3.008373	0.2041	10,532,669.438617
3.011773	0.204	10,372,514.950075
3.015175	0.2041	10,301,614.345957
3.018577	0.2041	10,194,803.979079
3.021977	0.204	10,149,162.664526
3.025378	0.2041	9,954,751.250096
3.028778	0.204	9,877,798.140579
3.032180	0.2041	9,912,526.718693
3.035582	0.2041	9,599,384.983351
3.038982	0.204	9,428,162.946404
3.042383	0.2041	9,437,196.505989
3.045785	0.2041	9,294,111.969688
3.049185	0.204	9,241,362.054577
3.052587	0.2041	9,103,798.559004
3.055988	0.2041	8,986,372.142601
3.059388	0.204	9,017,287.395297
3.062790	0.2041	8,916,135.105549
3.066192	0.2041	8,897,390.224103
3.069592	0.204	8,985,393.627757
3.072993	0.2041	8,906,583.583665
3.076395	0.2041	8,630,878.881548
3.079795	0.204	8,350,565.977688
3.083197	0.2041	8,361,944.679039
3.086597	0.204	8,208,124.829762
3.089998	0.2041	7,928,316.756595
3.093400	0.2041	7,830,014.348399
3.096800	0.204	7,688,373.939934
3.100202	0.2041	7,540,920.104125
3.103603	0.2041	7,376,470.591872
3.107003	0.204	7,244,683.475457
3.110405	0.2041	7,135,879.990814
3.113807	0.2041	7,090,757.020697
3.117207	0.204	7,050,524.495483
3.120608	0.2041	6,921,796.936553
3.124010	0.2041	6,883,663.746966
3.127410	0.204	6,808,544.313675
3.130812	0.2041	6,684,498.208819
3.134213	0.2041	6,682,163.572296
3.137613	0.204	6,703,897.722620
3.141015	0.2041	6,650,966.677357
3.144417	0.2041	6,436,168.079398
3.147817	0.204	6,268,928.001800
3.151218	0.2041	6,392,821.217234
3.154618	0.204	6,459,595.744294
3.158020	0.2041	6,358,061.409634
3.161422	0.2041	6,367,535.228032
3.164822	0.204	6,292,497.145277
3.168223	0.2041	6,133,055.700561
3.171625	0.2041	6,121,795.191302
3.175025	0.204	6,091,593.396860
3.178427	0.2041	6,109,420.221951
3.181828	0.2041	6,061,849.072235
3.185228	0.204	5,908,830.031698
3.188630	0.2041	5,803,703.853363
3.192032	0.2041	5,820,574.772045
3.195432	0.204	5,872,224.392315
3.198833	0.2041	5,784,345.307105
3.202235	0.2041	5,728,961.018970
3.205635	0.204	5,717,484.613154
3.209037	0.2041	5,674,973.707714
3.212437	0.204	5,696,372.334612
3.215838	0.2041	5,704,780.092148
3.219240	0.2041	5,635,116.903851
3.222640	0.204	5,609,761.507520
3.226042	0.2041	5,607,267.143828
3.229443	0.2041	5,614,785.152344
3.232843	0.204	5,566,529.232037
3.236245	0.2041	5,485,907.884184
3.239647	0.2041	5,481,626.580582
3.243047	0.204	5,400,393.452818
3.246448	0.2041	5,370,760.274529
3.249850	0.2041	5,358,087.427975
3.253250	0.204	5,317,179.899699
3.256652	0.2041	5,314,954.088685
3.260053	0.2041	5,280,226.515397
3.263453	0.204	5,304,526.115865
3.266855	0.2041	5,123,773.534710
3.270255	0.204	5,032,518.961479
3.273657	0.2041	5,131,962.100890
3.277058	0.2041	5,086,117.143443
3.280458	0.204	5,039,926.323338
3.283860	0.2041	5,046,323.055831
3.287262	0.2041	5,046,773.854532
3.290662	0.204	4,918,995.042790
3.294063	0.2041	4,865,616.589308
3.297465	0.2041	4,936,035.068171
3.300865	0.204	4,960,496.336468
3.304267	0.2041	4,935,615.421894
3.307668	0.2041	4,900,664.218201
3.311068	0.204	4,917,383.732961
3.314470	0.2041	4,916,942.742300
3.317872	0.2041	4,809,110.364949
3.321272	0.204	4,748,412.684034
3.324673	0.2041	4,792,621.844052
3.328073	0.204	4,806,913.056832
3.331475	0.2041	4,810,198.036804
3.334877	0.2041	4,770,027.868760
3.338277	0.204	4,626,657.171018
3.341678	0.2041	4,555,953.971932
3.345080	0.2041	4,654,206.930282
3.348480	0.204	4,594,140.268363
3.351882	0.2041	4,466,404.690352
3.355283	0.2041	4,642,465.672020
3.358683	0.204	4,694,933.195137
3.362085	0.2041	4,511,024.311884
3.365487	0.2041	4,412,103.167807
3.368887	0.204	4,390,540.968308
3.372288	0.2041	4,419,965.035003
3.375690	0.2041	4,437,339.924293
3.379090	0.204	4,426,873.557976
3.382492	0.2041	4,396,772.579528
3.385892	0.204	4,331,191.590702
3.389293	0.2041	4,286,140.877872
3.392695	0.2041	4,271,610.030563
3.396095	0.204	4,258,584.760737
3.399497	0.2041	4,259,099.481202
3.402898	0.2041	4,256,486.692689
3.406298	0.204	4,294,478.559728
3.409700	0.2041	4,227,641.879019
3.413102	0.2041	4,192,466.399325
3.416502	0.204	4,217,321.153123
3.419903	0.2041	4,088,033.987252
3.423305	0.2041	4,103,561.438326
3.426705	0.204	4,119,315.502550
3.430107	0.2041	3,997,593.555555
3.433508	0.2041	4,033,015.907351
3.436908	0.204	4,139,701.586727
3.440310	0.2041	4,142,930.572939
3.443712	0.2041	4,164,691.840168
3.447112	0.204	4,098,107.286851
3.450513	0.2041	4,033,935.396933
3.453913	0.204	4,065,068.405912
3.457315	0.2041	3,957,181.944096
3.460717	0.2041	3,949,619.278189
3.464117	0.204	4,012,160.533837
3.467518	0.2041	3,987,354.015445
3.470920	0.2041	3,950,274.957418
3.474320	0.204	3,932,890.000782
3.477722	0.2041	3,884,907.306859
3.481123	0.2041	3,774,542.983698
3.484523	0.204	3,762,530.380347
