SourceFile,DateTimeOriginal,GPSLongitude,GPSLatitude,GPSAltitude,GPSPosition
./6-2021-02-08-12-30-13.jpg,2021:02:08 12:30:13,-84.3072958333333,30.4451458333333,NA,30.4451458333333 -84.3072958333333
./6-2021-03-18-11-50-25.jpg,2021:03:18 11:50:25,-84.3072669444445,30.4451677777778,13,30.4451677777778 -84.3072669444445
./6-2021-03-18-12-08-04.jpg,2021:03:18 12:08:04,-84.3072058333333,30.44517,17,30.44517 -84.3072058333333
./7-2020-03-31-09-56-35.jpg,2020:03:31 09:56:35,-84.3073538888889,30.4451958333333,NA,30.4451958333333 -84.3073538888889
./7-2020-04-30-15-49-03.jpg,2020:04:30 15:49:03,-84.3073338888889,30.4452119444444,NA,30.4452119444444 -84.3073338888889
./7-2020-06-01-14-37-50.jpg,2020:06:01 14:37:50,-84.307275,30.4451388888889,1,30.4451388888889 -84.307275
./7-2020-07-09-10-22-09.jpg,2020:07:09 10:22:09,,,NA,NA
./7-2020-08-21-12-45-30.jpg,2020:08:21 12:45:30,,,undef,NA
./7-2020-10-06-14-20-40.jpg,2020:10:06 14:20:40,-84.3072897222222,30.4450947222222,NA,30.4450947222222 -84.3072897222222
./7-2020-11-05-16-28-10.jpg,2020:11:05 16:28:10,-84.3072477777778,30.4451619444444,NA,30.4451619444444 -84.3072477777778
./7-2021-01-06-15-58-41.jpg,2021:01:06 15:58:41,-84.3071788888889,30.4451669444444,0,30.4451669444444 -84.3071788888889
./7-2021-02-08-12-30-21.jpg,2021:02:08 12:30:21,-84.3072547222222,30.4452027777778,6,30.4452027777778 -84.3072547222222
./7-2021-03-18-11-50-34.jpg,2021:03:18 11:50:34,-84.3071569444444,30.4451458333333,17,30.4451458333333 -84.3071569444444
./7-2021-03-18-12-08-11.jpg,2021:03:18 12:08:11,-84.3071597222222,30.4451677777778,18,30.4451677777778 -84.3071597222222
./8-2020-03-31-09-56-45.jpg,2020:03:31 09:56:45,-84.3073408333333,30.4451958333333,0,30.4451958333333 -84.3073408333333
./8-2020-04-30-15-49-14.jpg,2020:04:30 15:49:14,-84.3073208333333,30.445215,NA,30.445215 -84.3073208333333
./8-2020-06-01-14-38-00.jpg,2020:06:01 14:38:00,-84.3071547222222,30.4451869444444,NA,30.4451869444444 -84.3071547222222
./8-2020-07-09-10-22-18.jpg,2020:07:09 10:22:18,,,NA,NA
./8-2020-08-21-12-45-42.jpg,2020:08:21 12:45:42,,,undef,NA
./8-2020-10-06-14-20-49.jpg,2020:10:06 14:20:49,-84.3072519444444,30.4451197222222,NA,30.4451197222222 -84.3072519444444
./8-2020-11-05-16-28-18.jpg,2020:11:05 16:28:18,-84.3072427777778,30.4451747222222,13,30.4451747222222 -84.3072427777778
./8-2021-01-06-15-58-48.jpg,2021:01:06 15:58:48,-84.3071358333333,30.4451527777778,NA,30.4451527777778 -84.3071358333333
./8-2021-02-08-12-30-30.jpg,2021:02:08 12:30:30,-84.3072377777778,30.4451708333333,5,30.4451708333333 -84.3072377777778
./8-2021-03-18-11-52-39.jpg,2021:03:18 11:52:39,-84.3071197222222,30.4451508333333,18,30.4451508333333 -84.3071197222222
./8-2021-03-18-12-08-22.jpg,2021:03:18 12:08:22,-84.3071519444444,30.4451619444444,14,30.4451619444444 -84.3071519444444
./9-2020-03-31-09-56-54.jpg,2020:03:31 09:56:54,-84.3073338888889,30.4451919444444,NA,30.4451919444444 -84.3073338888889
./9-2020-04-30-15-49-26.jpg,2020:04:30 15:49:26,-84.3073119444445,30.4452188888889,NA,30.4452188888889 -84.3073119444445
./9-2020-06-01-14-38-10.jpg,2020:06:01 14:38:10,-84.3071038888889,30.4451847222222,NA,30.4451847222222 -84.3071038888889
./9-2020-07-09-10-22-27.jpg,2020:07:09 10:22:27,,,NA,NA
./9-2020-08-21-12-45-56.jpg,2020:08:21 12:45:56,,,NA,NA
./9-2020-10-06-14-20-58.jpg,2020:10:06 14:20:58,-84.3072419444444,30.4451238888889,NA,30.4451238888889 -84.3072419444444
./9-2020-11-05-16-28-29.jpg,2020:11:05 16:28:29,-84.3071708333333,30.4451188888889,NA,30.4451188888889 -84.3071708333333
./9-2021-01-06-15-58-56.jpg,2021:01:06 15:58:56,-84.3071619444444,30.4451238888889,NA,30.4451238888889 -84.3071619444444
./9-2021-02-08-12-30-38.jpg,2021:02:08 12:30:38,-84.3072008333333,30.4451619444444,2,30.4451619444444 -84.3072008333333
./9-2021-03-18-11-52-47.jpg,2021:03:18 11:52:47,-84.3071208333333,30.4451519444444,19,30.4451519444444 -84.3071208333333
./9-2021-03-18-12-08-45.jpg,2021:03:18 12:08:45,-84.307145,30.4451719444444,5,30.4451719444444 -84.307145
./Church Project 1-2020-02-11-11-01-59.jpg,2020:02:11 11:01:59,-84.3074408333333,30.4452427777778,14,30.4452427777778 -84.3074408333333
./Church Project 10-2020-02-11-11-06-09.jpg,2020:02:11 11:06:09,-84.3071577777778,30.4447008333333,2,30.4447008333333 -84.3071577777778
./Church Project 11-2020-02-11-11-06-42.jpg,2020:02:11 11:06:42,-84.3074369444444,30.4447127777778,0,30.4447127777778 -84.3074369444444
./Church Project 12-2020-02-11-11-06-55.jpg,2020:02:11 11:06:55,-84.3074408333333,30.4447538888889,NA,30.4447538888889 -84.3074408333333
./Church Project 2-2020-02-11-11-02-31.jpg,2020:02:11 11:02:31,-84.3074369444444,30.4452277777778,15,30.4452277777778 -84.3074369444444
./Church Project 3-2020-02-11-11-03-09.jpg,2020:02:11 11:03:09,-84.3071369444445,30.4451647222222,14,30.4451647222222 -84.3071369444445
./Church Project 4-2020-02-11-11-03-23.jpg,2020:02:11 11:03:23,-84.3071197222222,30.44518,17,30.44518 -84.3071197222222
./Church Project 5-2020-02-11-11-03-56.jpg,2020:02:11 11:03:56,-84.3069027777778,30.4451027777778,NA,30.4451027777778 -84.3069027777778
./Church Project 6-2020-02-11-11-04-10.jpg,2020:02:11 11:04:10,-84.3069258333333,30.4450558333333,NA,30.4450558333333 -84.3069258333333
./Church Project 7-2020-02-11-11-04-34.jpg,2020:02:11 11:04:34,-84.3069388888889,30.4449608333333,NA,30.4449608333333 -84.3069388888889
./Church Project 8-2020-02-11-11-04-52.jpg,2020:02:11 11:04:52,-84.3069769444444,30.4449819444444,NA,30.4449819444444 -84.3069769444444
./Church Project 9-2020-02-11-11-05-57.jpg,2020:02:11 11:05:57,-84.3071319444444,30.4448208333333,NA,30.4448208333333 -84.3071319444444
