SourceFile,DateTimeOriginal,GPSLongitude,GPSLatitude,GPSPosition,GPSAltitude
./liriopogon/ofv/ofv_eleventh_survey_585.JPG,2020:10:09 16:58:54,-84.2822589722222,30.441962,30.441962 -84.2822589722222,44.548
./liriopogon/ofv/ofv_eleventh_survey_586.JPG,2020:10:09 16:58:56,-84.2822589722222,30.441962,30.441962 -84.2822589722222,44.548
./liriopogon/ofv/ofv_eleventh_survey_587.JPG,2020:10:09 16:59:00,-84.2822589722222,30.441962,30.441962 -84.2822589722222,44.548
./liriopogon/ofv/ofv_eleventh_survey_588.JPG,2020:10:09 16:59:03,-84.2822589722222,30.441962,30.441962 -84.2822589722222,44.548
./liriopogon/ofv/ofv_eleventh_survey_59.JPG,2020:10:09 15:55:58,-84.283219,30.4427249722222,30.4427249722222 -84.283219,28.177
./liriopogon/ofv/ofv_eleventh_survey_590.JPG,2020:10:09 16:59:09,-84.2822589722222,30.441962,30.441962 -84.2822589722222,44.548
./liriopogon/ofv/ofv_eleventh_survey_591.JPG,2020:10:09 16:59:14,-84.2822589722222,30.441962,30.441962 -84.2822589722222,44.548
./liriopogon/ofv/ofv_eleventh_survey_592.JPG,2020:10:09 16:59:17,-84.2822589722222,30.441962,30.441962 -84.2822589722222,44.548
./liriopogon/ofv/ofv_eleventh_survey_594.JPG,2020:10:09 16:59:21,-84.2822589722222,30.441962,30.441962 -84.2822589722222,44.548
./liriopogon/ofv/ofv_eleventh_survey_595.JPG,2020:10:09 16:59:24,-84.2822589722222,30.441962,30.441962 -84.2822589722222,44.548
./liriopogon/ofv/ofv_eleventh_survey_599.JPG,2020:10:09 16:59:38,-84.282144,30.441831,30.441831 -84.282144,44.826
./liriopogon/ofv/ofv_eleventh_survey_6.JPG,2020:10:09 15:51:36,-84.284073,30.442868,30.442868 -84.284073,27.666
./liriopogon/ofv/ofv_eleventh_survey_60.JPG,2020:10:09 15:56:06,-84.283219,30.4427249722222,30.4427249722222 -84.283219,28.177
./liriopogon/ofv/ofv_eleventh_survey_600.JPG,2020:10:09 16:59:40,-84.282144,30.441831,30.441831 -84.282144,44.826
./liriopogon/ofv/ofv_eleventh_survey_601.JPG,2020:10:09 16:59:42,-84.282144,30.441831,30.441831 -84.282144,44.826
./liriopogon/ofv/ofv_eleventh_survey_604.JPG,2020:10:09 16:59:48,-84.282144,30.441831,30.441831 -84.282144,44.826
./liriopogon/ofv/ofv_eleventh_survey_605.JPG,2020:10:09 16:59:50,-84.282144,30.441831,30.441831 -84.282144,44.826
./liriopogon/ofv/ofv_eleventh_survey_606.JPG,2020:10:09 16:59:52,-84.282144,30.441831,30.441831 -84.282144,44.826
./liriopogon/ofv/ofv_eleventh_survey_607.JPG,2020:10:09 16:59:55,-84.282351,30.4420959722222,30.4420959722222 -84.282351,48.828
./liriopogon/ofv/ofv_eleventh_survey_608.JPG,2020:10:09 16:59:59,-84.282351,30.4420959722222,30.4420959722222 -84.282351,48.828
./liriopogon/ofv/ofv_eleventh_survey_61.JPG,2020:10:09 15:56:09,-84.283219,30.4427249722222,30.4427249722222 -84.283219,28.177
./liriopogon/ofv/ofv_eleventh_survey_610.JPG,2020:10:09 17:00:06,-84.282351,30.4420959722222,30.4420959722222 -84.282351,48.828
./liriopogon/ofv/ofv_eleventh_survey_611.JPG,2020:10:09 17:00:08,-84.282351,30.4420959722222,30.4420959722222 -84.282351,48.828
./liriopogon/ofv/ofv_eleventh_survey_612.JPG,2020:10:09 17:00:12,-84.282351,30.4420959722222,30.4420959722222 -84.282351,48.828
./liriopogon/ofv/ofv_eleventh_survey_613.JPG,2020:10:09 17:00:14,-84.282351,30.4420959722222,30.4420959722222 -84.282351,48.828
./liriopogon/ofv/ofv_eleventh_survey_614.JPG,2020:10:09 17:00:16,-84.282351,30.4420959722222,30.4420959722222 -84.282351,48.828
./liriopogon/ofv/ofv_eleventh_survey_616.JPG,2020:10:09 17:00:35,-84.282283,30.4419579722222,30.4419579722222 -84.282283,30.514
./liriopogon/ofv/ofv_eleventh_survey_617.JPG,2020:10:09 17:00:39,-84.282283,30.4419579722222,30.4419579722222 -84.282283,30.514
./liriopogon/ofv/ofv_eleventh_survey_618.JPG,2020:10:09 17:00:41,-84.282283,30.4419579722222,30.4419579722222 -84.282283,30.514
./liriopogon/ofv/ofv_eleventh_survey_619.JPG,2020:10:09 17:00:43,-84.282283,30.4419579722222,30.4419579722222 -84.282283,30.514
./liriopogon/ofv/ofv_eleventh_survey_62.JPG,2020:10:09 15:56:14,-84.283219,30.4427249722222,30.4427249722222 -84.283219,28.177
./liriopogon/ofv/ofv_eleventh_survey_620.JPG,2020:10:09 17:00:45,-84.282283,30.4419579722222,30.4419579722222 -84.282283,30.514
./liriopogon/ofv/ofv_eleventh_survey_621.JPG,2020:10:09 17:00:48,-84.282283,30.4419579722222,30.4419579722222 -84.282283,30.514
./liriopogon/ofv/ofv_eleventh_survey_622.JPG,2020:10:09 17:00:50,-84.282283,30.4419579722222,30.4419579722222 -84.282283,30.514
./liriopogon/ofv/ofv_eleventh_survey_623.JPG,2020:10:09 17:00:53,-84.282283,30.4419579722222,30.4419579722222 -84.282283,30.514
./liriopogon/ofv/ofv_eleventh_survey_624.JPG,2020:10:09 17:00:54,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_625.JPG,2020:10:09 17:00:59,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_626.JPG,2020:10:09 17:00:59,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_627.JPG,2020:10:09 17:01:02,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_628.JPG,2020:10:09 17:01:05,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_629.JPG,2020:10:09 17:01:07,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_63.JPG,2020:10:09 15:56:18,-84.283219,30.4427249722222,30.4427249722222 -84.283219,28.177
./liriopogon/ofv/ofv_eleventh_survey_630.JPG,2020:10:09 17:01:12,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_631.JPG,2020:10:09 17:01:15,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_632.JPG,2020:10:09 17:01:17,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_633.JPG,2020:10:09 17:01:20,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_635.JPG,2020:10:09 17:01:25,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_636.JPG,2020:10:09 17:01:28,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_637.JPG,2020:10:09 17:01:31,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_638.JPG,2020:10:09 17:01:34,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_639.JPG,2020:10:09 17:01:37,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_64.JPG,2020:10:09 15:56:21,-84.283219,30.4427249722222,30.4427249722222 -84.283219,28.177
./liriopogon/ofv/ofv_eleventh_survey_640.JPG,2020:10:09 17:01:41,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_641.JPG,2020:10:09 17:01:53,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_642.JPG,2020:10:09 17:01:58,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_643.JPG,2020:10:09 17:02:01,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_644.JPG,2020:10:09 17:02:04,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_645.JPG,2020:10:09 17:02:07,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_646.JPG,2020:10:09 17:02:11,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_647.JPG,2020:10:09 17:02:14,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_648.JPG,2020:10:09 17:02:17,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
