File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/425.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_08-1
Injection Number	19
Position	119
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	5/18/2019
Injection Time	6:24:09 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.002673
Time Max. (min)	22.997640
Data Points	5880
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	4,970,567.031619
Signal Max.	1,620,569,464.566640
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406498

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.002673	n.a.	17,558,064.214996
3.006073	0.204	17,654,350.283363
3.009475	0.2041	17,683,711.664576
3.012877	0.2041	17,329,657.963734
3.016277	0.204	17,235,862.174390
3.019678	0.2041	17,293,770.772620
3.023080	0.2041	16,952,051.354175
3.026480	0.204	16,673,222.468169
3.029882	0.2041	16,544,129.354474
3.033283	0.2041	16,586,642.197817
3.036683	0.204	16,320,169.439033
3.040085	0.2041	15,913,664.335247
3.043487	0.2041	16,101,408.622960
3.046887	0.204	16,060,932.159056
3.050288	0.2041	15,737,978.222371
3.053688	0.204	15,516,316.462538
3.057090	0.2041	15,169,274.571643
3.060492	0.2041	15,089,887.115496
3.063892	0.204	15,114,928.959011
3.067293	0.2041	14,769,877.446036
3.070695	0.2041	14,727,440.092486
3.074095	0.204	14,669,668.623408
3.077497	0.2041	14,325,202.220858
3.080898	0.2041	14,278,146.974995
3.084298	0.204	14,169,549.616136
3.087700	0.2041	13,707,550.743688
3.091102	0.2041	13,249,550.469221
3.094502	0.204	13,028,010.519189
3.097903	0.2041	12,525,637.085294
3.101305	0.2041	11,946,585.223624
3.104705	0.204	11,620,642.832586
3.108107	0.2041	11,268,330.243365
3.111508	0.2041	11,296,069.236546
3.114908	0.204	11,325,307.968415
3.118310	0.2041	11,037,474.556663
3.121710	0.204	11,047,508.594535
3.125112	0.2041	11,053,587.297485
3.128513	0.2041	11,156,794.028477
3.131913	0.204	11,212,120.421138
3.135315	0.2041	11,009,728.929719
3.138717	0.2041	10,960,426.728801
3.142117	0.204	10,936,961.687660
3.145518	0.2041	10,818,195.215343
3.148920	0.2041	10,501,870.195022
3.152320	0.204	10,430,929.624511
3.155722	0.2041	10,391,462.071283
3.159123	0.2041	10,240,603.303741
3.162523	0.204	10,394,005.061385
3.165925	0.2041	10,328,495.103461
3.169327	0.2041	10,157,088.919144
3.172727	0.204	10,157,888.511250
3.176128	0.2041	9,952,878.399150
3.179530	0.2041	9,754,729.911253
3.182930	0.204	9,837,270.435131
3.186332	0.2041	9,729,347.480138
3.189732	0.204	9,661,232.031105
3.193133	0.2041	9,786,630.118670
3.196535	0.2041	9,469,567.882865
3.199935	0.204	9,289,987.777561
3.203337	0.2041	9,416,220.665775
3.206738	0.2041	9,300,300.551185
3.210138	0.204	9,150,977.147848
3.213540	0.2041	9,058,045.247747
3.216942	0.2041	9,193,305.411620
3.220342	0.204	9,374,881.878737
3.223743	0.2041	9,233,108.930733
3.227145	0.2041	9,121,438.935241
3.230545	0.204	9,116,428.617614
3.233947	0.2041	8,919,513.094977
3.237348	0.2041	8,876,630.791720
3.240748	0.204	9,035,797.581850
3.244150	0.2041	8,970,849.745342
