File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/645.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_18-2
Injection Number	53
Position	22
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	1:26:26 PM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.003255
Time Max. (min)	22.994812
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,819,483.768346
Signal Max.	2,424,958,521.538530
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406489

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.003255	n.a.	12,086,690.004921
3.006657	0.2041	11,970,516.914806
3.010058	0.2041	11,824,265.964109
3.013458	0.204	11,656,912.746108
3.016860	0.2041	11,543,515.794686
3.020262	0.2041	11,470,317.083290
3.023662	0.204	11,320,910.784317
3.027063	0.2041	11,156,863.889098
3.030465	0.2041	10,989,537.814486
3.033865	0.204	11,141,952.752824
3.037267	0.2041	11,113,275.520314
3.040668	0.2041	10,842,764.289010
3.044068	0.204	10,942,282.062491
3.047470	0.2041	10,745,381.060635
3.050870	0.204	10,510,503.582529
3.054272	0.2041	10,571,361.749685
3.057673	0.2041	10,407,269.516814
3.061073	0.204	10,246,288.364252
3.064475	0.2041	10,257,604.847137
3.067877	0.2041	10,299,339.986528
3.071277	0.204	10,151,477.454979
3.074678	0.2041	9,817,314.663708
3.078080	0.2041	9,711,691.063649
3.081480	0.204	9,706,406.765399
3.084882	0.2041	9,275,294.505639
3.088283	0.2041	8,900,279.406326
3.091683	0.204	8,782,864.997743
3.095085	0.2041	8,527,320.580078
3.098487	0.2041	8,372,904.562963
3.101887	0.204	8,259,380.163894
3.105288	0.2041	8,131,898.688285
3.108690	0.2041	8,088,447.530560
3.112090	0.204	8,004,079.252154
3.115492	0.2041	7,804,793.071516
3.118892	0.204	7,789,317.061623
3.122293	0.2041	7,952,389.300115
3.125695	0.2041	7,802,676.217544
3.129095	0.204	7,668,917.702456
3.132497	0.2041	7,684,967.609535
3.135898	0.2041	7,604,881.124988
3.139298	0.204	7,566,252.160733
3.142700	0.2041	7,466,055.455701
3.146102	0.2041	7,413,578.030277
3.149502	0.204	7,451,889.488106
3.152903	0.2041	7,409,933.188681
3.156305	0.2041	7,274,799.718742
3.159705	0.204	7,245,038.593501
3.163107	0.2041	7,247,043.717445
3.166508	0.2041	7,042,172.223600
3.169908	0.204	6,999,424.259997
3.173310	0.2041	6,992,312.509368
3.176710	0.204	6,886,266.093530
3.180112	0.2041	6,916,157.986536
3.183513	0.2041	6,884,218.882296
3.186913	0.204	6,974,819.187818
3.190315	0.2041	7,020,403.866772
3.193717	0.2041	6,706,493.456992
3.197117	0.204	6,589,798.535372
3.200518	0.2041	6,590,840.424586
3.203920	0.2041	6,596,640.091727
3.207320	0.204	6,630,529.947784
3.210722	0.2041	6,533,555.849143
3.214123	0.2041	6,609,444.053866
3.217523	0.204	6,594,560.631474
3.220925	0.2041	6,550,328.142389
3.224327	0.2041	6,616,685.365512
3.227727	0.204	6,375,919.821014
3.231128	0.2041	6,166,545.296914
3.234530	0.2041	6,281,345.119404
3.237930	0.204	6,241,619.420703
3.241332	0.2041	6,176,796.434829
3.244732	0.204	6,254,872.664102
3.248133	0.2041	6,145,767.018325
3.251535	0.2041	6,131,222.307481
3.254935	0.204	6,103,168.217674
3.258337	0.2041	5,981,616.252118
3.261738	0.2041	5,992,341.987174
3.265138	0.204	5,978,661.586764
3.268540	0.2041	6,003,586.492341
3.271942	0.2041	5,963,016.864634
3.275342	0.204	5,915,156.069169
3.278743	0.2041	5,908,211.362166
3.282145	0.2041	5,836,452.935899
3.285545	0.204	5,789,200.435079
3.288947	0.2041	5,737,365.197209
3.292348	0.2041	5,728,496.354546
3.295748	0.204	5,723,904.068210
3.299150	0.2041	5,686,565.786551
3.302550	0.204	5,596,219.633154
3.305952	0.2041	5,479,261.134295
3.309353	0.2041	5,402,483.644023
3.312753	0.204	5,338,064.507867
3.316155	0.2041	5,472,727.990260
3.319557	0.2041	5,520,136.388711
3.322957	0.204	5,493,120.282512
3.326358	0.2041	5,480,657.934596
3.329760	0.2041	5,371,452.767025
3.333160	0.204	5,435,328.156822
3.336562	0.2041	5,327,317.777039
3.339963	0.2041	5,278,674.096712
3.343363	0.204	5,329,546.588524
3.346765	0.2041	5,160,246.577806
3.350167	0.2041	5,202,576.404672
3.353567	0.204	5,259,310.137263
3.356968	0.2041	5,082,870.630184
3.360368	0.204	5,019,198.130888
3.363770	0.2041	5,062,045.371128
3.367172	0.2041	5,036,159.156617
3.370572	0.204	5,007,729.735556
3.373973	0.2041	5,056,445.354097
3.377375	0.2041	5,084,495.716511
3.380775	0.204	4,999,230.950711
3.384177	0.2041	4,899,929.336347
3.387578	0.2041	4,907,463.960039
3.390978	0.204	4,889,864.684316
3.394380	0.2041	4,789,847.793289
3.397782	0.2041	4,810,543.000579
3.401182	0.204	4,844,813.552712
3.404583	0.2041	4,749,754.728024
3.407985	0.2041	4,752,833.724080
3.411385	0.204	4,830,091.959655
3.414787	0.2041	4,755,264.684856
3.418187	0.204	4,660,939.675888
3.421588	0.2041	4,696,648.516218
3.424990	0.2041	4,718,373.206175
3.428390	0.204	4,623,881.760341
3.431792	0.2041	4,659,889.319530
3.435193	0.2041	4,702,510.462391
3.438593	0.204	4,658,382.487196
3.441995	0.2041	4,656,202.540717
3.445397	0.2041	4,592,328.812799
3.448797	0.204	4,588,917.382385
3.452198	0.2041	4,553,241.173871
3.455600	0.2041	4,425,387.277685
3.459000	0.204	4,452,447.773631
3.462402	0.2041	4,500,362.742946
3.465803	0.2041	4,434,632.756345
3.469203	0.204	4,415,281.113416
3.472605	0.2041	4,441,304.906935
3.476007	0.2041	4,387,770.001200
3.479407	0.204	4,325,435.598043
3.482808	0.2041	4,311,683.519222
