File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/498.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_19-1
Injection Number	30
Position	130
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	5/18/2019
Injection Time	11:42:54 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.001457
Time Max. (min)	22.993023
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	5,175,864.066077
Signal Max.	2,842,380,581.044110
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406499

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.001457	n.a.	14,379,258.105743
3.004857	0.204	14,488,862.287163
3.008258	0.2041	14,654,908.230222
3.011660	0.2041	14,550,378.805572
3.015060	0.204	14,216,271.580998
3.018462	0.2041	14,099,663.286021
3.021863	0.2041	14,210,843.481348
3.025263	0.204	14,063,170.025544
3.028665	0.2041	13,900,321.343825
3.032067	0.2041	13,640,014.414982
3.035467	0.204	13,213,629.197158
3.038868	0.2041	13,175,349.788457
3.042268	0.204	13,098,853.804546
3.045670	0.2041	12,844,856.019903
3.049072	0.2041	12,830,735.407130
3.052472	0.204	12,829,478.688963
3.055873	0.2041	12,769,961.306407
3.059275	0.2041	12,625,193.351788
3.062675	0.204	12,471,171.001070
3.066077	0.2041	12,282,239.502540
3.069478	0.2041	12,252,937.937554
3.072878	0.204	12,278,926.568599
3.076280	0.2041	12,147,697.977455
3.079682	0.2041	12,157,908.959897
3.083082	0.204	12,016,301.819936
3.086483	0.2041	11,858,572.632257
3.089885	0.2041	11,611,406.909164
3.093285	0.204	11,291,575.588262
3.096687	0.2041	11,081,416.372215
3.100088	0.2041	10,767,157.542780
3.103488	0.204	10,429,058.067635
3.106890	0.2041	10,283,309.210452
3.110290	0.204	10,181,403.553367
3.113692	0.2041	10,038,130.919210
3.117093	0.2041	10,080,440.464886
3.120493	0.204	9,894,258.324554
3.123895	0.2041	9,668,601.086121
3.127297	0.2041	9,679,940.810155
3.130697	0.204	9,655,589.701320
3.134098	0.2041	9,632,473.694243
3.137500	0.2041	9,753,044.121974
3.140900	0.204	9,667,755.971752
3.144302	0.2041	9,255,400.324460
3.147703	0.2041	9,242,464.655577
3.151103	0.204	9,292,602.874011
3.154505	0.2041	9,178,796.847353
3.157907	0.2041	9,141,625.982102
3.161307	0.204	9,144,998.552496
3.164708	0.2041	9,182,910.698251
3.168110	0.2041	9,017,335.718561
3.171510	0.204	8,877,542.487330
3.174912	0.2041	8,805,079.744299
3.178312	0.204	8,745,534.270150
3.181713	0.2041	8,810,424.732552
3.185115	0.2041	8,725,204.524007
3.188515	0.204	8,525,697.515784
3.191917	0.2041	8,664,784.122026
3.195318	0.2041	8,591,430.584185
3.198718	0.204	8,307,292.081553
3.202120	0.2041	8,419,210.155501
3.205522	0.2041	8,440,240.404058
3.208922	0.204	8,279,221.858878
3.212323	0.2041	8,220,185.090472
3.215725	0.2041	8,154,555.038663
3.219125	0.204	8,144,825.412042
3.222527	0.2041	8,214,450.999449
3.225928	0.2041	8,135,810.779520
3.229328	0.204	8,025,765.288583
3.232730	0.2041	8,058,516.074925
3.236132	0.2041	8,006,166.985678
3.239532	0.204	7,967,274.063250
3.242933	0.2041	8,112,384.358157
3.246333	0.204	8,051,180.930447
3.249735	0.2041	7,910,405.413027
3.253137	0.2041	7,882,896.723862
3.256537	0.204	7,818,258.503877
3.259938	0.2041	7,647,349.925932
3.263340	0.2041	7,602,369.312373
3.266740	0.204	7,598,199.100912
3.270142	0.2041	7,511,220.641179
3.273543	0.2041	7,417,935.379665
3.276943	0.204	7,348,523.566309
3.280345	0.2041	7,484,130.045620
3.283747	0.2041	7,340,904.063110
3.287147	0.204	7,235,975.910133
3.290548	0.2041	7,296,552.664041
3.293950	0.2041	7,101,468.999405
3.297350	0.204	7,073,522.309018
3.300752	0.2041	7,268,827.702304
3.304153	0.2041	7,281,684.663238
3.307553	0.204	7,087,518.530480
3.310955	0.2041	7,050,953.481978
3.314355	0.204	7,018,178.083092
3.317757	0.2041	6,999,085.338655
3.321158	0.2041	7,091,182.528352
3.324558	0.204	6,967,475.063977
3.327960	0.2041	6,885,752.005285
3.331362	0.2041	6,952,035.369688
3.334762	0.204	6,958,706.008725
3.338163	0.2041	6,847,772.607662
3.341565	0.2041	6,649,043.162250
3.344965	0.204	6,711,612.520467
3.348367	0.2041	6,860,975.216170
3.351768	0.2041	6,771,543.173680
3.355168	0.204	6,688,051.186225
3.358570	0.2041	6,642,435.043956
3.361972	0.2041	6,655,131.943445
3.365372	0.204	6,583,498.120444
3.368773	0.2041	6,540,553.645899
3.372175	0.2041	6,654,011.111633
3.375575	0.204	6,598,054.708371
3.378977	0.2041	6,501,069.399971
3.382377	0.204	6,301,902.791447
