File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/319.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_15-2
Injection Number	50
Position	19
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	12:01:59 PM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.001183
Time Max. (min)	22.992738
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,777,200.984839
Signal Max.	3,072,497,593.701150
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.001183	n.a.	11,967,073.243118
3.004585	0.2041	11,979,706.510796
3.007985	0.204	11,885,830.726809
3.011387	0.2041	11,697,541.382225
3.014787	0.204	11,758,993.800685
3.018188	0.2041	11,604,193.065529
3.021590	0.2041	11,305,215.420489
3.024990	0.204	11,444,275.997581
3.028392	0.2041	11,462,964.789052
3.031793	0.2041	11,192,570.828545
3.035193	0.204	10,974,348.919133
3.038595	0.2041	10,919,223.675933
3.041997	0.2041	10,797,067.272449
3.045397	0.204	10,518,866.000801
3.048798	0.2041	10,393,425.384238
3.052200	0.2041	10,323,736.592953
3.055600	0.204	10,311,107.865781
3.059002	0.2041	10,270,815.093489
3.062403	0.2041	10,000,581.695060
3.065803	0.204	9,871,279.243930
3.069205	0.2041	9,914,104.532740
3.072607	0.2041	9,784,601.914617
3.076007	0.204	9,576,944.065045
3.079408	0.2041	9,502,112.886203
3.082808	0.204	9,268,860.534694
3.086210	0.2041	8,877,746.189177
3.089612	0.2041	8,620,686.409520
3.093012	0.204	8,444,240.021902
3.096413	0.2041	8,322,958.532657
3.099815	0.2041	8,104,410.783338
3.103215	0.204	7,770,763.131409
3.106617	0.2041	7,739,791.409897
3.110018	0.2041	7,975,170.160148
3.113418	0.204	7,973,527.569021
3.116820	0.2041	7,868,665.862767
3.120222	0.2041	7,803,733.336310
3.123622	0.204	7,672,918.070966
3.127023	0.2041	7,643,661.271169
3.130425	0.2041	7,592,656.912150
3.133825	0.204	7,499,922.572959
3.137227	0.2041	7,501,295.837869
3.140627	0.204	7,380,115.449229
3.144028	0.2041	7,266,982.368038
3.147430	0.2041	7,206,111.467720
3.150830	0.204	7,211,074.150838
3.154232	0.2041	7,194,250.818274
3.157633	0.2041	7,054,089.705321
3.161033	0.204	7,160,746.554458
3.164435	0.2041	7,279,242.040801
3.167837	0.2041	7,168,672.331661
3.171237	0.204	7,047,935.218407
3.174638	0.2041	6,923,856.292836
3.178040	0.2041	6,851,409.492336
3.181440	0.204	6,851,467.523359
3.184842	0.2041	6,778,227.386311
3.188243	0.2041	6,731,966.490438
3.191643	0.204	6,725,478.440287
3.195045	0.2041	6,638,175.058826
3.198447	0.2041	6,591,955.170728
3.201847	0.204	6,551,209.644394
3.205248	0.2041	6,543,938.508290
3.208648	0.204	6,576,009.780333
3.212050	0.2041	6,488,051.221038
3.215452	0.2041	6,368,804.201946
3.218852	0.204	6,415,195.794575
3.222253	0.2041	6,439,973.843872
3.225655	0.2041	6,367,407.661706
3.229055	0.204	6,298,416.391700
3.232457	0.2041	6,239,592.502490
3.235858	0.2041	6,263,746.541696
3.239258	0.204	6,211,413.901122
3.242660	0.2041	6,111,811.140227
3.246062	0.2041	6,142,560.883050
3.249462	0.204	6,182,021.150066
3.252863	0.2041	6,102,467.357382
3.256265	0.2041	6,057,380.062589
3.259665	0.204	5,986,510.188133
3.263067	0.2041	5,913,356.107673
3.266467	0.204	5,863,263.866959
3.269868	0.2041	5,698,800.828798
3.273270	0.2041	5,668,541.537901
3.276670	0.204	5,731,242.525061
3.280072	0.2041	5,665,110.128359
3.283473	0.2041	5,645,865.345257
3.286873	0.204	5,714,301.314773
3.290275	0.2041	5,735,819.816541
3.293677	0.2041	5,607,888.019942
3.297077	0.204	5,494,434.749713
3.300478	0.2041	5,450,887.988146
3.303880	0.2041	5,394,314.881664
3.307280	0.204	5,415,667.642445
3.310682	0.2041	5,469,165.274291
3.314083	0.2041	5,455,671.734654
3.317483	0.204	5,359,790.107846
3.320885	0.2041	5,315,129.052820
3.324287	0.2041	5,338,891.303575
3.327687	0.204	5,394,090.101609
3.331088	0.2041	5,320,317.896172
3.334488	0.204	5,284,142.615062
3.337890	0.2041	5,364,726.434457
3.341292	0.2041	5,308,211.093116
3.344692	0.204	5,190,107.388994
3.348093	0.2041	5,106,420.179149
3.351495	0.2041	5,122,922.717435
3.354895	0.204	5,022,215.190355
3.358297	0.2041	4,964,538.364721
3.361698	0.2041	5,041,324.970114
3.365098	0.204	4,975,822.644898
3.368500	0.2041	4,895,839.733079
3.371902	0.2041	4,994,489.201427
3.375302	0.204	5,081,433.286002
3.378703	0.2041	4,945,884.683832
3.382105	0.2041	4,872,481.210429
3.385505	0.204	4,890,635.734588
3.388907	0.2041	4,808,758.105757
3.392307	0.204	4,767,948.405207
3.395708	0.2041	4,789,258.684947
3.399110	0.2041	4,829,093.336205
3.402510	0.204	4,813,128.402344
3.405912	0.2041	4,621,343.542774
3.409313	0.2041	4,663,229.081258
3.412713	0.204	4,797,183.639799
3.416115	0.2041	4,669,559.812700
3.419517	0.2041	4,725,037.468618
3.422917	0.204	4,803,451.991476
3.426318	0.2041	4,691,889.463868
3.429720	0.2041	4,614,163.594527
3.433120	0.204	4,554,389.097547
3.436522	0.2041	4,559,152.656612
3.439923	0.2041	4,581,916.775347
3.443323	0.204	4,548,847.760727
3.446725	0.2041	4,505,703.249648
3.450127	0.2041	4,459,676.818551
3.453527	0.204	4,434,934.193570
3.456928	0.2041	4,453,161.355820
3.460328	0.204	4,451,277.036837
3.463730	0.2041	4,356,788.755737
3.467132	0.2041	4,309,970.922877
3.470532	0.204	4,305,080.017017
3.473933	0.2041	4,171,985.894073
3.477335	0.2041	4,136,980.841393
3.480735	0.204	4,241,842.357744
3.484137	0.2041	4,191,472.077430
3.487538	0.2041	4,106,197.997791
3.490938	0.204	4,103,878.495920
3.494340	0.2041	4,099,006.157268
3.497742	0.2041	3,993,822.404849
3.501142	0.204	3,968,115.247224
3.504543	0.2041	4,041,341.545080
3.507945	0.2041	3,993,642.575184
3.511345	0.204	3,963,801.744078
3.514747	0.2041	4,040,902.308869
3.518147	0.204	4,061,810.862273
3.521548	0.2041	3,990,420.564709
3.524950	0.2041	3,959,226.527685
3.528350	0.204	4,028,908.971788
3.531752	0.2041	4,112,066.803145
3.535153	0.2041	4,121,514.912186
3.538553	0.204	4,209,772.465117
3.541955	0.2041	4,321,795.158576
3.545357	0.2041	4,325,088.960387
3.548757	0.204	4,333,915.598475
3.552158	0.2041	4,331,796.179326
3.555560	0.2041	4,337,509.560434
3.558960	0.204	4,309,161.565782
3.562362	0.2041	4,230,781.225900
3.565763	0.2041	4,210,562.374033
3.569163	0.204	4,184,140.341649
3.572565	0.2041	4,065,942.717547
3.575967	0.2041	4,032,839.946192
3.579367	0.204	4,097,589.774106
3.582768	0.2041	4,036,378.899087
3.586168	0.204	3,962,658.704901
3.589570	0.2041	4,003,639.523342
3.592972	0.2041	4,022,193.150758
3.596372	0.204	4,004,380.760072
3.599773	0.2041	4,139,579.739692
3.603175	0.2041	4,171,768.422639
3.606575	0.204	4,010,775.442316
3.609977	0.2041	4,006,843.222036
3.613378	0.2041	4,085,040.718006
3.616778	0.204	4,166,255.534326
3.620180	0.2041	4,145,220.800782
3.623582	0.2041	3,958,886.791755
3.626982	0.204	3,958,410.609626
3.630383	0.2041	4,010,198.803116
3.633785	0.2041	3,959,786.075087
3.637185	0.204	3,952,003.091339
3.640587	0.2041	3,989,580.999612
3.643988	0.2041	3,983,139.117281
3.647388	0.204	3,897,809.772510
3.650790	0.2041	3,886,418.306600
3.654190	0.204	3,867,973.197235
3.657592	0.2041	3,834,897.057632
3.660993	0.2041	3,888,320.119739
3.664393	0.204	3,928,498.538225
3.667795	0.2041	3,880,752.604102
3.671197	0.2041	3,857,686.723355
3.674597	0.204	3,900,057.178837
3.677998	0.2041	3,851,780.630907
3.681400	0.2041	3,820,629.553001
3.684800	0.204	3,838,095.276898
3.688202	0.2041	3,844,523.691132
