File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/217.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_09-2
Injection Number	41
Position	10
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	7:48:23 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000513
Time Max. (min)	22.992068
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,486,325.436016
Signal Max.	1,063,347,677.712170
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000513	n.a.	10,270,758.278732
3.003915	0.2041	10,091,916.836308
3.007315	0.204	9,908,452.832421
3.010717	0.2041	9,921,443.383643
3.014118	0.2041	9,751,237.133678
3.017518	0.204	9,683,061.258491
3.020920	0.2041	9,784,307.466900
3.024322	0.2041	9,546,763.615786
3.027722	0.204	9,256,377.597378
3.031123	0.2041	9,172,388.733792
3.034525	0.2041	9,172,717.202118
3.037925	0.204	9,049,361.579997
3.041327	0.2041	9,009,556.497839
3.044728	0.2041	9,079,595.587056
3.048128	0.204	8,956,530.825499
3.051530	0.2041	8,869,872.751041
3.054932	0.2041	8,781,882.365562
3.058332	0.204	8,596,999.288817
3.061733	0.2041	8,597,268.006698
3.065133	0.204	8,575,987.591298
3.068535	0.2041	8,423,509.594994
3.071937	0.2041	8,354,850.521946
3.075337	0.204	8,267,157.827548
3.078738	0.2041	8,036,639.905737
3.082140	0.2041	7,877,505.803262
3.085540	0.204	7,781,942.467019
3.088942	0.2041	7,608,995.606145
3.092343	0.2041	7,489,542.738797
3.095743	0.204	7,331,727.266005
3.099145	0.2041	7,106,617.241354
3.102547	0.2041	6,961,337.243452
3.105947	0.204	6,923,874.551588
3.109348	0.2041	6,772,699.241375
3.112750	0.2041	6,588,996.501665
3.116150	0.204	6,603,953.459922
3.119552	0.2041	6,605,030.843657
3.122952	0.204	6,485,095.214823
3.126353	0.2041	6,372,818.075659
3.129755	0.2041	6,416,587.926382
3.133155	0.204	6,475,684.314348
3.136557	0.2041	6,379,071.670013
3.139958	0.2041	6,305,924.809066
3.143358	0.204	6,413,328.953392
3.146760	0.2041	6,367,584.519495
3.150162	0.2041	6,264,474.249905
3.153562	0.204	6,370,709.608671
3.156963	0.2041	6,305,101.309159
3.160365	0.2041	6,239,776.682765
3.163765	0.204	6,220,757.396429
3.167167	0.2041	6,084,012.246444
3.170568	0.2041	6,004,500.833961
3.173968	0.204	5,984,162.017200
3.177370	0.2041	5,999,480.933719
3.180772	0.2041	5,936,211.157262
3.184172	0.204	5,926,676.718515
3.187573	0.2041	5,908,878.017845
3.190973	0.204	5,904,738.925375
3.194375	0.2041	5,924,341.966598
3.197777	0.2041	5,759,344.723915
3.201177	0.204	5,664,302.442675
3.204578	0.2041	5,668,525.826311
3.207980	0.2041	5,699,774.548655
3.211380	0.204	5,629,908.432224
3.214782	0.2041	5,568,961.314067
3.218183	0.2041	5,634,139.693870
3.221583	0.204	5,611,729.361242
3.224985	0.2041	5,587,575.051651
3.228387	0.2041	5,589,224.506383
3.231787	0.204	5,539,479.684209
3.235188	0.2041	5,443,020.518225
3.238590	0.2041	5,452,791.359814
3.241990	0.204	5,543,789.612506
3.245392	0.2041	5,476,034.137099
3.248793	0.2041	5,375,836.846022
3.252193	0.204	5,357,519.357489
3.255595	0.2041	5,261,244.944192
3.258995	0.204	5,209,300.302864
3.262397	0.2041	5,310,571.980341
3.265798	0.2041	5,279,850.690978
3.269198	0.204	5,176,878.485316
3.272600	0.2041	5,123,260.683167
3.276002	0.2041	5,089,665.866771
3.279402	0.204	5,110,593.286450
3.282803	0.2041	5,065,343.717279
3.286205	0.2041	5,051,099.559860
3.289605	0.204	5,008,744.550829
3.293007	0.2041	4,995,872.095230
3.296408	0.2041	5,036,562.786432
3.299808	0.204	4,970,563.882551
3.303210	0.2041	4,998,568.091051
3.306612	0.2041	4,997,178.213107
3.310012	0.204	4,877,058.576362
3.313413	0.2041	4,845,026.959298
3.316815	0.2041	4,842,311.895488
3.320215	0.204	4,833,391.501701
3.323617	0.2041	4,875,725.750470
3.327017	0.204	4,845,557.064102
3.330418	0.2041	4,750,589.126248
3.333820	0.2041	4,732,025.420783
3.337220	0.204	4,772,922.707990
3.340622	0.2041	4,733,144.660676
3.344023	0.2041	4,656,409.705007
3.347423	0.204	4,656,807.871922
3.350825	0.2041	4,635,662.544560
3.354227	0.2041	4,555,903.399337
3.357627	0.204	4,503,639.127445
3.361028	0.2041	4,479,819.652892
3.364430	0.2041	4,498,620.288513
3.367830	0.204	4,506,109.388393
3.371232	0.2041	4,505,523.329427
3.374633	0.2041	4,417,442.226879
3.378033	0.204	4,336,181.279021
3.381435	0.2041	4,414,761.075463
3.384835	0.204	4,431,636.583917
3.388237	0.2041	4,495,583.067782
3.391638	0.2041	4,490,741.215439
3.395038	0.204	4,392,147.510832
3.398440	0.2041	4,411,332.688935
3.401842	0.2041	4,333,183.405528
3.405242	0.204	4,276,762.314040
3.408643	0.2041	4,287,307.362000
3.412045	0.2041	4,311,841.445407
3.415445	0.204	4,272,928.794406
3.418847	0.2041	4,247,593.332491
3.422248	0.2041	4,286,953.920275
3.425648	0.204	4,230,307.484988
3.429050	0.2041	4,263,577.593468
3.432452	0.2041	4,347,994.980087
3.435852	0.204	4,302,482.871395
3.439253	0.2041	4,203,211.627831
3.442655	0.2041	4,140,187.965218
3.446055	0.204	4,167,204.793567
3.449457	0.2041	4,211,335.015624
3.452857	0.204	4,243,949.772042
3.456258	0.2041	4,138,537.795094
3.459660	0.2041	4,013,623.318960
3.463060	0.204	4,103,993.151302
3.466462	0.2041	4,146,962.377656
3.469863	0.2041	4,123,982.098976
3.473263	0.204	3,984,491.604749
3.476665	0.2041	3,925,264.522010
3.480067	0.2041	4,041,062.484219
3.483467	0.204	4,021,505.336303
3.486868	0.2041	4,037,665.042181
3.490270	0.2041	4,054,621.640139
3.493670	0.204	4,014,540.233591
3.497072	0.2041	3,941,217.048338
3.500473	0.2041	3,909,053.042365
3.503873	0.204	4,026,568.851640
3.507275	0.2041	4,053,084.808629
3.510675	0.204	3,940,039.596597
3.514077	0.2041	3,835,223.208316
3.517478	0.2041	3,824,226.739867
3.520878	0.204	3,925,525.336162
3.524280	0.2041	3,931,832.679899
3.527682	0.2041	3,815,041.025574
3.531082	0.204	3,851,973.268435
3.534483	0.2041	3,885,958.762087
3.537885	0.2041	3,752,095.517822
3.541285	0.204	3,726,747.453064
3.544687	0.2041	3,786,237.964206
3.548088	0.2041	3,789,739.455090
3.551488	0.204	3,762,609.737948
3.554890	0.2041	3,691,066.817020
3.558292	0.2041	3,662,498.384998
3.561692	0.204	3,729,791.708635
3.565093	0.2041	3,744,988.302526
3.568495	0.2041	3,685,997.095957
3.571895	0.204	3,692,683.030740
3.575297	0.2041	3,733,715.602944
3.578697	0.204	3,670,166.512565
3.582098	0.2041	3,654,636.006299
3.585500	0.2041	3,763,451.232033
3.588900	0.204	3,771,535.939124
3.592302	0.2041	3,739,831.329113
3.595703	0.2041	3,684,382.705960
3.599103	0.204	3,695,859.666699
3.602505	0.2041	3,749,565.816025
3.605907	0.2041	3,714,209.733054
3.609307	0.204	3,639,905.065078
3.612708	0.2041	3,652,338.397843
3.616110	0.2041	3,640,842.751751
3.619510	0.204	3,514,106.747904
3.622912	0.2041	3,574,395.593686
3.626313	0.2041	3,623,365.754970
3.629713	0.204	3,541,021.674714
3.633115	0.2041	3,495,927.120407
3.636517	0.2041	3,497,844.833335
3.639917	0.204	3,539,210.297677
