File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/138.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_08-3
Injection Number	40
Position	9
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	7:20:09 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000598
Time Max. (min)	22.992153
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,827,071.339069
Signal Max.	1,571,829,280.707540
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000598	n.a.	11,467,732.468018
3.004000	0.2041	11,344,271.558624
3.007400	0.204	11,212,160.075820
3.010802	0.2041	11,154,222.634643
3.014203	0.2041	10,983,116.996248
3.017603	0.204	10,922,583.206028
3.021005	0.2041	10,850,601.298842
3.024405	0.204	10,669,792.443494
3.027807	0.2041	10,662,729.969729
3.031208	0.2041	10,574,232.096635
3.034608	0.204	10,498,254.406291
3.038010	0.2041	10,395,613.651593
3.041412	0.2041	10,145,858.019398
3.044812	0.204	10,202,926.724266
3.048213	0.2041	10,241,870.422360
3.051615	0.2041	9,951,158.578504
3.055015	0.204	9,706,339.680478
3.058417	0.2041	9,698,281.891624
3.061818	0.2041	9,781,949.586658
3.065218	0.204	9,745,265.794806
3.068620	0.2041	9,655,554.817750
3.072022	0.2041	9,501,907.779947
3.075422	0.204	9,315,447.055327
3.078823	0.2041	9,296,261.353104
3.082223	0.204	9,217,150.665376
3.085625	0.2041	8,927,309.224544
3.089027	0.2041	8,822,149.175810
3.092427	0.204	8,683,776.435815
3.095828	0.2041	8,466,782.324450
