File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/858.smp/MS_[93.00%2C 500 MMU]].channel/MS_[93.00%2C 500 MMU]].chm
Channel	MS_[93.00, 500 MMU]]

Injection Information:
Data Vault	ChromeleonLocal
Injection	blank_fiber_2
Injection Number	27
Position	26
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Blank
Status	Finished
Injection Date	7/28/2021
Injection Time	2:21:33 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.034070
Time Max. (min)	34.997527
Data Points	10281
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	169,020.718750
Channel	MS_[93.00, 500 MMU]]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406687

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.034070	n.a.	4,652.830566
0.037470	0.204	6,168.887085
0.040872	0.2041	4,472.812500
0.044273	0.2041	7,203.902344
0.047673	0.204	7,754.619629
0.051075	0.2041	3,296.684814
0.054477	0.2041	8,935.005859
0.057877	0.204	7,001.035645
0.061278	0.2041	6,109.514160
0.064680	0.2041	10,012.833008
0.068080	0.204	8,773.437500
0.071482	0.2041	7,935.375977
0.074883	0.2041	8,514.831055
0.078285	0.2041	10,500.040039
0.081685	0.204	8,174.468262
0.085087	0.2041	2,825.488281
0.088488	0.2041	6,268.483398
0.091888	0.204	8,077.870605
0.095290	0.2041	6,110.699707
0.098692	0.2041	3,182.642334
0.102092	0.204	3,462.471436
0.105493	0.2041	7,345.314453
0.108895	0.2041	9,831.891602
0.112295	0.204	8,133.276367
0.115697	0.2041	5,373.125000
0.119098	0.2041	4,802.608398
0.122498	0.204	6,005.642090
0.125900	0.2041	6,914.378418
0.129302	0.2041	9,109.251953
0.132702	0.204	5,986.416016
0.136103	0.2041	5,405.057129
0.139505	0.2041	8,211.595703
0.142905	0.204	10,573.368164
0.146307	0.2041	9,350.580078
0.149708	0.2041	3,432.128418
0.153108	0.204	2,009.885010
0.156510	0.2041	9,641.235107
0.159912	0.2041	5,827.484863
0.163312	0.204	6,386.707520
0.166713	0.2041	2,695.636230
0.170115	0.2041	5,691.679199
0.173515	0.204	4,868.937683
0.176917	0.2041	4,399.318787
0.180318	0.2041	5,555.272461
0.183718	0.204	3,929.809814
0.187120	0.2041	2,572.318359
0.190522	0.2041	7,660.828369
0.193922	0.204	7,770.174316
0.197323	0.2041	8,898.602539
0.200725	0.2041	7,160.493164
0.204125	0.204	5,513.013184
0.207527	0.2041	3,875.535156
0.210928	0.2041	4,169.183594
0.214328	0.204	4,265.894531
0.217730	0.2041	3,847.489746
0.221132	0.2041	5,103.552734
0.224532	0.204	7,366.681641
0.227933	0.2041	9,095.713867
0.231335	0.2041	4,918.128418
0.234735	0.204	3,698.077148
0.238137	0.2041	4,817.767090
0.241538	0.2041	8,100.083008
0.244938	0.204	6,439.375000
0.248340	0.2041	7,109.925781
0.251742	0.2041	7,094.658691
0.255142	0.204	8,323.722656
0.258543	0.2041	6,569.287598
0.261945	0.2041	7,878.502686
0.265345	0.204	7,253.916016
0.268747	0.2041	8,769.897461
0.272148	0.2041	8,739.817139
0.275548	0.204	4,342.184082
0.278950	0.2041	3,020.402832
0.282352	0.2041	6,323.195801
0.285752	0.204	6,593.290527
0.289153	0.2041	5,695.059570
0.292555	0.2041	4,423.119141
0.295955	0.204	1,903.107544
0.299357	0.2041	1,974.809692
0.302758	0.2041	7,331.872559
0.306158	0.204	5,547.533691
0.309560	0.2041	5,031.497559
0.312962	0.2041	5,571.776855
0.316362	0.204	4,912.754395
0.319763	0.2041	5,628.243164
0.323165	0.2041	4,649.131348
