File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/348.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_08-2
Injection Number	39
Position	8
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	6:51:56 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.001002
Time Max. (min)	22.992557
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,581,597.700566
Signal Max.	3,038,798,761.082480
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.001002	n.a.	11,520,836.163330
3.004402	0.204	11,479,782.514687
3.007803	0.2041	11,506,921.497848
3.011205	0.2041	11,419,257.861727
3.014605	0.204	11,211,016.474792
3.018007	0.2041	11,208,198.646302
3.021408	0.2041	11,105,684.997888
3.024808	0.204	10,868,107.292737
3.028210	0.2041	10,783,785.928952
3.031610	0.204	10,807,896.089100
3.035012	0.2041	10,702,194.840922
3.038413	0.2041	10,536,744.946465
3.041813	0.204	10,489,862.314854
3.045215	0.2041	10,385,302.177623
3.048617	0.2041	10,266,988.081061
3.052017	0.204	10,177,200.819474
3.055418	0.2041	10,070,564.086142
3.058820	0.2041	9,966,059.883050
3.062220	0.204	9,839,014.683749
3.065622	0.2041	9,720,203.577135
3.069023	0.2041	9,644,377.312074
3.072423	0.204	9,448,407.357993
3.075825	0.2041	9,300,651.328503
3.079227	0.2041	9,347,516.943224
3.082627	0.204	9,335,074.997272
3.086028	0.2041	9,053,374.047185
3.089428	0.204	8,812,651.139649
3.092830	0.2041	8,728,258.500052
3.096232	0.2041	8,553,475.280123
3.099632	0.204	8,380,674.910967
3.103033	0.2041	8,140,172.950118
3.106435	0.2041	7,967,821.721600
3.109835	0.204	7,987,239.371715
3.113237	0.2041	7,953,403.962014
3.116638	0.2041	7,785,926.030388
3.120038	0.204	7,732,684.623476
3.123440	0.2041	7,561,517.966450
3.126842	0.2041	7,382,842.962019
3.130242	0.204	7,443,894.838082
3.133643	0.2041	7,439,090.566768
3.137045	0.2041	7,353,734.562106
3.140445	0.204	7,157,125.836959
3.143847	0.2041	7,156,342.613895
3.147248	0.2041	7,232,214.828734
3.150648	0.204	7,175,652.494495
3.154050	0.2041	7,165,083.559666
3.157450	0.204	7,060,719.259842
3.160852	0.2041	6,972,239.367747
3.164253	0.2041	7,001,461.196123
3.167653	0.204	6,988,686.828021
3.171055	0.2041	6,910,691.702269
3.174457	0.2041	6,870,874.379889
3.177857	0.204	6,837,607.323329
3.181258	0.2041	6,778,355.959491
3.184660	0.2041	6,716,382.535619
3.188060	0.204	6,619,681.854214
3.191462	0.2041	6,529,909.415204
3.194863	0.2041	6,457,821.001365
3.198263	0.204	6,415,295.304121
3.201665	0.2041	6,353,080.646262
3.205065	0.204	6,311,526.960257
3.208467	0.2041	6,359,714.957085
3.211868	0.2041	6,398,039.123901
3.215268	0.204	6,348,806.298242
3.218670	0.2041	6,145,525.432040
3.222072	0.2041	5,998,337.887758
3.225472	0.204	6,130,941.409488
3.228873	0.2041	6,215,845.345287
3.232275	0.2041	6,150,658.028736
3.235675	0.204	6,075,888.408548
3.239077	0.2041	6,033,791.676692
3.242478	0.2041	6,024,179.705482
3.245878	0.204	5,978,776.105698
