File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/510.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_10-3
Injection Number	56
Position	25
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	2:50:51 PM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.001342
Time Max. (min)	22.992897
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	4,304,970.211473
Signal Max.	2,944,829,271.342790
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.001342	n.a.	13,084,511.888657
3.004742	0.204	12,869,052.192322
3.008143	0.2041	12,655,682.194961
3.011545	0.2041	12,523,290.837145
3.014945	0.204	12,324,175.510443
3.018347	0.2041	12,265,987.057898
3.021747	0.204	12,321,261.902985
3.025148	0.2041	12,335,058.922678
3.028550	0.2041	12,068,746.675013
3.031950	0.204	11,863,575.204190
3.035352	0.2041	11,875,902.048590
3.038753	0.2041	11,695,281.597039
3.042153	0.204	11,446,840.705965
3.045555	0.2041	11,374,184.198159
3.048957	0.2041	11,437,756.623421
3.052357	0.204	11,311,471.606046
3.055758	0.2041	10,997,328.096940
3.059160	0.2041	10,907,134.220515
3.062560	0.204	10,845,991.293027
3.065962	0.2041	10,644,501.611218
3.069363	0.2041	10,658,955.042368
3.072763	0.204	10,474,279.197993
3.076165	0.2041	10,282,944.838626
3.079567	0.2041	10,276,219.950436
3.082967	0.204	9,920,459.881676
3.086368	0.2041	9,719,878.935344
3.089768	0.204	9,552,718.673142
3.093170	0.2041	9,223,471.926746
3.096572	0.2041	8,955,228.048677
3.099972	0.204	8,730,474.884234
3.103373	0.2041	8,738,974.864145
3.106775	0.2041	8,697,411.843064
3.110175	0.204	8,451,819.087028
3.113577	0.2041	8,328,558.187265
3.116978	0.2041	8,256,777.098464
3.120378	0.204	8,227,650.045040
3.123780	0.2041	8,219,382.189722
3.127182	0.2041	8,072,232.979960
3.130582	0.204	8,014,293.383685
3.133983	0.2041	8,088,104.050204
3.137385	0.2041	8,004,640.189831
3.140785	0.204	7,896,987.717337
3.144187	0.2041	7,989,101.921433
3.147587	0.204	7,784,876.093696
3.150988	0.2041	7,676,053.226367
3.154390	0.2041	7,737,597.221756
3.157790	0.204	7,603,906.260781
3.161192	0.2041	7,636,982.273705
3.164593	0.2041	7,557,061.200166
3.167993	0.204	7,347,821.391765
3.171395	0.2041	7,355,254.917684
3.174797	0.2041	7,284,626.770312
3.178197	0.204	7,099,479.808712
3.181598	0.2041	7,097,065.038178
