File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/570.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_05-2
Injection Number	37
Position	6
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	5:55:33 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000532
Time Max. (min)	22.992073
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,798,936.143402
Signal Max.	2,856,741,018.459060
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406473

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000532	n.a.	13,282,316.699127
3.003933	0.2041	13,347,601.161263
3.007335	0.2041	13,212,658.864850
3.010735	0.204	12,941,164.544795
3.014137	0.2041	12,929,720.246985
3.017538	0.2041	12,894,562.875117
3.020938	0.204	12,665,849.776039
3.024340	0.2041	12,521,599.000378
3.027742	0.2041	12,431,292.152853
3.031142	0.204	12,137,880.422139
3.034543	0.2041	12,036,540.060870
3.037945	0.2041	12,073,224.286637
3.041345	0.204	11,810,576.364872
3.044747	0.2041	11,569,799.585633
3.048147	0.204	11,617,682.821295
3.051548	0.2041	11,488,043.017751
3.054950	0.2041	11,239,479.440378
3.058350	0.204	11,182,271.278776
3.061752	0.2041	11,113,839.314693
3.065153	0.2041	11,016,145.959034
3.068553	0.204	10,905,198.495322
3.071955	0.2041	10,898,835.080387
3.075357	0.2041	10,743,020.134460
3.078757	0.204	10,491,189.814374
3.082158	0.2041	10,395,919.321230
3.085560	0.2041	10,102,577.096757
3.088960	0.204	9,846,525.758970
3.092362	0.2041	9,604,385.990058
3.095763	0.2041	9,254,430.764574
3.099163	0.204	9,163,802.984030
3.102565	0.2041	8,891,427.936640
3.105965	0.204	8,623,409.540591
3.109367	0.2041	8,562,782.381748
3.112768	0.2041	8,400,652.310406
3.116168	0.204	8,404,561.992434
3.119570	0.2041	8,284,437.498508
3.122972	0.2041	8,122,194.582414
3.126372	0.204	8,265,152.789494
3.129773	0.2041	8,264,067.604418
3.133175	0.2041	8,058,676.935610
3.136575	0.204	7,990,130.664810
3.139977	0.2041	7,875,251.276647
3.143378	0.2041	7,786,229.649766
