File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/212.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_02-2
Injection Number	33
Position	2
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	4:03:08 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.002007
Time Max. (min)	22.993562
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	2,255,284.124993
Signal Max.	3,749,884,863.834130
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.002007	n.a.	7,430,539.569145
3.005408	0.2041	7,418,219.119003
3.008810	0.2041	7,337,166.243849
3.012210	0.204	7,193,020.036971
3.015612	0.2041	7,007,084.714369
3.019013	0.2041	6,907,819.225308
3.022413	0.204	6,967,093.124342
3.025815	0.2041	6,854,915.833364
3.029217	0.2041	6,767,362.555855
3.032617	0.204	6,798,360.228444
3.036018	0.2041	6,725,914.003046
3.039420	0.2041	6,661,984.320465
3.042820	0.204	6,532,470.872180
3.046222	0.2041	6,478,080.521853
3.049622	0.204	6,532,828.556698
3.053023	0.2041	6,397,974.524429
3.056425	0.2041	6,242,368.593925
3.059825	0.204	6,245,624.201672
3.063227	0.2041	6,265,039.279213
3.066628	0.2041	6,213,961.588251
3.070028	0.204	6,062,891.101546
3.073430	0.2041	5,916,981.498512
3.076832	0.2041	5,955,294.654604
3.080232	0.204	5,992,085.174203
3.083633	0.2041	5,805,325.278707
3.087035	0.2041	5,621,350.488272
3.090435	0.204	5,507,361.543240
3.093837	0.2041	5,422,458.882072
3.097238	0.2041	5,364,723.495156
3.100638	0.204	5,245,987.696030
3.104040	0.2041	5,176,166.638830
3.107442	0.2041	5,062,028.516435
3.110842	0.204	4,926,080.700395
