File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/920.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_11-3
Injection Number	44
Position	13
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	9:13:00 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000682
Time Max. (min)	22.992225
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,739,106.989229
Signal Max.	3,091,229,226.478830
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406475

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000682	n.a.	11,241,999.459602
3.004083	0.2041	11,098,012.313843
3.007483	0.204	10,967,012.235782
3.010885	0.2041	11,017,296.621658
3.014287	0.2041	10,869,042.136461
3.017687	0.204	10,661,266.595733
3.021088	0.2041	10,714,453.804324
3.024490	0.2041	10,811,239.894012
3.027890	0.204	10,630,685.597908
3.031292	0.2041	10,317,659.369957
3.034693	0.2041	10,306,864.001559
3.038093	0.204	10,225,210.702771
3.041495	0.2041	9,956,579.138788
3.044897	0.2041	9,952,263.885818
3.048297	0.204	9,949,618.857225
3.051698	0.2041	9,740,020.060375
3.055098	0.204	9,670,515.534832
3.058500	0.2041	9,730,108.324760
3.061902	0.2041	9,635,823.394409
3.065302	0.204	9,520,438.275554
3.068703	0.2041	9,501,748.738447
3.072105	0.2041	9,425,667.650800
3.075505	0.204	9,079,572.319646
3.078907	0.2041	8,885,712.622919
3.082308	0.2041	9,044,732.543446
3.085708	0.204	8,797,115.570988
3.089110	0.2041	8,512,404.920432
3.092512	0.2041	8,383,771.838528
3.095912	0.204	8,078,876.037753
3.099313	0.2041	7,941,299.479460
3.102715	0.2041	7,725,504.793618
3.106115	0.204	7,482,965.084919
3.109517	0.2041	7,495,796.485793
3.112917	0.204	7,508,416.623587
3.116318	0.2041	7,473,280.763884
3.119720	0.2041	7,435,151.080236
3.123120	0.204	7,267,833.321072
3.126522	0.2041	7,308,815.616347
3.129923	0.2041	7,366,739.392710
3.133323	0.204	7,160,970.355801
3.136725	0.2041	7,193,675.739555
3.140127	0.2041	7,098,268.622910
3.143527	0.204	6,904,157.558555
3.146928	0.2041	6,879,573.394206
3.150330	0.2041	6,730,730.634277
3.153730	0.204	6,676,970.808409
3.157132	0.2041	6,776,588.126368
3.160533	0.2041	6,661,912.231205
3.163933	0.204	6,632,375.708630
3.167335	0.2041	6,664,281.089695
3.170735	0.204	6,543,130.732677
3.174137	0.2041	6,597,382.299311
3.177538	0.2041	6,573,694.848850
3.180938	0.204	6,522,967.699457
3.184340	0.2041	6,473,386.879974
3.187742	0.2041	6,329,144.980306
3.191142	0.204	6,296,722.196631
3.194543	0.2041	6,231,654.598388
3.197945	0.2041	6,212,438.805034
3.201345	0.204	6,193,856.832202
3.204747	0.2041	6,167,456.790990
3.208148	0.2041	6,191,042.289343
3.211548	0.204	6,004,218.932552
3.214950	0.2041	5,964,216.628585
3.218352	0.2041	6,102,070.681278
3.221752	0.204	6,032,345.982940
3.225153	0.2041	5,934,747.035620
3.228553	0.204	5,893,855.852400
3.231955	0.2041	5,765,146.656965
3.235357	0.2041	5,737,154.437592
3.238757	0.204	5,841,388.707931
3.242158	0.2041	5,803,026.567683
3.245560	0.2041	5,771,362.710391
3.248960	0.204	5,803,985.163526
3.252362	0.2041	5,798,702.509864
3.255763	0.2041	5,661,878.439983
3.259163	0.204	5,654,415.289431
3.262565	0.2041	5,677,487.425675
3.265967	0.2041	5,484,533.986849
3.269367	0.204	5,473,892.444861
3.272768	0.2041	5,549,806.861294
3.276170	0.2041	5,481,721.922733
3.279570	0.204	5,386,247.988562
3.282972	0.2041	5,415,400.886726
3.286373	0.2041	5,425,579.938991
