File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/242.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_actigard_clean_site_5
Injection Number	33
Position	32
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	7/30/2021
Injection Time	4:06:48 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.034005
Time Max. (min)	35.004245
Data Points	10283
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,872,227.504251
Signal Max.	3,081,112,420.693520
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406676

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.034005	n.a.	3,853,478.983345
0.037407	0.2041	3,877,147.308960
0.040807	0.204	3,896,478.059428
0.044208	0.2041	3,808,324.186268
0.047610	0.2041	3,697,550.245201
0.051010	0.204	3,718,350.728189
0.054412	0.2041	3,668,741.019772
0.057813	0.2041	3,607,325.678711
0.061213	0.204	3,669,129.574781
0.064615	0.2041	3,498,966.576068
0.068017	0.2041	3,405,289.215909
0.071417	0.204	3,468,555.854723
0.074818	0.2041	3,419,904.447486
0.078220	0.2041	3,422,040.038128
0.081622	0.2041	3,459,295.743461
0.085022	0.204	3,314,036.125132
0.088423	0.2041	3,203,421.875758
0.091825	0.2041	3,233,030.138000
0.095225	0.204	3,193,068.588859
0.098627	0.2041	3,204,209.425342
0.102028	0.2041	3,277,458.705293
0.105428	0.204	3,312,124.661620
0.108830	0.2041	3,284,933.620949
0.112232	0.2041	3,241,515.238523
0.115632	0.204	3,174,048.791044
0.119033	0.2041	3,175,278.646262
0.122435	0.2041	3,254,460.212018
0.125835	0.204	3,261,680.233422
0.129237	0.2041	3,289,799.147745
0.132638	0.2041	3,298,754.261432
0.136038	0.204	3,264,085.673314
0.139440	0.2041	3,238,225.386288
0.142842	0.2041	3,226,891.803550
0.146242	0.204	3,255,790.339192
0.149643	0.2041	3,176,593.295604
0.153045	0.2041	3,116,452.691391
0.156445	0.204	3,155,146.510170
0.159847	0.2041	3,128,413.548439
0.163248	0.2041	3,057,205.394498
0.166648	0.204	3,072,413.811523
0.170050	0.2041	3,083,729.175193
0.173452	0.2041	3,031,778.871786
0.176852	0.204	3,088,575.075205
0.180253	0.2041	3,018,461.446558
0.183655	0.2041	2,938,599.288627
0.187055	0.204	2,991,329.520052
0.190457	0.2041	2,872,716.378006
0.193858	0.2041	2,837,532.356012
0.197258	0.204	2,913,588.212790
0.200660	0.2041	2,899,802.092524
0.204062	0.2041	2,887,134.768338
0.207462	0.204	2,894,887.872353
0.210863	0.2041	2,970,301.474682
0.214265	0.2041	2,967,135.315903
0.217665	0.204	2,959,596.041136
0.221067	0.2041	2,994,743.626772
0.224468	0.2041	2,947,640.379926
0.227868	0.204	2,959,196.413310
0.231270	0.2041	2,978,188.747721
0.234672	0.2041	2,994,752.790685
0.238072	0.204	2,891,125.630504
0.241473	0.2041	2,873,117.071105
0.244875	0.2041	2,985,194.432479
0.248275	0.204	2,965,294.485207
0.251677	0.2041	2,955,930.320325
0.255078	0.2041	2,936,938.652063
0.258478	0.204	2,916,289.169042
0.261880	0.2041	2,902,780.474208
0.265282	0.2041	2,858,978.937112
0.268682	0.204	2,954,233.250785
0.272083	0.2041	2,985,979.987508
0.275485	0.2041	2,866,395.594350
0.278885	0.204	2,749,567.941026
0.282287	0.2041	2,755,865.568262
0.285688	0.2041	2,802,483.198140
0.289088	0.204	2,773,568.708827
0.292490	0.2041	2,803,133.674235
0.295892	0.2041	2,826,219.860260
0.299292	0.204	2,824,159.847743
0.302693	0.2041	2,869,871.681360
0.306095	0.2041	2,834,038.142670
0.309495	0.204	2,815,049.597939
0.312897	0.2041	2,774,000.777924
0.316298	0.2041	2,795,759.182628
0.319698	0.204	2,914,997.308836
0.323100	0.2041	2,841,903.314051
0.326502	0.2041	2,729,402.165432
0.329902	0.204	2,685,551.851939
0.333303	0.2041	2,749,187.094009
0.336705	0.2041	2,832,667.190292
0.340105	0.204	2,854,644.488158
0.343507	0.2041	2,856,767.997335
0.346908	0.2041	2,749,401.777964
0.350308	0.204	2,676,648.519172
0.353710	0.2041	2,660,115.123009
0.357112	0.2041	2,757,572.975987
0.360512	0.204	2,816,174.782343
0.363913	0.2041	2,678,832.559934
0.367315	0.2041	2,797,596.616561
0.370715	0.204	2,873,719.200635
0.374117	0.2041	2,646,777.520977
0.377518	0.2041	2,649,356.756108
0.380918	0.204	2,801,867.871704
0.384320	0.2041	2,817,065.215065
0.387722	0.2041	2,774,905.993171
0.391122	0.204	2,792,382.451895
0.394523	0.2041	2,752,330.746139
0.397925	0.2041	2,630,839.397902
0.401325	0.204	2,676,381.530835
0.404727	0.2041	2,711,287.367702
0.408128	0.2041	2,603,195.511841
0.411528	0.204	2,588,027.159832
0.414930	0.2041	2,654,104.430761
0.418332	0.2041	2,690,963.174317
0.421732	0.204	2,667,334.850070
0.425133	0.2041	2,592,430.487326
0.428535	0.2041	2,576,998.339724
0.431935	0.204	2,617,882.486148
0.435337	0.2041	2,646,147.077020
0.438738	0.2041	2,655,474.232664
0.442138	0.204	2,664,008.304999
0.445540	0.2041	2,653,942.200409
0.448942	0.2041	2,710,909.320436
0.452342	0.204	2,693,876.064431
0.455743	0.2041	2,541,577.485147
0.459145	0.2041	2,559,395.738104
0.462545	0.204	2,680,771.177533
0.465947	0.2041	2,651,419.736370
0.469348	0.2041	2,610,895.966903
0.472748	0.204	2,590,223.405824
0.476150	0.2041	2,583,825.711975
0.479552	0.2041	2,594,001.439777
0.482952	0.204	2,582,996.259127
0.486353	0.2041	2,609,268.831616
0.489755	0.2041	2,520,660.617905
0.493155	0.204	2,418,598.491717
0.496557	0.2041	2,533,470.028751
0.499958	0.2041	2,533,433.013300
0.503358	0.204	2,428,220.225581
0.506760	0.2041	2,473,592.377464
0.510162	0.2041	2,541,059.348485
0.513562	0.204	2,560,184.353387
0.516963	0.2041	2,560,911.888329
0.520365	0.2041	2,577,933.619674
0.523765	0.204	2,576,711.366501
0.527167	0.2041	2,636,318.056208
0.530568	0.2041	2,615,305.354225
0.533968	0.204	2,456,503.095277
0.537370	0.2041	2,489,647.649069
0.540772	0.2041	2,508,312.982926
0.544172	0.204	2,536,291.689829
0.547573	0.2041	2,535,665.428258
0.550975	0.2041	2,455,047.632731
0.554375	0.204	2,495,295.320905
0.557777	0.2041	2,494,240.015853
0.561178	0.2041	2,510,280.736774
0.564578	0.204	2,491,045.033774
0.567980	0.2041	2,504,705.895409
0.571382	0.2041	2,561,656.631834
0.574782	0.204	2,564,058.970270
0.578183	0.2041	2,527,806.473814
0.581585	0.2041	2,470,939.890193
0.584985	0.204	2,514,709.632927
0.588387	0.2041	2,470,862.064188
