File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/457.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	blank_fiber_3
Injection Number	28
Position	27
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Blank
Status	Finished
Injection Date	7/30/2021
Injection Time	12:55:37 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.033908
Time Max. (min)	34.993945
Data Points	10280
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	178,942.805676
Signal Max.	72,404,491.804977
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406676

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.033908	n.a.	387,348.562943
0.037308	0.204	382,419.232796
0.040710	0.2041	366,676.647135
0.044112	0.2041	378,587.429867
0.047512	0.204	413,531.534801
0.050913	0.2041	370,976.664787
0.054315	0.2041	347,091.122334
0.057715	0.204	338,326.233083
0.061117	0.2041	321,366.832099
0.064518	0.2041	333,916.575184
0.067918	0.204	314,928.595457
0.071320	0.2041	313,166.658006
0.074722	0.2041	329,668.586630
0.078122	0.204	310,013.795494
0.081523	0.2041	315,942.433891
0.084925	0.2041	316,436.379913
0.088325	0.204	329,132.518775
0.091727	0.2041	344,003.433974
0.095128	0.2041	306,412.450061
0.098528	0.204	293,049.443696
0.101930	0.2041	311,862.882963
0.105332	0.2041	299,144.672534
0.108732	0.204	280,319.625365
0.112133	0.2041	294,083.286951
0.115535	0.2041	297,911.502117
0.118935	0.204	286,008.078045
0.122337	0.2041	289,111.102952
0.125738	0.2041	274,035.507712
0.129138	0.204	274,201.701816
0.132540	0.2041	300,927.340052
0.135942	0.2041	267,969.299869
0.139342	0.204	250,091.685724
0.142743	0.2041	273,260.223384
0.146145	0.2041	293,658.509291
0.149545	0.204	311,825.037463
0.152947	0.2041	301,177.672074
0.156348	0.2041	268,008.328765
0.159748	0.204	281,225.178461
0.163150	0.2041	302,319.244464
0.166552	0.2041	285,602.676641
0.169952	0.204	262,489.321454
0.173353	0.2041	258,290.563679
0.176755	0.2041	258,192.999676
0.180155	0.204	236,194.247890
0.183557	0.2041	234,560.787173
0.186958	0.2041	256,586.501002
0.190358	0.204	259,696.234997
0.193760	0.2041	257,166.702406
0.197162	0.2041	246,953.734510
0.200562	0.204	235,883.007811
0.203963	0.2041	251,699.607637
0.207365	0.2041	251,615.472191
0.210765	0.204	231,120.639305
0.214167	0.2041	249,493.642832
0.217568	0.2041	251,189.414684
0.220968	0.204	240,617.722305
0.224370	0.2041	260,895.173967
0.227772	0.2041	250,850.881150
0.231172	0.204	217,435.793292
0.234573	0.2041	245,013.476744
0.237975	0.2041	278,584.854231
0.241375	0.204	241,321.991448
0.244777	0.2041	232,091.420216
0.248178	0.2041	235,099.879935
0.251578	0.204	221,456.972727
0.254980	0.2041	228,084.090613
0.258382	0.2041	238,513.629922
0.261782	0.204	246,621.855440
0.265183	0.2041	271,423.735641
0.268585	0.2041	273,615.766351
0.271985	0.204	250,213.963311
0.275387	0.2041	242,021.881227
0.278788	0.2041	251,831.323064
0.282188	0.204	244,748.048288
0.285590	0.2041	232,663.972659
0.288992	0.2041	241,624.342515
0.292392	0.204	226,425.438067
0.295793	0.2041	225,449.903996
