File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/368.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_site_14
Injection Number	19
Position	18
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	6/26/2021
Injection Time	1:56:26 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.034122
Time Max. (min)	38.000785
Data Points	11164
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	850,106.245963
Signal Max.	5,856,452,986.965820
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406699

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.034122	n.a.	1,503,320.666569
0.037522	0.204	1,406,269.225151
0.040923	0.2041	1,348,569.691513
0.044325	0.2041	1,392,804.642225
0.047725	0.204	1,436,182.263266
0.051127	0.2041	1,411,122.387174
0.054528	0.2041	1,431,268.454092
0.057928	0.204	1,517,063.243800
0.061330	0.2041	1,511,334.168160
0.064732	0.2041	1,393,342.971024
0.068132	0.204	1,356,875.713506
0.071533	0.2041	1,391,399.157121
0.074935	0.2041	1,361,532.646198
0.078337	0.2041	1,353,791.278811
0.081737	0.204	1,385,801.105392
0.085138	0.2041	1,384,563.654544
0.088540	0.2041	1,367,755.022393
0.091940	0.204	1,310,773.511804
0.095342	0.2041	1,310,924.720518
0.098743	0.2041	1,346,648.864185
0.102143	0.204	1,342,737.774370
0.105545	0.2041	1,307,934.499313
0.108947	0.2041	1,285,762.347509
0.112347	0.204	1,348,844.756313
0.115748	0.2041	1,386,939.435508
0.119150	0.2041	1,287,390.459495
0.122550	0.204	1,260,985.789077
0.125952	0.2041	1,321,376.839515
0.129353	0.2041	1,322,805.245785
0.132753	0.204	1,296,931.745068
0.136155	0.2041	1,240,942.758083
0.139557	0.2041	1,295,306.396483
0.142957	0.204	1,352,818.709510
0.146358	0.2041	1,328,979.873833
0.149760	0.2041	1,308,525.745237
0.153160	0.204	1,267,701.479269
0.156562	0.2041	1,234,107.680872
0.159963	0.2041	1,296,606.497764
0.163363	0.204	1,350,882.775766
0.166765	0.2041	1,279,258.317320
0.170167	0.2041	1,265,620.130853
0.173567	0.204	1,330,266.481076
0.176968	0.2041	1,314,124.864526
0.180370	0.2041	1,307,083.050100
0.183770	0.204	1,329,695.700039
0.187172	0.2041	1,303,668.462471
0.190573	0.2041	1,222,702.187787
0.193973	0.204	1,202,201.040160
0.197375	0.2041	1,230,982.660520
0.200777	0.2041	1,210,251.243449
0.204177	0.204	1,270,963.875061
0.207578	0.2041	1,321,704.888287
0.210980	0.2041	1,281,387.661410
0.214380	0.204	1,307,097.068031
0.217782	0.2041	1,328,508.980310
0.221183	0.2041	1,350,063.985332
0.224583	0.204	1,337,245.715143
0.227985	0.2041	1,277,313.305446
0.231387	0.2041	1,251,571.579975
0.234787	0.204	1,249,466.502580
0.238188	0.2041	1,301,704.950394
0.241590	0.2041	1,283,532.093727
0.244990	0.204	1,269,642.811176
0.248392	0.2041	1,238,007.449477
0.251793	0.2041	1,165,738.107970
0.255193	0.204	1,171,045.781645
0.258595	0.2041	1,225,275.992132
0.261997	0.2041	1,241,359.549398
0.265397	0.204	1,214,565.872417
0.268798	0.2041	1,200,430.958996
0.272200	0.2041	1,219,283.982823
0.275600	0.204	1,249,325.279459
0.279002	0.2041	1,270,328.376552
0.282403	0.2041	1,227,203.920244
0.285803	0.204	1,225,855.139261
0.289205	0.2041	1,281,858.069678
0.292607	0.2041	1,237,643.391381
0.296007	0.204	1,170,696.552825
0.299408	0.2041	1,172,645.639578
0.302810	0.2041	1,208,651.487346
0.306210	0.204	1,228,526.935903
0.309612	0.2041	1,181,324.719213
0.313013	0.2041	1,167,508.261695
0.316413	0.204	1,226,220.091558
0.319815	0.2041	1,207,157.893255
0.323217	0.2041	1,124,995.154164
0.326617	0.204	1,148,225.494080
0.330018	0.2041	1,209,713.205248
0.333420	0.2041	1,165,981.632498
0.336820	0.204	1,164,087.788995
0.340222	0.2041	1,123,372.840050
0.343623	0.2041	1,137,206.137346
0.347023	0.204	1,224,984.077939
0.350425	0.2041	1,142,061.609271
0.353827	0.2041	1,100,777.624401
0.357227	0.204	1,223,976.885288
0.360628	0.2041	1,217,949.121432
0.364030	0.2041	1,165,790.304059
0.367430	0.204	1,194,251.029484
0.370832	0.2041	1,240,676.726525
0.374233	0.2041	1,225,441.545937
0.377633	0.204	1,169,357.139407
0.381035	0.2041	1,181,379.591934
0.384437	0.2041	1,156,841.797724
0.387837	0.204	1,162,190.197159
0.391238	0.2041	1,191,016.292575
0.394640	0.2041	1,183,925.130487
0.398040	0.204	1,164,606.915095
0.401442	0.2041	1,144,116.084003
0.404843	0.2041	1,159,305.872164
0.408243	0.204	1,110,434.557187
0.411645	0.2041	1,106,115.671972
0.415047	0.2041	1,181,545.603656
0.418447	0.204	1,133,831.010327
0.421848	0.2041	1,077,101.135591
0.425250	0.2041	1,165,831.740513
0.428652	0.2041	1,190,877.414576
0.432052	0.204	1,198,558.436297
0.435453	0.2041	1,206,154.168894
0.438855	0.2041	1,123,744.864292
0.442255	0.204	1,165,038.864068
0.445657	0.2041	1,155,485.660972
0.449058	0.2041	1,097,820.085197
0.452458	0.204	1,147,715.063434
0.455860	0.2041	1,138,704.668047
0.459262	0.2041	1,128,955.514100
0.462662	0.204	1,161,094.040339
0.466063	0.2041	1,143,069.327680
0.469465	0.2041	1,180,871.561538
0.472865	0.204	1,166,293.420343
0.476267	0.2041	1,104,194.910485
0.479668	0.2041	1,101,277.618508
0.483068	0.204	1,064,996.090872
0.486470	0.2041	1,085,271.238049
0.489872	0.2041	1,139,783.127051
0.493272	0.204	1,150,621.661079
0.496673	0.2041	1,125,117.786581
0.500075	0.2041	1,143,579.779114
0.503475	0.204	1,110,840.187177
0.506877	0.2041	1,041,663.790960
0.510278	0.2041	1,144,123.394956
0.513678	0.204	1,232,753.490040
0.517080	0.2041	1,157,580.683541
0.520482	0.2041	1,101,759.774699
0.523882	0.204	1,169,028.544199
0.527283	0.2041	1,168,620.878280
0.530685	0.2041	1,150,779.212999
0.534085	0.204	1,112,395.941288
0.537487	0.2041	1,133,836.447083
0.540888	0.2041	1,211,185.090334
0.544288	0.204	1,139,425.134873
0.547690	0.2041	1,083,981.733417
0.551092	0.2041	1,071,185.529736
0.554492	0.204	1,086,489.806810
0.557893	0.2041	1,123,982.690434
0.561295	0.2041	1,150,384.957198
0.564695	0.204	1,169,503.372415
0.568097	0.2041	1,177,069.532059
0.571498	0.2041	1,179,826.206785
0.574898	0.204	1,124,398.607627
0.578300	0.2041	1,073,794.087055
0.581702	0.2041	1,092,312.450066
0.585102	0.204	1,139,463.036854
0.588503	0.2041	1,122,834.623137
0.591905	0.2041	1,119,574.782340
0.595305	0.204	1,113,505.103634
0.598707	0.2041	1,094,869.765482
0.602108	0.2041	1,125,181.623780
0.605508	0.204	1,105,319.163007
0.608910	0.2041	1,073,231.660814
0.612312	0.2041	1,114,012.077450
0.615712	0.204	1,129,123.729295
0.619113	0.2041	1,129,028.255836
0.622515	0.2041	1,130,762.373702
0.625915	0.204	1,085,257.389413
0.629317	0.2041	1,123,027.709860
0.632718	0.2041	1,072,194.344757
0.636118	0.204	1,039,050.794500
0.639520	0.2041	1,117,821.477766
0.642922	0.2041	1,109,879.261068
0.646322	0.204	1,164,808.682588
0.649723	0.2041	1,140,320.086843
0.653125	0.2041	1,046,608.087777
0.656525	0.204	1,053,551.427718
0.659927	0.2041	1,107,291.211439
0.663328	0.2041	1,127,681.562829
0.666728	0.204	1,122,276.234465
0.670130	0.2041	1,126,737.611004
0.673532	0.2041	1,136,987.450102
0.676932	0.204	1,099,217.606852
0.680333	0.2041	1,103,139.931838
0.683735	0.2041	1,132,509.884378
0.687135	0.204	1,120,102.975589
0.690537	0.2041	1,112,574.761974
0.693938	0.2041	1,149,825.967624
0.697338	0.204	1,137,670.047727
0.700740	0.2041	1,095,605.661941
0.704142	0.2041	1,123,121.174444
0.707542	0.204	1,139,507.427630
0.710943	0.2041	1,124,537.252266
0.714345	0.2041	1,053,874.126514
0.717745	0.204	1,020,073.194578
0.721147	0.2041	1,129,221.289265
0.724548	0.2041	1,147,630.445377
0.727948	0.204	1,049,606.565538
0.731350	0.2041	1,043,048.371130
0.734752	0.2041	1,059,147.785580
0.738152	0.204	1,014,384.820639
0.741553	0.2041	1,070,092.159632
0.744955	0.2041	1,096,220.276427
0.748355	0.204	1,032,347.929448
0.751757	0.2041	1,046,289.312878
0.755158	0.2041	1,076,204.252549
0.758558	0.204	1,076,507.136690
0.761960	0.2041	1,065,784.095022
0.765362	0.2041	1,104,613.630933
0.768762	0.204	1,111,118.472339
0.772163	0.2041	1,092,025.600434
0.775565	0.2041	1,068,120.408488
0.778965	0.204	1,091,617.916656
0.782367	0.2041	1,117,467.203329
0.785768	0.2041	1,066,167.610620
0.789170	0.2041	1,038,909.396795
0.792570	0.204	1,049,032.369101
0.795972	0.2041	1,036,233.700564
0.799373	0.2041	1,031,365.621633
0.802773	0.204	1,053,168.943052
0.806175	0.2041	1,031,614.474457
0.809577	0.2041	1,045,046.433680
0.812977	0.204	1,078,229.630280
0.816378	0.2041	1,050,709.965971
0.819780	0.2041	1,045,446.608298
0.823180	0.204	1,081,254.039147
0.826582	0.2041	1,077,075.596857
0.829983	0.2041	1,073,392.383969
0.833383	0.204	1,036,627.720855
0.836785	0.2041	1,009,907.752720
0.840187	0.2041	1,091,131.378114
0.843587	0.204	1,118,624.145730
0.846988	0.2041	1,023,489.039529
0.850390	0.2041	1,027,966.049041
0.853790	0.204	1,060,129.207269
0.857192	0.2041	1,044,145.289474
0.860593	0.2041	1,050,716.420361
0.863993	0.204	1,026,257.109815
0.867395	0.2041	1,066,524.872978
0.870797	0.2041	1,113,280.215375
0.874197	0.204	1,047,844.444346
0.877598	0.2041	1,048,542.980126
0.881000	0.2041	1,044,797.148485
0.884400	0.204	1,050,462.996749
0.887802	0.2041	1,048,453.417666
0.891203	0.2041	1,048,455.741665
0.894603	0.204	1,082,877.616054
0.898005	0.2041	1,069,361.310201
0.901407	0.2041	1,036,270.457584
0.904807	0.204	1,001,867.415631
0.908208	0.2041	989,719.517715
0.911610	0.2041	988,557.386163
0.915010	0.204	974,463.868765
0.918412	0.2041	970,183.197240
0.921813	0.2041	1,001,610.336356
0.925213	0.204	1,047,445.150212
0.928615	0.2041	1,056,021.982786
0.932017	0.2041	997,333.669434
0.935417	0.204	1,015,833.562405
0.938818	0.2041	1,081,797.142383
0.942220	0.2041	1,059,510.609419
0.945620	0.204	1,062,521.146358
0.949022	0.2041	1,065,971.313760
0.952423	0.2041	1,032,883.515307
0.955823	0.204	1,030,734.851633
0.959225	0.2041	1,003,357.069664
0.962627	0.2041	1,024,956.583522
0.966027	0.204	1,090,240.076767
0.969428	0.2041	1,102,746.161615
0.972830	0.2041	1,066,162.616638
0.976230	0.204	1,019,667.481159
0.979632	0.2041	1,043,352.862868
0.983033	0.2041	1,073,273.583084
0.986433	0.204	997,830.172925
0.989835	0.2041	999,002.856053
0.993237	0.2041	1,054,819.257815
0.996637	0.204	1,048,317.953772
1.000038	0.2041	1,098,967.576982
1.003440	0.2041	1,082,585.606097
1.006840	0.204	999,681.053185
1.010242	0.2041	1,073,060.119983
1.013643	0.2041	1,134,217.517449
1.017043	0.204	993,979.569021
1.020445	0.2041	943,186.796375
1.023847	0.2041	1,027,920.731236
1.027247	0.204	990,964.507219
1.030648	0.2041	965,097.286682
1.034050	0.2041	973,098.894950
1.037450	0.204	971,137.183061
1.040852	0.2041	1,010,649.595568
1.044253	0.2041	1,001,096.442899
1.047653	0.204	1,040,037.844309
1.051055	0.2041	1,023,919.133568
1.054457	0.2041	915,256.670215
1.057857	0.204	976,795.015800
1.061258	0.2041	1,059,241.807863
1.064660	0.2041	986,042.106352
1.068060	0.204	1,021,870.695655
1.071462	0.2041	1,031,980.857698
1.074863	0.2041	964,712.918017
1.078263	0.204	1,040,527.987314
1.081665	0.2041	1,039,802.500137
1.085067	0.2041	1,014,446.949030
1.088467	0.204	1,038,104.322098
1.091868	0.2041	963,235.226423
1.095270	0.2041	958,879.198899
1.098670	0.204	1,030,246.324620
1.102072	0.2041	1,035,821.577810
1.105473	0.2041	1,060,636.579105
1.108873	0.204	1,038,932.247760
1.112275	0.2041	1,004,514.550728
1.115677	0.2041	1,000,727.073261
1.119077	0.204	896,765.352176
1.122478	0.2041	897,554.360243
1.125880	0.2041	984,103.437473
1.129280	0.204	989,462.900356
1.132682	0.2041	991,465.787482
1.136083	0.2041	989,261.806096
1.139483	0.204	977,099.540813
1.142885	0.2041	957,028.575014
1.146287	0.2041	960,056.682687
1.149687	0.204	953,278.225392
1.153088	0.2041	995,458.478311
1.156490	0.2041	1,030,387.508284
1.159890	0.204	978,170.043725
1.163292	0.2041	1,013,769.936856
1.166693	0.2041	1,005,745.227116
1.170093	0.204	997,295.241180
1.173495	0.2041	1,037,823.142478
1.176897	0.2041	1,012,336.600849
1.180298	0.2041	1,032,560.742757
1.183698	0.204	1,069,452.012248
1.187100	0.2041	1,046,011.062606
1.190502	0.2041	964,814.723329
1.193902	0.204	958,063.700799
1.197303	0.2041	989,587.041672
1.200705	0.2041	1,038,783.786617
1.204105	0.204	1,041,726.194401
1.207507	0.2041	981,387.073695
1.210908	0.2041	1,020,297.118401
1.214308	0.204	1,030,737.601859
1.217710	0.2041	959,521.109216
1.221112	0.2041	992,411.264279
1.224512	0.204	1,043,762.257954
1.227913	0.2041	974,594.339932
1.231315	0.2041	971,945.526394
1.234715	0.204	1,023,989.473929
1.238117	0.2041	1,000,659.170912
1.241518	0.2041	981,036.410162
1.244918	0.204	986,658.697188
1.248320	0.2041	973,922.091918
1.251722	0.2041	961,116.376305
1.255122	0.204	951,101.699966
1.258523	0.2041	963,933.711941
1.261925	0.2041	985,600.228825
1.265325	0.204	926,000.146429
1.268727	0.2041	950,315.442754
1.272128	0.2041	997,205.100877
1.275528	0.204	958,843.387117
1.278930	0.2041	980,963.152245
1.282332	0.2041	997,044.965618
1.285732	0.204	993,581.703612
1.289133	0.2041	1,043,179.905320
1.292535	0.2041	1,003,965.325955
1.295935	0.204	974,936.067318
1.299337	0.2041	1,044,616.603779
1.302738	0.2041	1,025,674.946880
1.306138	0.204	969,515.880094
1.309540	0.2041	964,687.055332
1.312942	0.2041	983,473.966068
1.316342	0.204	973,068.183941
1.319743	0.2041	957,034.918630
1.323145	0.2041	950,869.959587
1.326545	0.204	925,527.692250
1.329947	0.2041	943,984.161267
1.333348	0.2041	941,187.365944
1.336748	0.204	989,251.370701
1.340150	0.2041	1,037,177.538489
1.343552	0.2041	989,844.971219
1.346952	0.204	929,547.204532
1.350353	0.2041	943,061.182235
1.353755	0.2041	953,616.165525
1.357155	0.204	919,393.313706
1.360557	0.2041	946,380.718263
1.363958	0.2041	987,724.538180
1.367358	0.204	980,080.253952
1.370760	0.2041	871,088.455655
1.374162	0.2041	850,106.245963
1.377562	0.204	972,623.102374
1.380963	0.2041	996,407.936646
1.384365	0.2041	930,204.710641
1.387765	0.204	911,786.502148
1.391167	0.2041	938,320.830409
1.394568	0.2041	915,130.889286
1.397968	0.204	888,444.353999
1.401370	0.2041	957,313.718983
1.404772	0.2041	976,435.802778
1.408172	0.204	959,779.336642
1.411573	0.2041	1,004,276.661727
1.414975	0.2041	976,366.289669
1.418375	0.204	930,695.948429
1.421777	0.2041	979,730.856842
1.425178	0.2041	1,007,324.847930
1.428578	0.204	1,019,061.799205
1.431980	0.2041	999,928.093840
1.435382	0.2041	928,352.468197
1.438782	0.204	969,552.866960
1.442183	0.2041	1,022,638.488191
1.445585	0.2041	972,557.985051
1.448985	0.204	928,501.518386
1.452387	0.2041	925,153.983731
1.455788	0.2041	927,854.376220
1.459188	0.204	878,179.577019
1.462590	0.2041	876,108.501725
1.465992	0.2041	934,690.293543
1.469392	0.204	978,053.143505
1.472793	0.2041	989,122.303424
1.476195	0.2041	996,586.478597
1.479595	0.204	960,460.782601
1.482997	0.2041	895,168.693329
1.486398	0.2041	938,219.089721
1.489798	0.204	961,143.182304
1.493200	0.2041	990,760.764681
1.496602	0.2041	1,005,579.158674
1.500002	0.204	968,465.425966
1.503403	0.2041	963,060.988412
1.506805	0.2041	932,025.817680
1.510205	0.204	903,257.157563
1.513607	0.2041	884,232.535803
1.517008	0.2041	920,026.422778
1.520408	0.204	944,986.104796
1.523810	0.2041	977,992.188801
1.527212	0.2041	964,562.854845
1.530612	0.204	890,883.750039
1.534013	0.2041	904,986.988384
1.537415	0.2041	915,540.388863
1.540815	0.204	913,998.879140
1.544217	0.2041	925,594.385037
1.547618	0.2041	928,868.217357
1.551020	0.2041	1,001,830.723885
1.554420	0.204	1,031,497.015755
1.557822	0.2041	1,043,498.618868
1.561223	0.2041	1,146,669.553095
1.564623	0.204	1,282,959.769257
1.568025	0.2041	1,386,051.291096
1.571427	0.2041	1,512,246.213861
1.574827	0.204	1,741,121.488842
1.578228	0.2041	1,942,047.572830
1.581630	0.2041	2,211,208.107743
1.585030	0.204	2,561,501.226425
1.588432	0.2041	2,767,573.130189
1.591833	0.2041	2,958,641.240133
1.595233	0.204	3,262,519.323471
1.598635	0.2041	3,528,510.602700
1.602037	0.2041	3,638,808.947054
1.605437	0.204	3,641,264.292130
1.608838	0.2041	3,722,641.990608
1.612240	0.2041	3,745,106.209690
1.615640	0.204	3,638,877.499031
1.619042	0.2041	3,579,003.415871
1.622443	0.2041	3,586,152.131504
1.625843	0.204	3,728,078.611387
1.629245	0.2041	3,774,415.050664
1.632647	0.2041	3,541,313.587364
1.636047	0.204	3,518,294.504137
1.639448	0.2041	3,733,528.380985
1.642850	0.2041	3,658,176.561199
1.646250	0.204	3,494,110.893303
1.649652	0.2041	3,504,140.824570
1.653053	0.2041	3,465,275.002956
1.656453	0.204	3,554,183.272043
1.659855	0.2041	3,669,622.769703
1.663257	0.2041	3,611,304.920582
1.666657	0.204	3,544,182.447917
1.670058	0.2041	3,611,051.374860
1.673460	0.2041	3,600,189.170757
1.676860	0.204	3,384,502.063325
1.680262	0.2041	3,296,906.289454
1.683663	0.2041	3,377,107.458963
1.687063	0.204	3,231,302.042368
1.690465	0.2041	3,018,941.270318
1.693867	0.2041	3,069,097.871572
1.697267	0.204	3,207,868.581019
1.700668	0.2041	3,358,267.715762
1.704070	0.2041	3,668,524.242311
1.707470	0.204	4,021,646.741954
1.710872	0.2041	4,555,451.036642
1.714273	0.2041	5,218,471.045889
1.717673	0.204	5,802,313.782421
1.721075	0.2041	6,662,095.673034
1.724477	0.2041	7,475,514.621278
1.727877	0.204	7,957,857.112950
1.731278	0.2041	8,753,319.549820
1.734680	0.2041	9,472,850.411661
1.738080	0.204	9,779,912.928254
1.741482	0.2041	10,291,308.171688
1.744883	0.2041	11,133,525.823091
1.748283	0.204	12,003,342.225451
1.751685	0.2041	12,937,877.784498
1.755087	0.2041	13,919,664.796596
1.758487	0.204	15,050,498.345298
1.761888	0.2041	15,920,776.579145
1.765290	0.2041	16,256,559.694872
1.768690	0.204	16,733,923.013208
1.772092	0.2041	16,967,456.640099
1.775493	0.2041	16,805,129.155105
1.778893	0.204	16,020,241.662841
1.782295	0.2041	14,891,553.433222
1.785697	0.2041	14,156,427.903520
1.789097	0.204	13,102,466.651210
1.792498	0.2041	11,894,206.136828
1.795900	0.2041	11,095,941.692881
1.799300	0.204	10,401,930.914066
1.802702	0.2041	9,724,832.542689
