File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/583.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_site_16
Injection Number	21
Position	20
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	6/26/2021
Injection Time	3:38:18 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.034175
Time Max. (min)	38.004240
Data Points	11165
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,987,801.768933
Signal Max.	3,165,476,306.553840
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406699

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.034175	n.a.	2,823,418.119148
0.037577	0.2041	2,808,215.309555
0.040978	0.2041	2,973,998.803702
0.044378	0.204	3,007,427.992811
0.047780	0.2041	2,864,893.132715
0.051182	0.2041	2,830,513.862310
0.054582	0.204	2,849,649.069877
0.057983	0.2041	2,867,116.264668
0.061385	0.2041	2,912,665.276376
0.064785	0.204	2,893,777.384648
0.068187	0.2041	2,882,153.064466
0.071588	0.2041	2,775,896.223733
0.074988	0.204	2,706,464.034656
0.078390	0.2041	2,726,040.275389
0.081792	0.2041	2,747,443.510630
0.085192	0.204	2,774,931.357966
0.088593	0.2041	2,655,068.610666
0.091995	0.2041	2,615,780.663160
0.095395	0.204	2,586,634.311258
0.098797	0.2041	2,592,090.982672
0.102198	0.2041	2,722,246.994715
0.105598	0.204	2,640,099.584718
0.109000	0.2041	2,641,993.531637
0.112402	0.2041	2,796,524.436260
0.115802	0.204	2,676,001.452491
0.119203	0.2041	2,579,348.087561
0.122605	0.2041	2,554,555.380788
0.126005	0.204	2,626,824.567429
0.129407	0.2041	2,690,693.019476
0.132808	0.2041	2,486,091.962407
0.136208	0.204	2,481,150.957100
0.139610	0.2041	2,595,968.599946
0.143012	0.2041	2,580,456.826208
0.146412	0.204	2,616,842.174770
0.149813	0.2041	2,663,853.508146
0.153215	0.2041	2,647,620.482305
0.156615	0.204	2,605,343.552461
0.160017	0.2041	2,567,410.939198
0.163418	0.2041	2,637,285.582075
0.166818	0.204	2,625,059.158144
0.170220	0.2041	2,432,677.808046
0.173622	0.2041	2,392,163.839626
0.177022	0.204	2,603,993.059375
0.180423	0.2041	2,688,133.116323
0.183825	0.2041	2,620,050.361779
0.187225	0.204	2,620,268.069707
0.190627	0.2041	2,529,667.897633
0.194028	0.2041	2,441,776.342885
0.197428	0.204	2,474,846.358291
0.200830	0.2041	2,473,934.635370
0.204232	0.2041	2,452,038.085759
0.207632	0.204	2,526,870.189459
0.211033	0.2041	2,570,102.292625
0.214435	0.2041	2,553,288.419165
0.217835	0.204	2,467,605.167308
0.221237	0.2041	2,460,832.092634
0.224638	0.2041	2,529,947.095162
0.228038	0.204	2,446,790.114558
0.231440	0.2041	2,517,176.148296
0.234842	0.2041	2,588,406.448887
0.238242	0.204	2,412,543.601806
0.241643	0.2041	2,476,262.297757
0.245045	0.2041	2,556,547.652163
0.248445	0.204	2,480,161.447007
0.251847	0.2041	2,531,151.817724
0.255248	0.2041	2,559,090.199591
0.258648	0.204	2,465,741.076563
