File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/797.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_site_17
Injection Number	22
Position	21
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	6/26/2021
Injection Time	4:19:35 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.034112
Time Max. (min)	38.004133
Data Points	11165
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,319,608.314574
Signal Max.	1,521,353,372.136260
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406676

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.034112	n.a.	2,126,767.215157
0.037513	0.2041	2,138,766.676668
0.040915	0.2041	2,214,748.033602
0.044315	0.204	2,241,434.133994
0.047717	0.2041	2,149,959.178210
0.051118	0.2041	1,985,424.809833
0.054518	0.204	2,073,385.261107
0.057920	0.2041	2,168,446.134353
0.061322	0.2041	2,099,844.227647
0.064722	0.204	2,115,290.669171
0.068123	0.2041	2,085,283.411201
0.071525	0.2041	2,084,782.918051
0.074925	0.204	2,115,812.524425
0.078327	0.2041	2,100,842.495251
0.081728	0.2041	2,137,047.546038
0.085128	0.204	2,134,457.371541
0.088530	0.2041	2,161,920.470775
0.091932	0.2041	2,159,662.178269
0.095332	0.204	2,100,155.587073
0.098733	0.2041	2,075,028.298154
0.102135	0.2041	2,087,347.590984
0.105535	0.204	2,055,021.392982
0.108937	0.2041	2,085,676.951790
0.112338	0.2041	2,033,331.470852
0.115738	0.204	1,853,829.921240
0.119140	0.2041	1,880,668.118240
0.122542	0.2041	1,996,094.116592
0.125942	0.204	2,009,753.743396
0.129343	0.2041	1,933,571.687086
0.132745	0.2041	1,970,928.824605
0.136145	0.204	2,065,816.029181
0.139547	0.2041	2,013,732.993034
0.142948	0.2041	1,999,713.930651
0.146348	0.204	1,970,959.039000
0.149750	0.2041	1,897,321.310449
0.153152	0.2041	1,918,992.451938
0.156552	0.204	1,981,734.370208
0.159953	0.2041	2,004,906.655084
0.163355	0.2041	2,017,484.391683
0.166755	0.204	1,938,552.088205
0.170157	0.2041	1,855,976.241143
0.173558	0.2041	1,839,662.126428
0.176958	0.204	1,882,219.391838
0.180360	0.2041	2,012,132.756830
0.183762	0.2041	1,985,004.425472
0.187162	0.204	1,925,553.850823
0.190563	0.2041	1,878,956.178464
0.193965	0.2041	1,799,949.675359
0.197365	0.204	1,810,660.940173
0.200767	0.2041	1,858,147.274427
0.204168	0.2041	1,896,180.791599
0.207568	0.204	1,871,908.739041
0.210970	0.2041	1,888,215.454219
0.214372	0.2041	1,877,427.128463
0.217772	0.204	1,829,469.638724
0.221173	0.2041	1,860,327.989857
0.224575	0.2041	1,962,711.105310
0.227975	0.204	1,984,702.526650
0.231377	0.2041	1,904,695.514286
0.234778	0.2041	1,898,846.745715
0.238178	0.204	1,866,807.208097
0.241580	0.2041	1,829,724.251286
0.244982	0.2041	1,838,165.171190
0.248382	0.204	1,877,955.033686
0.251783	0.2041	1,876,130.996861
0.255185	0.2041	1,843,026.925217
0.258585	0.204	1,868,299.268202
0.261987	0.2041	1,808,437.764917
0.265388	0.2041	1,772,600.170131
0.268788	0.204	1,835,082.104800
0.272190	0.2041	1,846,162.643576
0.275592	0.2041	1,861,971.132120
0.278992	0.204	1,874,807.729188
0.282393	0.2041	1,858,644.972155
0.285795	0.2041	1,818,319.642714
0.289195	0.204	1,810,960.581227
0.292597	0.2041	1,877,611.197505
0.295998	0.2041	1,906,233.777784
0.299398	0.204	1,945,137.217072
0.302800	0.2041	1,949,523.352442
0.306202	0.2041	1,769,036.220850
0.309602	0.204	1,704,208.693808
0.313003	0.2041	1,853,583.125115
0.316405	0.2041	1,847,598.867139
0.319805	0.204	1,700,771.962058
0.323207	0.2041	1,798,446.620423
0.326608	0.2041	1,826,381.820290
0.330008	0.204	1,769,585.219739
0.333410	0.2041	1,853,439.254688
0.336812	0.2041	1,808,085.317091
0.340212	0.204	1,752,455.091222
0.343613	0.2041	1,734,046.721367
0.347015	0.2041	1,755,572.415250
0.350415	0.204	1,809,295.429014
0.353817	0.2041	1,740,743.778754
0.357218	0.2041	1,733,310.500837
0.360618	0.204	1,779,059.423959
0.364020	0.2041	1,783,539.371115
0.367422	0.2041	1,776,197.141469
0.370822	0.204	1,757,526.482511
0.374223	0.2041	1,788,155.809033
0.377625	0.2041	1,756,296.426411
0.381025	0.204	1,686,232.860047
0.384427	0.2041	1,717,184.360625
0.387828	0.2041	1,797,349.188283
0.391228	0.204	1,849,319.457650
0.394630	0.2041	1,814,504.255566
0.398032	0.2041	1,702,303.016913
0.401432	0.204	1,746,332.882903
0.404833	0.2041	1,884,111.190249
0.408235	0.2041	1,819,638.590262
