File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/276.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_site_13
Injection Number	18
Position	17
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	6/26/2021
Injection Time	1:15:06 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.033840
Time Max. (min)	38.003903
Data Points	11165
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,053,494.042976
Signal Max.	1,669,596,537.723530
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406698

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.033840	n.a.	2,105,589.538353
0.037242	0.2041	2,123,243.666977
0.040642	0.204	2,194,876.647581
0.044043	0.2041	2,160,096.082699
0.047445	0.2041	2,132,634.161116
0.050845	0.204	2,148,030.407726
0.054247	0.2041	2,113,545.527408
0.057648	0.2041	2,080,250.738257
0.061048	0.204	2,021,727.435490
0.064450	0.2041	1,989,615.369073
0.067852	0.2041	2,056,318.199298
0.071252	0.204	2,031,378.415184
0.074653	0.2041	2,026,688.613038
0.078055	0.2041	2,032,800.801613
0.081455	0.204	1,970,789.060885
0.084857	0.2041	1,940,176.938694
0.088258	0.2041	1,975,158.746550
0.091658	0.204	2,029,121.930054
0.095060	0.2041	1,922,948.646646
0.098462	0.2041	1,921,064.595098
0.101862	0.204	2,003,053.981461
0.105263	0.2041	1,928,759.341268
0.108665	0.2041	1,827,601.064352
0.112065	0.204	1,837,428.156284
0.115467	0.2041	1,897,070.379401
0.118868	0.2041	1,876,804.540313
0.122268	0.204	1,823,258.766059
0.125670	0.2041	1,782,277.593908
0.129072	0.2041	1,788,148.357805
0.132472	0.204	1,866,707.824791
0.135873	0.2041	1,894,969.711416
0.139275	0.2041	1,919,450.131791
0.142675	0.204	1,954,243.273937
0.146077	0.2041	1,863,948.071018
0.149478	0.2041	1,782,780.617052
0.152878	0.204	1,761,178.916759
0.156280	0.2041	1,767,390.527392
0.159682	0.2041	1,819,191.397759
0.163082	0.204	1,810,513.599695
0.166483	0.2041	1,742,805.309256
0.169885	0.2041	1,846,621.956756
0.173285	0.204	1,785,836.767705
0.176687	0.2041	1,646,741.416050
0.180088	0.2041	1,740,925.616968
0.183488	0.204	1,828,728.907962
0.186890	0.2041	1,808,627.974320
0.190292	0.2041	1,815,188.476052
0.193692	0.204	1,792,216.753596
0.197093	0.2041	1,754,444.400616
0.200495	0.2041	1,705,118.961407
0.203895	0.204	1,664,511.227559
0.207297	0.2041	1,759,336.319309
0.210698	0.2041	1,766,370.047032
0.214098	0.204	1,695,522.669982
0.217500	0.2041	1,740,705.696644
0.220902	0.2041	1,711,929.265118
0.224302	0.204	1,695,600.842307
0.227703	0.2041	1,741,526.743849
0.231105	0.2041	1,796,221.691797
0.234505	0.204	1,729,040.989708
0.237907	0.2041	1,629,933.993684
0.241308	0.2041	1,746,315.934529
