File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/891.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_site_21
Injection Number	37
Position	40
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	9/3/2021
Injection Time	1:09:06 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.037847
Time Max. (min)	34.997902
Data Points	10280
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,914,051.343765
Signal Max.	8,034,008,887.716680
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406686

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.037847	n.a.	1,914,051.343765
0.041248	0.2041	1,923,690.297207
0.044650	0.2041	2,017,422.854108
0.048050	0.204	2,065,010.221073
0.051452	0.2041	1,989,520.287118
0.054853	0.2041	1,993,434.096096
0.058253	0.204	2,081,905.637576
0.061655	0.2041	2,055,716.387344
0.065057	0.2041	2,083,693.964447
0.068457	0.204	2,157,875.751089
0.071858	0.2041	2,092,150.326209
0.075260	0.2041	2,083,171.055179
0.078660	0.204	2,172,410.756450
0.082062	0.2041	2,119,007.983892
0.085463	0.2041	2,167,679.476620
0.088863	0.204	2,168,834.649663
0.092265	0.2041	2,070,134.133801
0.095667	0.2041	2,127,822.463877
0.099067	0.204	2,168,885.416491
0.102468	0.2041	2,195,847.421402
0.105870	0.2041	2,246,022.244797
0.109270	0.204	2,261,427.243658
0.112672	0.2041	2,268,180.105094
0.116073	0.2041	2,294,410.446945
0.119473	0.204	2,198,685.143914
0.122875	0.2041	2,145,933.398309
0.126277	0.2041	2,243,333.655804
0.129677	0.204	2,279,632.174703
0.133078	0.2041	2,368,372.929111
0.136480	0.2041	2,397,007.468932
0.139880	0.204	2,327,120.770618
0.143282	0.2041	2,305,508.413790
0.146683	0.2041	2,300,832.517588
0.150083	0.204	2,308,716.887852
0.153485	0.2041	2,268,256.005957
