File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/707.smp/MS_[93.00%2C 500 MMU]].channel/MS_[93.00%2C 500 MMU]].chm
Channel	MS_[93.00, 500 MMU]]

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_rrv_site_1-2
Injection Number	13
Position	12
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	6/1/2021
Injection Time	4:32:13 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.033853
Time Max. (min)	38.003895
Data Points	11165
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	40,047,908.000000
Channel	MS_[93.00, 500 MMU]]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406687

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.033853	n.a.	11,111.661133
0.037255	0.2041	11,795.747070
0.040655	0.204	11,723.767578
0.044057	0.2041	16,747.273438
0.047458	0.2041	24,236.093750
0.050860	0.2041	20,288.996094
0.054260	0.204	14,994.808594
0.057662	0.2041	26,575.078125
0.061063	0.2041	17,824.175781
0.064463	0.204	10,590.774414
0.067865	0.2041	12,223.086914
0.071267	0.2041	15,274.506836
0.074667	0.204	19,646.156250
0.078068	0.2041	16,084.313477
0.081470	0.2041	18,127.835938
0.084870	0.204	26,252.664063
0.088272	0.2041	29,457.037109
0.091673	0.2041	24,029.087891
0.095073	0.204	19,139.859375
0.098475	0.2041	20,185.705078
0.101877	0.2041	9,144.992188
0.105277	0.204	10,811.989258
0.108678	0.2041	16,523.896484
0.112080	0.2041	7,839.613770
0.115480	0.204	13,126.817383
0.118882	0.2041	16,501.656250
0.122283	0.2041	17,033.203125
0.125683	0.204	27,184.068359
0.129085	0.2041	11,284.172852
0.132487	0.2041	20,575.525391
0.135887	0.204	20,987.867188
0.139288	0.2041	22,521.105469
0.142690	0.2041	24,697.658203
0.146090	0.204	23,116.839844
0.149492	0.2041	18,543.193359
