File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/537.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_rrv_site_2-3
Injection Number	11
Position	10
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	6/1/2021
Injection Time	3:06:47 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.034107
Time Max. (min)	38.000747
Data Points	11164
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,929,976.930559
Signal Max.	3,637,015,546.918740
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406686

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.034107	n.a.	3,288,456.934502
0.037508	0.2041	3,186,487.882351
0.040910	0.2041	3,158,009.526907
0.044310	0.204	3,271,971.223326
0.047712	0.2041	3,339,237.206935
0.051113	0.2041	3,239,006.722016
0.054513	0.204	3,201,068.494656
0.057915	0.2041	3,169,773.842099
0.061317	0.2041	3,215,329.787907
0.064717	0.204	3,230,390.359180
0.068118	0.2041	3,139,972.586862
0.071520	0.2041	3,206,818.579529
0.074920	0.204	3,224,489.649996
0.078322	0.2041	3,142,337.668065
0.081723	0.2041	3,103,887.961382
0.085123	0.204	2,931,287.725440
0.088525	0.2041	2,880,583.935270
0.091927	0.2041	3,014,611.180848
0.095327	0.204	3,063,203.868838
0.098728	0.2041	2,999,180.745873
0.102130	0.2041	3,119,151.878053
0.105530	0.204	3,239,511.177571
0.108932	0.2041	3,081,768.058589
0.112333	0.2041	3,005,141.490947
0.115733	0.204	3,054,967.866441
0.119135	0.2041	2,920,523.844193
0.122537	0.2041	2,861,439.234161
0.125937	0.204	2,891,043.091998
0.129338	0.2041	2,820,168.616370
0.132740	0.2041	2,850,149.930598
0.136140	0.204	3,029,221.295851
0.139542	0.2041	3,035,015.375582
0.142943	0.2041	2,819,625.709033
0.146343	0.204	2,757,051.951248
0.149745	0.2041	2,813,597.974904
0.153147	0.2041	2,790,747.097765
0.156547	0.204	2,828,064.122530
0.159948	0.2041	3,136,175.706061
0.163350	0.2041	3,191,588.921165
0.166750	0.204	2,893,372.105332
0.170152	0.2041	2,775,873.228607
0.173553	0.2041	2,741,551.973846
0.176953	0.204	2,681,339.540633
0.180355	0.2041	2,792,502.493030
0.183757	0.2041	2,903,294.404883
0.187157	0.204	2,842,112.660532
0.190558	0.2041	2,909,242.355109
0.193960	0.2041	2,938,093.928619
0.197360	0.204	2,817,994.030416
0.200762	0.2041	2,884,938.011183
0.204163	0.2041	2,892,388.225420
0.207563	0.204	2,742,660.491255
0.210965	0.2041	2,755,663.441728
0.214367	0.2041	2,856,853.337525
0.217767	0.204	2,861,878.008407
0.221168	0.2041	2,687,157.106833
0.224570	0.2041	2,828,242.547639
0.227970	0.204	3,008,402.877303
0.231372	0.2041	2,762,708.101690
0.234773	0.2041	2,650,897.139212
0.238175	0.2041	2,680,631.042763
0.241575	0.204	2,704,637.721385
0.244977	0.2041	2,689,145.215888
0.248378	0.2041	2,764,584.468523
0.251778	0.204	2,788,967.831276
0.255180	0.2041	2,729,738.051571
0.258582	0.2041	2,735,758.873672
0.261982	0.204	2,669,186.970780
0.265383	0.2041	2,652,033.114938
0.268785	0.2041	2,570,245.075879
0.272185	0.204	2,541,599.757477
0.275587	0.2041	2,691,801.006046
0.278988	0.2041	2,625,134.166266
0.282388	0.204	2,504,226.582610
0.285790	0.2041	2,719,524.530824
0.289192	0.2041	2,859,001.470173
0.292592	0.204	2,770,839.449305
0.295993	0.2041	2,725,537.829756
0.299395	0.2041	2,697,112.026847
0.302795	0.204	2,720,167.953262
0.306197	0.2041	2,702,948.650282
0.309598	0.2041	2,688,055.704328
0.312998	0.204	2,712,098.082404
0.316400	0.2041	2,772,883.108931
0.319802	0.2041	2,769,507.397770
0.323202	0.204	2,641,143.534938
0.326603	0.2041	2,618,713.473106
0.330005	0.2041	2,585,328.182912
0.333405	0.204	2,474,498.394059
0.336807	0.2041	2,507,431.506866
0.340208	0.2041	2,580,502.780707
0.343608	0.204	2,579,615.218354
