File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/240.smp/MS_[93.00%2C 500 MMU]].channel/MS_[93.00%2C 500 MMU]].chm
Channel	MS_[93.00, 500 MMU]]

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_actigard_site_1
Injection Number	26
Position	25
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	7/28/2021
Injection Time	12:26:44 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.034073
Time Max. (min)	35.007732
Data Points	10284
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	13,617,216.000000
Channel	MS_[93.00, 500 MMU]]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406686

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.034073	n.a.	0.000000
0.037475	0.2041	1,896.718262
0.040875	0.204	6,235.240723
0.044277	0.2041	5,431.211914
0.047678	0.2041	7,422.680664
0.051078	0.204	1,706.798218
0.054480	0.2041	1,133.372803
0.057882	0.2041	3,114.568848
0.061282	0.204	3,379.585205
0.064683	0.2041	2,471.939453
0.068085	0.2041	4,157.181641
0.071485	0.204	4,589.686523
0.074887	0.2041	3,877.153320
0.078288	0.2041	3,039.975342
0.081688	0.204	3,129.817627
0.085090	0.2041	1,742.185669
0.088492	0.2041	2,991.513184
0.091892	0.204	3,344.824463
0.095293	0.2041	2,711.193359
0.098695	0.2041	2,186.194458
0.102095	0.204	0.000000
0.105497	0.2041	5,593.553223
0.108898	0.2041	1,824.135864
0.112298	0.204	3,548.102295
0.115700	0.2041	3,004.707031
0.119102	0.2041	930.913940
0.122502	0.204	2,995.715088
0.125903	0.2041	2,763.465820
0.129305	0.2041	2,336.348877
0.132705	0.204	2,193.990723
0.136107	0.2041	3,065.701172
0.139508	0.2041	3,444.416260
0.142908	0.204	3,109.987549
0.146310	0.2041	2,290.487549
0.149712	0.2041	4,079.030762
0.153112	0.204	4,284.348145
0.156513	0.2041	896.852661
0.159915	0.2041	1,109.462769
0.163315	0.204	2,823.224365
0.166717	0.2041	394.553467
0.170118	0.2041	201.914749
0.173518	0.204	2,666.595459
0.176920	0.2041	4,635.456055
0.180322	0.2041	2,681.036621
0.183722	0.204	3,622.588074
0.187123	0.2041	3,218.323242
0.190525	0.2041	2,170.650146
0.193925	0.204	5,132.324707
0.197327	0.2041	3,788.952637
0.200728	0.2041	1,013.858765
0.204128	0.204	3,186.124023
0.207530	0.2041	5,524.190430
0.210932	0.2041	4,768.202148
0.214332	0.204	3,651.233398
0.217733	0.2041	1,657.639526
0.221135	0.2041	2,614.278809
0.224535	0.204	3,787.535461
0.227937	0.2041	2,639.780273
0.231338	0.2041	2,296.064697
0.234738	0.204	1,794.833500
0.238140	0.2041	2,374.205322
0.241542	0.2041	5,498.467285
0.244942	0.204	5,155.637207
0.248343	0.2041	3,844.606201
0.251745	0.2041	5,009.189941
0.255145	0.204	4,817.930786
0.258547	0.2041	3,230.250610
0.261948	0.2041	2,912.515869
0.265348	0.204	4,406.758545
0.268750	0.2041	3,994.625977
0.272152	0.2041	2,123.928711
0.275553	0.2041	2,022.001343
0.278953	0.204	5,636.946289
0.282355	0.2041	5,312.677246
0.285757	0.2041	2,980.078857
0.289157	0.204	2,532.214844
0.292558	0.2041	1,583.243164
0.295960	0.2041	2,448.966064
0.299360	0.204	3,278.728760
0.302762	0.2041	253.318268
0.306163	0.2041	1,416.497559
0.309563	0.204	1,722.785156
0.312965	0.2041	5,487.043457
0.316367	0.2041	6,454.133789
0.319767	0.204	3,874.668701
0.323168	0.2041	5,191.305786
0.326570	0.2041	3,923.670410
0.329970	0.204	3,820.444946
0.333372	0.2041	4,053.198242
0.336773	0.2041	3,168.293457
0.340173	0.204	2,145.099609
0.343575	0.2041	4,029.688965
0.346977	0.2041	3,020.422760
0.350377	0.204	2,275.187012
0.353778	0.2041	3,295.664063
0.357180	0.2041	5,466.491211
0.360580	0.204	3,376.878174
0.363982	0.2041	3,149.601074
0.367383	0.2041	4,705.402344
0.370783	0.204	4,233.403809
