File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/552.smp/MS_F1_[93.00%2C 500 MMU]].channel/MS_F1_[93.00%2C 500 MMU]].chm
Channel	MS_F1_[93.00, 500 MMU]]

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_actigard_clean_site_6
Injection Number	34
Position	37
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	9/3/2021
Injection Time	11:13:34 AM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.033873
Time Max. (min)	35.000728
Data Points	10282
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	17,721,482.000000
Channel	MS_F1_[93.00, 500 MMU]]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406685

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.033873	n.a.	26,147.535156
0.037273	0.204	22,833.921875
0.040675	0.2041	25,468.207031
0.044077	0.2041	24,940.472656
0.047477	0.204	21,868.111328
0.050878	0.2041	25,527.224609
0.054280	0.2041	20,794.332031
0.057680	0.204	23,174.142578
0.061082	0.2041	28,207.322266
0.064483	0.2041	21,765.292969
0.067883	0.204	24,626.658203
0.071285	0.2041	29,014.259766
0.074687	0.2041	23,409.750000
0.078087	0.204	22,068.767578
0.081488	0.2041	24,470.539063
0.084890	0.2041	25,174.085938
0.088290	0.204	23,147.685547
0.091692	0.2041	13,754.893555
0.095093	0.2041	15,293.357422
0.098493	0.204	21,510.410156
0.101895	0.2041	26,253.566406
0.105297	0.2041	33,610.155273
0.108697	0.204	19,983.923828
0.112098	0.2041	17,614.185547
0.115500	0.2041	17,376.257813
0.118900	0.204	28,230.246094
0.122302	0.2041	29,201.005859
0.125703	0.2041	19,852.628906
0.129103	0.204	16,284.401367
0.132505	0.2041	28,866.707031
0.135907	0.2041	31,582.508301
0.139307	0.204	23,605.055176
0.142708	0.2041	23,701.265625
0.146110	0.2041	21,191.722656
0.149510	0.204	26,768.806641
0.152912	0.2041	34,599.339844
0.156313	0.2041	34,015.269531
0.159713	0.204	26,463.445313
0.163115	0.2041	16,747.589844
0.166517	0.2041	24,294.070313
0.169917	0.204	33,861.695313
0.173318	0.2041	23,184.974609
0.176720	0.2041	25,772.203125
0.180120	0.204	25,289.324219
0.183522	0.2041	23,012.216797
0.186923	0.2041	25,681.380859
0.190323	0.204	21,367.810547
0.193725	0.2041	23,007.371094
0.197127	0.2041	19,346.494141
0.200527	0.204	18,583.933594
0.203928	0.2041	27,342.546875
0.207330	0.2041	23,239.363281
0.210730	0.204	18,342.798828
0.214132	0.2041	20,635.486328
0.217533	0.2041	20,043.433594
0.220933	0.204	22,290.308594
0.224335	0.2041	22,707.445313
0.227737	0.2041	20,597.867188
0.231137	0.204	21,085.404297
0.234538	0.2041	28,836.750000
0.237940	0.2041	25,506.605469
0.241340	0.204	15,614.459961
0.244742	0.2041	26,695.291016
0.248143	0.2041	34,665.414063
0.251543	0.204	35,864.875000
0.254945	0.2041	37,366.464844
0.258347	0.2041	23,295.718750
0.261748	0.2041	20,672.746094
0.265148	0.204	26,740.271484
0.268550	0.2041	17,941.460938
0.271952	0.2041	21,692.345703
0.275352	0.204	28,895.107422
0.278753	0.2041	27,574.371094
0.282155	0.2041	33,085.851563
0.285555	0.204	27,515.041016
0.288957	0.2041	18,218.785156
0.292358	0.2041	16,823.867188
0.295758	0.204	24,282.580078
0.299160	0.2041	29,227.207031
0.302562	0.2041	28,210.707031
0.305962	0.204	20,169.716797
0.309363	0.2041	22,130.597656
0.312765	0.2041	26,131.652344
0.316165	0.204	24,499.335938
0.319567	0.2041	21,105.007813
0.322968	0.2041	24,961.326172
0.326368	0.204	29,954.482422
0.329770	0.2041	21,369.669922
0.333172	0.2041	25,262.574219
0.336572	0.204	33,024.910156
0.339973	0.2041	33,334.664063
0.343375	0.2041	29,347.248047
0.346775	0.204	20,031.449219
0.350177	0.2041	24,056.781250
0.353578	0.2041	23,305.263672
0.356978	0.204	19,125.132813
0.360380	0.2041	26,045.300781
0.363782	0.2041	27,161.904297
0.367182	0.204	26,565.042969
0.370583	0.2041	27,443.824219
0.373985	0.2041	23,029.054688
0.377385	0.204	24,693.136719
0.380787	0.2041	27,770.933594
0.384188	0.2041	19,848.675781
0.387588	0.204	23,194.876953
0.390990	0.2041	25,770.191406
0.394392	0.2041	20,105.185547
0.397792	0.204	21,364.710938
0.401193	0.2041	20,917.642578
0.404595	0.2041	22,407.478516
0.407995	0.204	26,462.462891
0.411397	0.2041	16,251.909180
0.414798	0.2041	19,547.886719
0.418198	0.204	29,420.541016
0.421600	0.2041	21,496.638672
0.425002	0.2041	16,636.484375
0.428402	0.204	24,667.087891
0.431803	0.2041	25,357.501953
0.435205	0.2041	23,030.271484
0.438605	0.204	24,032.271484
0.442007	0.2041	20,877.550781
0.445408	0.2041	18,585.076172
0.448808	0.204	24,346.009766
0.452210	0.2041	31,461.416016
0.455612	0.2041	37,081.539063
0.459012	0.204	33,443.742188
0.462413	0.2041	23,472.501953
0.465815	0.2041	22,103.050781
0.469215	0.204	19,028.101563
0.472617	0.2041	16,953.312500
0.476018	0.2041	24,606.929688
0.479418	0.204	24,555.269531
0.482820	0.2041	15,713.610352
0.486222	0.2041	19,157.275391
0.489622	0.204	24,583.068359
0.493023	0.2041	22,601.558594
0.496425	0.2041	22,371.175781
0.499825	0.204	22,453.269531
0.503227	0.2041	21,443.003906
0.506628	0.2041	19,371.412109
0.510028	0.204	18,548.244141
0.513430	0.2041	15,899.917969
0.516832	0.2041	18,642.277344
0.520232	0.204	23,029.687500
0.523633	0.2041	24,869.148438
0.527035	0.2041	30,230.304688
0.530435	0.204	29,313.263672
0.533837	0.2041	23,989.105469
0.537238	0.2041	18,767.263672
0.540638	0.204	16,795.152344
0.544040	0.2041	12,043.163086
0.547442	0.2041	21,396.398438
0.550842	0.204	27,093.255859
0.554243	0.2041	17,036.839844
0.557645	0.2041	22,369.478516
0.561045	0.204	26,339.326172
0.564447	0.2041	24,353.814453
0.567848	0.2041	21,797.691406
0.571248	0.204	22,225.619141
0.574650	0.2041	25,324.222656
0.578052	0.2041	23,204.623047
0.581452	0.204	28,775.574219
0.584853	0.2041	27,275.046875
0.588255	0.2041	25,201.097656
0.591655	0.204	27,841.884766
0.595057	0.2041	19,737.404297
0.598458	0.2041	20,360.681641
0.601858	0.204	29,264.667969
0.605260	0.2041	30,432.376953
0.608662	0.2041	27,837.789063
0.612062	0.204	21,010.330078
0.615463	0.2041	27,796.437500
0.618865	0.2041	27,300.164063
0.622265	0.204	19,392.755859
0.625667	0.2041	24,627.458984
0.629068	0.2041	29,266.605469
0.632468	0.204	23,448.607422
0.635870	0.2041	18,200.802734
0.639272	0.2041	18,787.316406
0.642672	0.204	20,065.605469
0.646073	0.2041	23,016.628906
0.649475	0.2041	23,719.691406
0.652875	0.204	21,762.308594
0.656277	0.2041	23,705.492188
0.659678	0.2041	19,801.343750
0.663078	0.204	16,016.784180
0.666480	0.2041	24,977.261719
0.669882	0.2041	22,592.484375
0.673282	0.204	17,491.841797
0.676683	0.2041	27,044.183594
0.680085	0.2041	24,780.708984
0.683485	0.204	16,691.937500
0.686887	0.2041	22,490.962891
0.690288	0.2041	30,332.646484
0.693688	0.204	25,397.296875
0.697090	0.2041	17,757.859375
0.700492	0.2041	20,793.726563
0.703892	0.204	30,633.552734
0.707293	0.2041	25,706.736328
0.710695	0.2041	21,874.960938
0.714097	0.2041	21,780.394531
0.717497	0.204	19,578.780273
0.720898	0.2041	21,195.384766
0.724300	0.2041	21,296.039063
0.727700	0.204	16,484.244141
0.731102	0.2041	28,270.998047
0.734503	0.2041	35,661.617188
0.737903	0.204	23,664.994141
0.741305	0.2041	15,231.003906
0.744707	0.2041	24,629.568359
0.748107	0.204	29,327.339844
0.751508	0.2041	20,780.833984
0.754910	0.2041	19,959.242188
0.758310	0.204	22,943.703125
