File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/242.smp/MS_[93.00%2C 500 MMU]].channel/MS_[93.00%2C 500 MMU]].chm
Channel	MS_[93.00, 500 MMU]]

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_actigard_site_5
Injection Number	33
Position	32
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	7/30/2021
Injection Time	4:06:48 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.034005
Time Max. (min)	35.004245
Data Points	10283
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	6,296,278.000000
Channel	MS_[93.00, 500 MMU]]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406676

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.034005	n.a.	12,780.629883
0.037407	0.2041	14,811.486328
0.040807	0.204	15,719.623047
0.044208	0.2041	12,815.759766
0.047610	0.2041	9,590.567383
0.051010	0.204	10,911.161133
0.054412	0.2041	10,509.807617
0.057813	0.2041	8,848.887695
0.061213	0.204	15,809.004883
0.064615	0.2041	19,271.041016
0.068017	0.2041	14,446.112305
0.071417	0.204	10,439.112305
0.074818	0.2041	9,727.872070
0.078220	0.2041	10,013.001953
0.081622	0.2041	9,157.094727
0.085022	0.204	8,104.417480
0.088423	0.2041	7,117.029297
0.091825	0.2041	10,490.376953
0.095225	0.204	15,849.875488
0.098627	0.2041	19,960.133789
0.102028	0.2041	12,964.855469
0.105428	0.204	5,744.070801
0.108830	0.2041	5,267.075684
0.112232	0.2041	7,453.510254
0.115632	0.204	7,446.282715
0.119033	0.2041	6,205.217773
0.122435	0.2041	7,064.130371
0.125835	0.204	11,659.686523
0.129237	0.2041	11,034.501953
0.132638	0.2041	6,199.253418
0.136038	0.204	9,856.074219
0.139440	0.2041	12,847.659180
0.142842	0.2041	9,057.284180
0.146242	0.204	9,687.318359
0.149643	0.2041	10,149.865234
0.153045	0.2041	10,129.159180
0.156445	0.204	8,413.248047
0.159847	0.2041	8,003.134766
0.163248	0.2041	11,345.327148
0.166648	0.204	13,179.450195
0.170050	0.2041	4,404.765137
0.173452	0.2041	9,828.484375
0.176852	0.204	18,338.742188
0.180253	0.2041	13,769.105469
0.183655	0.2041	12,251.874023
0.187055	0.204	10,780.529491
0.190457	0.2041	9,279.214844
0.193858	0.2041	9,769.878906
0.197258	0.204	8,695.803711
0.200660	0.2041	7,573.025391
0.204062	0.2041	9,650.021484
0.207462	0.204	12,075.035156
0.210863	0.2041	13,515.608398
0.214265	0.2041	11,752.586914
0.217665	0.204	6,775.809082
