File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/125.smp/MS_F1_[93.00%2C 500 MMU]].channel/MS_F1_[93.00%2C 500 MMU]].chm
Channel	MS_F1_[93.00, 500 MMU]]

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_site_20
Injection Number	25
Position	24
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	6/26/2021
Injection Time	6:25:33 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.034032
Time Max. (min)	38.004053
Data Points	11165
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	34,458,528.000000
Channel	MS_F1_[93.00, 500 MMU]]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406676

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.034032	n.a.	1,019.164612
0.037433	0.2041	1,094.968628
0.040833	0.204	3,041.262939
0.044235	0.2041	8,838.152344
0.047637	0.2041	8,574.402344
0.051037	0.204	6,426.739258
0.054438	0.2041	7,817.373535
0.057840	0.2041	7,810.294922
0.061240	0.204	13,353.618164
0.064642	0.2041	11,808.936523
0.068043	0.2041	6,466.545410
0.071443	0.204	8,823.879883
0.074845	0.2041	6,313.176270
0.078247	0.2041	3,491.372314
0.081647	0.204	5,894.727539
0.085048	0.2041	10,533.625000
0.088450	0.2041	15,072.460938
0.091850	0.204	11,708.193359
0.095252	0.2041	10,434.294922
0.098653	0.2041	20,737.738281
0.102053	0.204	20,275.037598
0.105455	0.2041	13,716.696777
0.108857	0.2041	11,933.881836
0.112257	0.204	9,563.453125
0.115658	0.2041	10,330.506836
0.119060	0.2041	9,636.356445
0.122460	0.204	3,141.970703
0.125862	0.2041	5,672.086426
0.129263	0.2041	11,214.527405
0.132663	0.204	8,500.979492
0.136065	0.2041	6,237.237793
0.139467	0.2041	5,408.600098
0.142867	0.204	8,621.424805
0.146268	0.2041	14,952.080078
0.149670	0.2041	25,003.158203
0.153070	0.204	10,488.346680
0.156472	0.2041	6,981.729492
0.159873	0.2041	10,675.165039
0.163273	0.204	9,673.549805
0.166675	0.2041	5,822.275391
0.170077	0.2041	9,943.021484
0.173477	0.204	9,321.477539
0.176878	0.2041	8,358.656250
0.180280	0.2041	8,343.615234
0.183680	0.204	9,211.137695
0.187082	0.2041	6,329.761719
0.190483	0.2041	8,486.486328
0.193883	0.204	13,197.748047
0.197285	0.2041	4,041.210693
0.200687	0.2041	4,244.031250
0.204087	0.204	14,149.092773
0.207488	0.2041	11,254.511719
0.210890	0.2041	9,630.717773
