File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/673.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_site_11
Injection Number	16
Position	15
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	6/21/2021
Injection Time	2:03:45 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.033845
Time Max. (min)	38.003868
Data Points	11165
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,649,641.765897
Signal Max.	3,313,428,404.492750
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406677

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.033845	n.a.	2,718,838.966690
0.037247	0.2041	2,734,123.248510
0.040648	0.2041	2,824,010.569549
0.044048	0.204	2,821,035.351296
0.047450	0.2041	2,740,635.525405
0.050852	0.2041	2,752,218.908318
0.054252	0.204	2,784,678.095943
0.057653	0.2041	2,820,725.907711
0.061055	0.2041	2,878,710.423189
0.064455	0.204	2,839,611.116144
0.067857	0.2041	2,763,038.963735
0.071258	0.2041	2,728,343.500315
0.074658	0.204	2,891,221.604954
0.078060	0.2041	2,981,735.406989
0.081462	0.2041	2,910,941.648448
0.084862	0.204	2,876,031.989297
0.088263	0.2041	2,871,032.546298
0.091665	0.2041	2,830,800.783757
0.095065	0.204	2,677,393.371314
0.098467	0.2041	2,683,440.781871
0.101868	0.2041	2,756,156.910740
0.105268	0.204	2,674,241.867465
0.108670	0.2041	2,667,029.982440
0.112072	0.2041	2,781,270.246285
0.115472	0.204	2,778,322.939973
0.118873	0.2041	2,679,034.586406
0.122275	0.2041	2,750,603.919192
0.125675	0.204	2,807,270.328562
0.129077	0.2041	2,758,517.102255
0.132478	0.2041	2,760,265.263231
0.135878	0.204	2,685,120.963892
0.139280	0.2041	2,629,069.251449
0.142682	0.2041	2,558,521.492117
0.146082	0.204	2,571,162.721270
0.149483	0.2041	2,723,819.615408
0.152885	0.2041	2,761,780.344335
0.156285	0.204	2,653,052.621191
0.159687	0.2041	2,637,943.820306
0.163088	0.2041	2,758,284.294457
0.166488	0.204	2,747,731.923123
0.169890	0.2041	2,714,343.005598
0.173292	0.2041	2,647,785.191176
0.176692	0.204	2,585,831.082096
0.180093	0.2041	2,544,076.323262
0.183495	0.2041	2,500,170.775836
0.186895	0.204	2,587,572.196769
0.190297	0.2041	2,577,034.397658
0.193698	0.2041	2,540,180.422475
0.197098	0.204	2,589,232.191362
0.200500	0.2041	2,640,151.564671
0.203902	0.2041	2,568,821.748713
0.207302	0.204	2,561,548.725511
0.210703	0.2041	2,693,468.437422
0.214105	0.2041	2,606,882.233294
0.217505	0.204	2,587,170.261181
0.220907	0.2041	2,662,535.127212
0.224308	0.2041	2,481,968.346271
0.227708	0.204	2,450,388.871484
0.231110	0.2041	2,637,010.120962
0.234512	0.2041	2,667,665.949771
0.237912	0.204	2,661,917.555219
0.241313	0.2041	2,586,005.687491
0.244715	0.2041	2,471,415.735773
0.248115	0.204	2,517,356.004314
0.251517	0.2041	2,454,586.878165
0.254918	0.2041	2,373,475.661786
0.258318	0.204	2,571,371.134257
0.261720	0.2041	2,588,809.282273
0.265122	0.2041	2,387,226.224814
0.268522	0.204	2,370,175.330316
0.271923	0.2041	2,420,112.112655
0.275325	0.2041	2,441,951.844167
0.278725	0.204	2,471,427.503566
0.282127	0.2041	2,395,002.971726
0.285528	0.2041	2,497,061.772367
0.288928	0.204	2,490,694.960876
0.292330	0.2041	2,384,084.741363
0.295732	0.2041	2,488,382.944846
0.299132	0.204	2,472,186.362943
0.302533	0.2041	2,472,932.195152
0.305935	0.2041	2,511,545.058645
0.309335	0.204	2,438,665.892407
0.312737	0.2041	2,309,632.849442
0.316138	0.2041	2,434,889.422771
0.319538	0.204	2,401,526.067126
0.322940	0.2041	2,196,392.415087
0.326342	0.2041	2,326,146.702435
0.329742	0.204	2,427,498.897126
0.333143	0.2041	2,257,147.891559
0.336545	0.2041	2,247,081.764680
0.339945	0.204	2,412,022.699163
0.343347	0.2041	2,519,221.106722
0.346748	0.2041	2,461,753.134258
0.350148	0.204	2,374,182.830390
0.353550	0.2041	2,387,902.152398
0.356952	0.2041	2,305,573.710662
0.360352	0.204	2,392,497.047718
0.363753	0.2041	2,357,766.567721
0.367155	0.2041	2,194,864.405408
0.370555	0.204	2,312,317.207057
0.373957	0.2041	2,263,927.791806
0.377358	0.2041	2,156,883.729378
0.380758	0.204	2,174,711.917366
0.384160	0.2041	2,219,328.585852
0.387562	0.2041	2,315,662.743848
0.390962	0.204	2,328,745.571918
0.394363	0.2041	2,190,904.223915
0.397765	0.2041	2,220,804.122950
0.401165	0.204	2,277,311.949001
0.404567	0.2041	2,138,271.966990
0.407968	0.2041	2,223,470.024373
0.411368	0.204	2,294,343.936828
0.414770	0.2041	2,275,220.982863
0.418172	0.2041	2,266,187.773600
0.421572	0.204	2,185,268.930777
0.424973	0.2041	2,174,516.874409
0.428375	0.2041	2,099,384.123616
0.431775	0.204	2,029,293.156983
0.435177	0.2041	2,195,551.632832
0.438578	0.2041	2,250,362.097789
0.441978	0.204	2,302,968.033513
0.445380	0.2041	2,470,160.233360
0.448782	0.2041	2,475,187.876623
0.452182	0.204	2,509,114.858972
0.455583	0.2041	2,513,674.800945
0.458985	0.2041	2,460,282.663859
0.462385	0.204	2,479,169.065985
0.465787	0.2041	2,527,651.117068
0.469188	0.2041	2,520,492.858946
0.472588	0.204	2,493,307.104450
0.475990	0.2041	2,567,866.031670
0.479392	0.2041	2,599,651.179470
0.482792	0.204	2,477,134.085592
0.486193	0.2041	2,420,974.716280
0.489595	0.2041	2,527,202.132577
0.492995	0.204	2,628,434.078583
0.496397	0.2041	2,544,064.867994
0.499798	0.2041	2,496,638.278014
0.503198	0.204	2,606,206.747496
0.506600	0.2041	2,635,077.402835
0.510002	0.2041	2,482,667.752928
0.513402	0.204	2,477,792.547787
0.516803	0.2041	2,485,450.596187
0.520205	0.2041	2,385,976.141055
0.523605	0.204	2,458,910.520895
0.527007	0.2041	2,525,213.336663
0.530408	0.2041	2,471,116.880193
0.533808	0.204	2,391,713.797982
0.537210	0.2041	2,499,038.920359
0.540612	0.2041	2,591,465.164152
0.544012	0.204	2,575,189.890854
0.547413	0.2041	2,524,312.396644
0.550815	0.2041	2,372,317.185818
0.554217	0.2041	2,322,962.287274
0.557617	0.204	2,298,462.629450
0.561018	0.2041	2,251,270.084197
0.564420	0.2041	2,290,316.392922
0.567820	0.204	2,350,847.707262
0.571222	0.2041	2,434,320.366517
0.574623	0.2041	2,405,821.608439
0.578023	0.204	2,469,084.799836
0.581425	0.2041	2,431,747.607520
0.584827	0.2041	2,266,592.264397
0.588227	0.204	2,325,168.337487
0.591628	0.2041	2,389,838.055284
0.595030	0.2041	2,402,818.929543
0.598430	0.204	2,288,289.680999
0.601832	0.2041	2,168,221.531698
0.605233	0.2041	2,289,134.419622
0.608633	0.204	2,433,373.651477
0.612035	0.2041	2,391,309.582312
0.615437	0.2041	2,287,337.810326
0.618837	0.204	2,295,241.571605
0.622238	0.2041	2,320,473.971174
0.625640	0.2041	2,395,628.371717
0.629040	0.204	2,452,183.924226
0.632442	0.2041	2,338,916.439194
0.635843	0.2041	2,381,414.654325
0.639243	0.204	2,451,070.021565
0.642645	0.2041	2,359,262.266415
0.646047	0.2041	2,350,588.725921
0.649447	0.204	2,402,846.349828
0.652848	0.2041	2,400,139.429830
0.656250	0.2041	2,444,456.226152
0.659650	0.204	2,507,732.126445
0.663052	0.2041	2,340,182.771000
0.666453	0.2041	2,283,142.983777
0.669853	0.204	2,451,431.359715
0.673255	0.2041	2,346,592.325453
0.676657	0.2041	2,321,300.523332
0.680057	0.204	2,428,209.750226
0.683458	0.2041	2,391,705.230728
0.686860	0.2041	2,341,683.419555
0.690260	0.204	2,293,562.777734
0.693662	0.2041	2,246,337.323349
0.697063	0.2041	2,256,006.930866
0.700463	0.204	2,366,815.905317
0.703865	0.2041	2,322,279.213661
0.707267	0.2041	2,330,078.731657
0.710667	0.204	2,490,505.492506
0.714068	0.2041	2,354,434.687705
0.717470	0.2041	2,283,564.596311
0.720870	0.204	2,429,799.324848
0.724272	0.2041	2,398,326.388985
0.727673	0.2041	2,441,140.153525
0.731073	0.204	2,398,221.058318
0.734475	0.2041	2,294,067.150610
0.737877	0.2041	2,407,522.110539
0.741277	0.204	2,392,206.169313
0.744678	0.2041	2,358,304.484706
0.748080	0.2041	2,392,795.254329
0.751480	0.204	2,327,643.107844
0.754882	0.2041	2,360,144.091107
0.758283	0.2041	2,349,315.255377
0.761683	0.204	2,372,475.539109
0.765085	0.2041	2,414,098.084262
0.768487	0.2041	2,432,360.019319
0.771887	0.204	2,636,162.997026
0.775288	0.2041	2,535,383.270406
0.778690	0.2041	2,388,687.543469
0.782090	0.204	2,520,545.208929
0.785492	0.2041	2,576,585.923263
0.788893	0.2041	2,472,407.482125
0.792293	0.204	2,303,486.643892
0.795695	0.2041	2,273,071.743232
0.799097	0.2041	2,312,356.967661
0.802497	0.204	2,322,621.258540
0.805898	0.2041	2,342,931.738627
0.809300	0.2041	2,400,549.776611
0.812700	0.204	2,407,222.975513
0.816102	0.2041	2,421,369.118400
0.819503	0.2041	2,365,109.474223
0.822903	0.204	2,175,263.532378
0.826305	0.2041	2,321,032.014359
0.829707	0.2041	2,570,985.565499
0.833107	0.204	2,451,855.328906
0.836508	0.2041	2,244,383.241959
0.839910	0.2041	2,248,497.313197
0.843310	0.204	2,409,183.661671
0.846712	0.2041	2,292,170.108020
0.850113	0.2041	2,224,929.631161
0.853513	0.204	2,292,759.201105
0.856915	0.2041	2,166,243.867836
0.860317	0.2041	2,242,809.955023
0.863717	0.204	2,283,518.207322
0.867118	0.2041	2,228,981.003798
0.870520	0.2041	2,245,496.565997
0.873920	0.204	2,177,822.885155
0.877322	0.2041	2,241,961.918082
0.880723	0.2041	2,293,600.542356
0.884123	0.204	2,246,513.487105
0.887525	0.2041	2,310,236.137917
0.890927	0.2041	2,380,009.342935
0.894327	0.204	2,269,748.452300
0.897728	0.2041	2,322,119.495941
0.901130	0.2041	2,339,583.550951
0.904530	0.204	2,184,863.008089
0.907932	0.2041	2,144,103.862482
0.911333	0.2041	2,234,873.462231
0.914733	0.204	2,302,256.844005
0.918135	0.2041	2,209,438.678913
0.921537	0.2041	2,211,338.581011
0.924937	0.204	2,250,615.623175
0.928338	0.2041	2,247,582.278846
0.931740	0.2041	2,194,776.121328
0.935140	0.204	2,149,016.771985
0.938542	0.2041	2,200,237.600759
0.941943	0.2041	2,195,339.397330
0.945343	0.204	2,166,964.043667
0.948745	0.2041	2,105,280.138301
0.952147	0.2041	2,102,840.004766
0.955547	0.204	2,156,927.483475
0.958948	0.2041	2,199,549.365575
0.962350	0.2041	2,193,179.072217
0.965750	0.204	2,152,275.018248
0.969152	0.2041	2,247,429.688602
0.972553	0.2041	2,326,925.411371
0.975953	0.204	2,195,254.683525
0.979355	0.2041	2,086,521.743082
0.982757	0.2041	2,202,211.652303
0.986157	0.204	2,176,413.323909
0.989558	0.2041	2,008,782.105345
0.992960	0.2041	2,010,684.904157
0.996360	0.204	2,041,179.443404
0.999762	0.2041	2,025,031.677161
1.003163	0.2041	2,097,239.646454
1.006563	0.204	2,157,617.804553
1.009965	0.2041	2,113,727.068536
1.013367	0.2041	2,045,037.627293
1.016767	0.204	1,942,964.245188
1.020168	0.2041	1,907,082.048863
1.023570	0.2041	1,962,714.423897
1.026970	0.204	1,908,470.676055
1.030372	0.2041	1,917,437.613745
1.033773	0.2041	1,962,407.657046
1.037173	0.204	1,904,913.498327
1.040575	0.2041	1,970,310.247649
1.043977	0.2041	2,052,254.209353
1.047377	0.204	1,993,407.245139
1.050778	0.2041	1,917,555.522605
1.054180	0.2041	1,897,012.317097
1.057580	0.204	1,903,827.941958
1.060982	0.2041	1,912,566.811367
1.064383	0.2041	1,985,353.283188
1.067783	0.204	1,898,345.579523
1.071185	0.2041	1,876,470.586454
1.074587	0.2041	2,018,100.737409
1.077987	0.204	1,982,111.190038
1.081388	0.2041	2,006,109.014641
1.084790	0.2041	1,973,578.537276
1.088190	0.204	1,928,013.641548
1.091592	0.2041	1,979,261.522224
1.094993	0.2041	1,952,927.710963
1.098393	0.204	1,972,961.922176
1.101795	0.2041	1,935,688.418723
1.105197	0.2041	1,874,695.862174
1.108597	0.204	1,950,054.254423
1.111998	0.2041	2,036,934.200078
1.115400	0.2041	2,003,537.487220
1.118800	0.204	2,012,362.768280
1.122202	0.2041	1,997,540.504633
1.125603	0.2041	1,853,845.288881
1.129003	0.204	1,907,270.556286
1.132405	0.2041	1,926,231.406367
1.135807	0.2041	1,875,979.919567
1.139207	0.204	1,937,299.805475
1.142608	0.2041	1,925,000.660273
1.146010	0.2041	1,924,686.132184
1.149410	0.204	1,927,762.380342
1.152812	0.2041	1,873,568.487209
1.156213	0.2041	1,874,599.862270
1.159613	0.204	1,881,658.473420
1.163015	0.2041	1,995,971.475274
1.166417	0.2041	2,018,252.876398
1.169817	0.204	1,912,996.588385
1.173218	0.2041	1,912,957.218246
1.176620	0.2041	1,857,845.785026
1.180020	0.204	1,884,338.771240
1.183422	0.2041	1,918,607.565056
1.186823	0.2041	1,814,418.768110
1.190223	0.204	1,805,422.989017
1.193625	0.2041	1,869,468.319995
1.197027	0.2041	1,846,401.075050
1.200427	0.204	1,796,137.459268
1.203828	0.2041	1,854,862.437211
1.207230	0.2041	1,809,836.545009
1.210630	0.204	1,824,592.401869
1.214032	0.2041	1,951,431.163812
1.217433	0.2041	1,892,099.375497
1.220833	0.204	1,844,841.914496
1.224235	0.2041	1,926,333.333110
1.227637	0.2041	1,887,739.825486
1.231037	0.204	1,846,085.690749
1.234438	0.2041	1,930,960.024567
1.237840	0.2041	1,877,846.675921
1.241240	0.204	1,827,704.725733
1.244642	0.2041	1,861,363.828076
1.248043	0.2041	1,851,258.536372
1.251443	0.204	1,797,361.524395
1.254845	0.2041	1,809,626.171459
1.258247	0.2041	1,921,328.533058
1.261647	0.204	1,897,384.338698
1.265048	0.2041	1,842,174.106122
1.268450	0.2041	1,837,942.798862
1.271850	0.204	1,889,890.638831
1.275252	0.2041	1,947,092.847205
1.278653	0.2041	1,894,960.657391
1.282053	0.204	1,840,523.444660
1.285455	0.2041	1,900,196.001922
1.288857	0.2041	1,893,697.976100
1.292257	0.204	1,862,021.502147
1.295658	0.2041	1,866,686.961522
1.299060	0.2041	1,893,151.748313
1.302460	0.204	1,954,447.752250
1.305862	0.2041	1,848,932.545856
1.309263	0.2041	1,847,357.349492
1.312663	0.204	1,921,286.347100
1.316065	0.2041	1,853,619.001571
1.319467	0.2041	1,910,700.933858
1.322867	0.204	1,862,136.922115
1.326268	0.2041	1,806,416.696500
1.329670	0.2041	1,849,224.808537
1.333070	0.204	1,815,544.268065
1.336472	0.2041	1,813,754.705073
1.339873	0.2041	1,811,951.097965
1.343273	0.204	1,860,712.816020
1.346675	0.2041	1,880,619.005001
1.350077	0.2041	1,771,845.811733
1.353477	0.204	1,822,356.265406
1.356878	0.2041	1,770,853.737147
1.360280	0.2041	1,649,641.765897
1.363680	0.204	1,784,347.956060
1.367082	0.2041	1,799,361.981386
1.370483	0.2041	1,734,011.396392
1.373883	0.204	1,790,474.549512
1.377285	0.2041	1,782,230.415105
1.380687	0.2041	1,734,051.226808
1.384087	0.204	1,737,119.882150
1.387488	0.2041	1,754,726.970567
1.390890	0.2041	1,850,960.740796
1.394290	0.204	1,892,725.378515
1.397692	0.2041	1,839,689.247241
1.401093	0.2041	1,754,209.366083
1.404493	0.204	1,747,016.789756
1.407895	0.2041	1,834,956.131942
1.411297	0.2041	1,843,897.407931
1.414697	0.204	1,801,483.591821
1.418098	0.2041	1,747,575.363106
1.421500	0.2041	1,855,814.804788
1.424900	0.204	1,955,767.919287
1.428302	0.2041	1,932,928.902692
1.431703	0.2041	1,911,666.593954
1.435103	0.204	1,818,251.492116
1.438505	0.2041	1,734,669.700991
1.441907	0.2041	1,804,680.951477
1.445307	0.204	1,836,229.761141
1.448708	0.2041	1,738,832.117410
1.452110	0.2041	1,738,040.694071
1.455510	0.204	1,816,233.770960
1.458912	0.2041	1,815,554.467294
1.462313	0.2041	1,800,078.247012
1.465713	0.204	1,847,792.071142
1.469115	0.2041	1,820,121.015892
1.472517	0.2041	1,811,490.981636
1.475917	0.204	1,861,656.345582
1.479318	0.2041	1,833,738.569115
1.482720	0.2041	1,778,842.370912
1.486120	0.204	1,797,156.577468
1.489522	0.2041	1,872,112.011241
1.492923	0.2041	1,821,506.902654
1.496323	0.204	1,749,677.264027
1.499725	0.2041	1,775,896.998661
1.503127	0.2041	1,865,915.192958
1.506527	0.204	1,979,833.880488
1.509928	0.2041	2,029,614.930248
1.513330	0.2041	2,045,848.513095
1.516730	0.204	2,270,604.541139
1.520132	0.2041	2,637,860.624527
1.523533	0.2041	2,796,268.336054
1.526933	0.204	3,102,051.884767
1.530335	0.2041	3,541,284.627556
1.533737	0.2041	3,657,052.188993
1.537137	0.204	3,808,281.592999
1.540538	0.2041	4,123,115.206573
1.543940	0.2041	4,327,979.669792
1.547340	0.204	4,505,026.515620
1.550742	0.2041	4,614,026.296543
1.554143	0.2041	4,687,194.434059
1.557543	0.204	4,885,179.230530
1.560945	0.2041	5,172,556.335417
1.564347	0.2041	5,507,507.384899
1.567747	0.204	6,075,648.733334
1.571148	0.2041	6,949,629.361454
1.574550	0.2041	7,464,281.734813
1.577950	0.204	7,698,383.410871
1.581352	0.2041	8,399,431.246861
1.584753	0.2041	8,908,446.863705
1.588153	0.204	9,012,510.631440
1.591555	0.2041	9,273,682.576798
1.594957	0.2041	9,464,913.078766
1.598357	0.204	9,505,849.922657
1.601758	0.2041	9,462,406.676212
1.605160	0.2041	9,392,545.929020
1.608560	0.204	8,922,133.217319
1.611962	0.2041	8,658,782.498415
1.615363	0.2041	8,759,743.168035
1.618763	0.204	8,401,734.079264
1.622165	0.2041	7,926,921.595394
1.625567	0.2041	7,736,357.240798
1.628967	0.204	7,430,640.670658
1.632368	0.2041	6,866,322.543779
1.635770	0.2041	6,569,198.009095
1.639170	0.204	6,436,712.233177
1.642572	0.2041	6,347,325.769307
1.645973	0.2041	6,425,417.237057
1.649373	0.204	7,122,663.549049
1.652775	0.2041	8,581,961.941043
1.656177	0.2041	10,187,659.983661
1.659577	0.204	11,942,928.389687
1.662978	0.2041	13,958,439.098077
1.666380	0.2041	16,102,733.755937
1.669780	0.204	17,227,992.608861
1.673182	0.2041	17,883,995.990030
1.676583	0.2041	19,075,236.317537
1.679983	0.204	19,040,558.365550
1.683385	0.2041	18,753,999.151503
1.686787	0.2041	18,602,340.227420
1.690187	0.204	17,621,371.357592
1.693588	0.2041	16,962,253.710604
1.696990	0.2041	16,283,109.464534
1.700390	0.204	14,669,268.013729
1.703792	0.2041	13,221,427.635277
1.707193	0.2041	12,654,087.965321
1.710593	0.204	11,868,808.986176
1.713995	0.2041	10,966,619.492834
1.717397	0.2041	10,621,929.769407
1.720797	0.204	10,739,570.440976
1.724198	0.2041	12,106,237.797350
1.727600	0.2041	16,434,105.651258
1.731000	0.204	24,213,223.649003
1.734402	0.2041	37,345,329.974892
1.737803	0.2041	55,148,699.092639
1.741203	0.204	75,659,512.125279
1.744605	0.2041	98,978,268.722745
1.748007	0.2041	120,096,252.981956
1.751407	0.204	137,205,299.918067
1.754808	0.2041	151,299,056.169573
1.758210	0.2041	160,313,136.195665
1.761610	0.204	162,814,872.745010
1.765012	0.2041	160,815,035.174000
1.768413	0.2041	154,613,713.431131
1.771813	0.204	144,739,898.655193
1.775215	0.2041	135,269,157.792340
1.778617	0.2041	123,741,867.245247
1.782017	0.204	108,830,798.820014
1.785418	0.2041	96,024,008.911073
1.788820	0.2041	85,364,931.854506
1.792220	0.204	75,651,840.875070
1.795622	0.2041	68,523,190.087358
1.799023	0.2041	60,850,700.684117
1.802423	0.204	55,136,741.081077
1.805825	0.2041	51,588,778.552578
1.809227	0.2041	46,703,294.757428
1.812627	0.204	42,985,475.478690
1.816028	0.2041	39,951,634.847567
1.819430	0.2041	37,365,120.213811
1.822830	0.204	35,413,907.282702
1.826232	0.2041	33,552,527.758665
1.829633	0.2041	31,987,925.592641
