File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/673.smp/MS_F1_[93.00%2C 500 MMU]].channel/MS_F1_[93.00%2C 500 MMU]].chm
Channel	MS_F1_[93.00, 500 MMU]]

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_site_11
Injection Number	16
Position	15
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	6/21/2021
Injection Time	2:03:45 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.033845
Time Max. (min)	38.003868
Data Points	11165
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	109,439,576.000000
Channel	MS_F1_[93.00, 500 MMU]]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406677

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.033845	n.a.	38,428.828125
0.037247	0.2041	44,010.062500
0.040648	0.2041	27,897.250000
0.044048	0.204	10,813.458008
0.047450	0.2041	22,008.070313
0.050852	0.2041	16,112.266602
0.054252	0.204	23,431.392578
0.057653	0.2041	33,592.250000
0.061055	0.2041	26,834.695313
0.064455	0.204	12,123.133789
0.067857	0.2041	3,051.285156
0.071258	0.2041	25,761.642578
0.074658	0.204	33,359.593750
0.078060	0.2041	6,629.797852
0.081462	0.2041	17,312.437500
0.084862	0.204	25,310.205078
0.088263	0.2041	17,033.962891
0.091665	0.2041	26,138.742188
0.095065	0.204	37,386.802734
0.098467	0.2041	32,048.147461
0.101868	0.2041	29,027.962402
0.105268	0.204	22,638.337891
0.108670	0.2041	20,172.246094
0.112072	0.2041	24,092.724609
0.115472	0.204	16,956.630859
0.118873	0.2041	16,618.857422
0.122275	0.2041	19,016.167969
0.125675	0.204	20,254.693359
0.129077	0.2041	23,580.003906
0.132478	0.2041	22,119.224609
0.135878	0.204	24,822.275391
0.139280	0.2041	24,034.650391
0.142682	0.2041	13,310.380859
0.146082	0.204	23,972.289063
0.149483	0.2041	25,431.597656
0.152885	0.2041	8,415.290039
0.156285	0.204	12,016.780273
0.159687	0.2041	23,395.509766
0.163088	0.2041	18,854.236328
0.166488	0.204	16,835.419922
0.169890	0.2041	15,198.686523
0.173292	0.2041	13,824.645508
0.176692	0.204	19,300.441406
0.180093	0.2041	28,546.660156
0.183495	0.2041	21,334.062500
0.186895	0.204	10,661.751953
0.190297	0.2041	22,497.916016
0.193698	0.2041	20,107.988281
0.197098	0.204	6,936.795242
0.200500	0.2041	18,417.207764
0.203902	0.2041	32,897.031250
0.207302	0.204	20,171.539063
0.210703	0.2041	17,489.570313
0.214105	0.2041	24,172.488281
0.217505	0.204	12,210.793945
0.220907	0.2041	16,003.715820
0.224308	0.2041	26,291.931641
0.227708	0.204	36,571.576172
0.231110	0.2041	16,935.236328
0.234512	0.2041	8,524.653320
0.237912	0.204	10,941.050781
0.241313	0.2041	18,807.638672
0.244715	0.2041	12,913.784180
0.248115	0.204	24,873.982422
0.251517	0.2041	24,972.482422
0.254918	0.2041	19,505.708984
0.258318	0.204	21,509.246094
0.261720	0.2041	1,786.312378
0.265122	0.2041	3,422.333984
0.268522	0.204	24,764.912109
0.271923	0.2041	13,695.091797
0.275325	0.2041	18,717.576172
0.278725	0.204	14,263.922852
0.282127	0.2041	11,357.117188
0.285528	0.2041	24,972.126953
0.288928	0.204	23,418.064453
0.292330	0.2041	13,118.354004
0.295732	0.2041	31,612.303711
0.299132	0.204	26,740.085938
0.302533	0.2041	23,844.916016
0.305935	0.2041	30,859.925781
0.309335	0.204	10,777.363281
0.312737	0.2041	20,667.587891
0.316138	0.2041	18,006.068359
0.319538	0.204	20,785.408203
0.322940	0.2041	9,862.269531
0.326342	0.2041	15,533.875977
0.329742	0.204	15,148.177734
0.333143	0.2041	16,674.990234
0.336545	0.2041	30,744.951172
0.339945	0.204	25,946.875000
0.343347	0.2041	11,016.530273
0.346748	0.2041	8,939.092773
0.350148	0.204	7,805.148926
0.353550	0.2041	11,015.848633
0.356952	0.2041	10,983.174805
0.360352	0.204	17,651.296875
0.363753	0.2041	25,149.802734
0.367155	0.2041	13,441.032227
0.370555	0.204	6,908.749023
0.373957	0.2041	16,091.110352
0.377358	0.2041	23,378.333984
0.380758	0.204	17,192.847168
0.384160	0.2041	15,806.452179
