File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/960.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_actigard_site_4
Injection Number	32
Position	31
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	7/30/2021
Injection Time	3:28:32 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.034022
Time Max. (min)	35.000900
Data Points	10282
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	578,706.325472
Signal Max.	3,264,805,307.738470
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406699

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.034022	n.a.	1,079,963.442215
0.037422	0.204	1,074,005.081360
0.040823	0.2041	1,097,248.202148
0.044225	0.2041	1,120,095.443578
0.047625	0.204	1,132,342.173826
0.051027	0.2041	1,134,788.917696
0.054428	0.2041	1,155,143.523419
0.057828	0.204	1,155,819.239595
0.061230	0.2041	1,155,456.201158
0.064632	0.2041	1,091,410.025751
0.068032	0.204	1,016,186.488751
0.071433	0.2041	1,035,465.189468
0.074835	0.2041	1,045,991.925606
0.078235	0.204	1,052,890.599658
0.081637	0.2041	1,045,543.471403
0.085038	0.2041	1,018,829.190219
0.088438	0.204	1,054,422.626381
0.091840	0.2041	1,037,538.235073
0.095242	0.2041	982,534.449547
0.098642	0.204	930,392.124077
0.102043	0.2041	942,763.578114
0.105445	0.2041	997,250.457538
0.108845	0.204	996,227.439566
0.112247	0.2041	975,909.927044
0.115648	0.2041	991,849.858273
0.119048	0.204	993,485.162009
0.122450	0.2041	981,830.710010
0.125852	0.2041	1,019,429.249394
0.129252	0.204	1,000,839.960348
0.132653	0.2041	975,721.041611
0.136055	0.2041	960,480.614783
0.139455	0.204	938,499.064076
0.142857	0.2041	1,002,855.595239
0.146258	0.2041	1,035,439.652440
0.149658	0.204	950,628.736811
0.153060	0.2041	932,467.407023
0.156462	0.2041	958,220.086396
0.159862	0.204	905,085.061466
0.163263	0.2041	906,903.033160
0.166665	0.2041	906,522.476583
0.170065	0.204	894,032.326924
0.173467	0.2041	951,413.058325
0.176868	0.2041	937,924.251012
0.180268	0.204	869,530.363029
0.183670	0.2041	865,418.725024
0.187072	0.2041	912,104.946551
0.190472	0.204	920,034.626250
0.193873	0.2041	943,239.418289
0.197275	0.2041	985,269.620929
0.200675	0.204	928,742.509053
