File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/170.smp/MS_[93.00%2C 500 MMU]].channel/MS_[93.00%2C 500 MMU]].chm
Channel	MS_[93.00, 500 MMU]]

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_site_15
Injection Number	20
Position	19
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	6/26/2021
Injection Time	2:37:54 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.034088
Time Max. (min)	38.000708
Data Points	11164
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	82,624,392.000000
Channel	MS_[93.00, 500 MMU]]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406676

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.034088	n.a.	15,171.440430
0.037490	0.2041	17,281.693359
0.040892	0.2041	13,289.350586
0.044292	0.204	8,935.752930
0.047693	0.2041	9,126.424805
0.051095	0.2041	14,034.719727
0.054495	0.204	16,845.037109
0.057897	0.2041	11,483.195313
0.061298	0.2041	9,125.182617
0.064698	0.204	18,370.593750
0.068100	0.2041	21,631.115234
0.071502	0.2041	13,871.198242
0.074902	0.204	14,787.074219
0.078303	0.2041	13,876.456055
0.081705	0.2041	10,723.285156
0.085105	0.204	17,431.394531
0.088507	0.2041	19,913.005859
0.091908	0.2041	20,068.750000
0.095308	0.204	12,481.339844
0.098710	0.2041	17,153.623047
0.102112	0.2041	18,040.716797
0.105512	0.204	27,052.099609
0.108913	0.2041	17,384.744141
0.112315	0.2041	12,801.449219
0.115715	0.204	17,499.429688
0.119117	0.2041	15,939.600586
0.122518	0.2041	11,727.586914
0.125918	0.204	17,770.276855
0.129320	0.2041	8,873.156250
0.132722	0.2041	12,245.070313
0.136122	0.204	15,668.218750
0.139523	0.2041	11,777.290039
0.142925	0.2041	8,518.365234
0.146325	0.204	12,096.925781
0.149727	0.2041	14,652.405273
0.153128	0.2041	10,123.376953
0.156528	0.204	12,607.915039
0.159930	0.2041	19,583.919922
0.163332	0.2041	12,470.045898
0.166732	0.204	18,547.117188
0.170133	0.2041	13,763.961914
0.173535	0.2041	9,055.919922
0.176935	0.204	8,881.163086
0.180337	0.2041	8,780.274414
0.183738	0.2041	12,196.769531
0.187138	0.204	9,538.998047
0.190540	0.2041	9,285.199219
0.193942	0.2041	12,504.529297
0.197342	0.204	14,256.787109
0.200743	0.2041	15,739.117188
0.204145	0.2041	12,855.850098
0.207545	0.204	15,800.141602
0.210947	0.2041	19,052.708984
0.214348	0.2041	6,491.976563
0.217748	0.204	10,948.976563
0.221150	0.2041	13,493.235352
0.224552	0.2041	13,212.118164
0.227952	0.204	17,835.349609
0.231353	0.2041	17,683.051758
0.234755	0.2041	9,066.812500
0.238155	0.204	6,802.298340
0.241557	0.2041	9,962.875977
0.244958	0.2041	14,432.743164
0.248358	0.204	15,582.068359
0.251760	0.2041	12,323.508789
0.255162	0.2041	13,323.298828
0.258562	0.204	16,644.935547
0.261963	0.2041	12,137.944336
0.265365	0.2041	23,982.423828
0.268765	0.204	25,826.472656
0.272167	0.2041	13,828.558594
0.275568	0.2041	10,817.844727
0.278968	0.204	13,233.942383
0.282370	0.2041	11,744.874023
0.285772	0.2041	13,214.047852
0.289172	0.204	23,965.052490
0.292573	0.2041	17,893.224609
0.295975	0.2041	12,334.632813
0.299375	0.204	13,729.312500
0.302777	0.2041	11,245.458008
0.306178	0.2041	12,135.326172
0.309578	0.204	12,315.890625
0.312980	0.2041	13,621.302734
0.316382	0.2041	25,233.657715
0.319782	0.204	15,499.058594
0.323183	0.2041	12,036.082031
0.326585	0.2041	9,597.691406
