File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/368.smp/MS_[93.00%2C 500 MMU]].channel/MS_[93.00%2C 500 MMU]].chm
Channel	MS_[93.00, 500 MMU]]

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_site_14
Injection Number	19
Position	18
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	6/26/2021
Injection Time	1:56:26 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.034122
Time Max. (min)	38.000785
Data Points	11164
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	15,904,497.000000
Channel	MS_[93.00, 500 MMU]]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406699

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.034122	n.a.	13,096.163086
0.037522	0.204	9,716.007813
0.040923	0.2041	7,933.115723
0.044325	0.2041	9,747.776367
0.047725	0.204	9,125.941406
0.051127	0.2041	7,494.041931
0.054528	0.2041	7,503.856445
0.057928	0.204	14,538.842773
0.061330	0.2041	16,642.243439
0.064732	0.2041	9,793.352539
0.068132	0.204	8,820.298828
0.071533	0.2041	6,379.214844
0.074935	0.2041	9,437.684570
0.078337	0.2041	8,285.198242
0.081737	0.204	14,024.139648
0.085138	0.2041	11,725.094727
0.088540	0.2041	6,311.672363
0.091940	0.204	4,708.719727
0.095342	0.2041	11,084.100586
0.098743	0.2041	12,825.918945
0.102143	0.204	10,025.694336
0.105545	0.2041	9,238.853516
0.108947	0.2041	6,211.528809
0.112347	0.204	7,047.543457
0.115748	0.2041	12,110.344727
0.119150	0.2041	8,157.286621
0.122550	0.204	9,774.129883
0.125952	0.2041	11,404.972656
0.129353	0.2041	6,246.353027
0.132753	0.204	12,755.357422
0.136155	0.2041	20,180.386719
0.139557	0.2041	11,820.100342
0.142957	0.204	9,324.326172
0.146358	0.2041	11,886.048828
0.149760	0.2041	15,449.159180
0.153160	0.204	10,529.004883
