File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/707.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_rrv_site_1-2
Injection Number	13
Position	12
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	6/1/2021
Injection Time	4:32:13 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.033853
Time Max. (min)	38.003895
Data Points	11165
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,662,627.997690
Signal Max.	5,196,671,135.371640
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406687

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.033853	n.a.	2,171,446.316879
0.037255	0.2041	2,248,931.285073
0.040655	0.204	2,332,818.607074
0.044057	0.2041	2,136,012.655639
0.047458	0.2041	2,135,865.847221
0.050860	0.2041	2,236,745.958856
0.054260	0.204	2,200,456.976958
0.057662	0.2041	2,280,196.007035
0.061063	0.2041	2,254,562.581663
0.064463	0.204	2,185,708.130710
0.067865	0.2041	2,197,694.365633
0.071267	0.2041	2,225,709.366209
0.074667	0.204	2,194,341.656002
0.078068	0.2041	2,189,212.055587
0.081470	0.2041	2,317,515.219732
0.084870	0.204	2,348,704.054592
0.088272	0.2041	2,342,222.482018
0.091673	0.2041	2,092,656.496507
0.095073	0.204	2,037,608.883380
0.098475	0.2041	2,245,484.868912
0.101877	0.2041	2,088,396.128961
0.105277	0.204	2,010,690.812977
0.108678	0.2041	2,089,947.381496
0.112080	0.2041	2,108,185.839135
0.115480	0.204	2,125,388.233458
0.118882	0.2041	2,049,338.878202
0.122283	0.2041	2,053,315.654381
0.125683	0.204	2,187,157.846296
0.129085	0.2041	2,165,578.154014
0.132487	0.2041	2,148,835.584191
0.135887	0.204	2,176,195.821243
0.139288	0.2041	2,189,680.403374
0.142690	0.2041	2,245,881.443074
0.146090	0.204	2,149,155.044810
0.149492	0.2041	2,047,981.199194
0.152893	0.2041	2,077,870.603071
0.156293	0.204	2,122,743.171061
0.159695	0.2041	2,095,316.963513
0.163097	0.2041	2,113,932.037702
0.166497	0.204	2,140,785.504191
0.169898	0.2041	2,082,063.039953
0.173300	0.2041	2,092,944.425235
0.176700	0.204	2,085,173.114693
0.180102	0.2041	2,101,637.423437
0.183503	0.2041	2,078,193.007906
0.186903	0.204	2,127,823.112930
0.190305	0.2041	2,138,666.570024
0.193707	0.2041	2,065,841.042117
0.197107	0.204	2,182,546.115731
0.200508	0.2041	2,204,675.982782
0.203910	0.2041	2,090,781.610531
0.207310	0.204	2,018,619.616581
0.210712	0.2041	1,885,005.283586
0.214113	0.2041	1,956,731.414024
0.217513	0.204	2,023,340.682324
0.220915	0.2041	1,985,932.173474
0.224317	0.2041	2,054,797.224036
0.227717	0.204	2,085,770.817063
0.231118	0.2041	2,037,937.167992
0.234520	0.2041	2,056,643.997556
0.237920	0.204	2,002,173.150517
0.241322	0.2041	1,958,632.259392
0.244723	0.2041	1,984,362.611960
0.248123	0.204	1,999,173.379354
0.251525	0.2041	1,999,777.770172
0.254927	0.2041	1,980,097.373142
0.258327	0.204	1,921,302.876713
0.261728	0.2041	1,936,404.491678
0.265130	0.2041	2,121,172.935895
0.268530	0.204	2,244,125.560829
0.271932	0.2041	2,144,513.838428
0.275333	0.2041	1,975,987.919089
0.278733	0.204	2,039,065.152660
0.282135	0.2041	2,146,672.995568
0.285537	0.2041	2,028,538.409315
0.288937	0.204	1,999,366.678497
0.292338	0.2041	2,027,402.034897
