File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_spme.seq/395.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_rrv_site_1-4
Injection Number	15
Position	14
Comment	
Processing Method	3D Qualitative
Instrument Method	SPME OFV
Type	Unknown
Status	Finished
Injection Date	6/1/2021
Injection Time	5:54:56 PM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.033990
Time Max. (min)	37.997230
Data Points	11163
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,263,224.887506
Signal Max.	3,034,278,628.616880
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406687

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.033990	n.a.	2,087,767.802547
0.037392	0.2041	2,052,345.342045
0.040792	0.204	2,122,049.437632
0.044193	0.2041	2,058,931.162833
0.047595	0.2041	1,955,910.857538
0.050995	0.204	1,976,737.412297
0.054397	0.2041	2,009,576.092529
0.057798	0.2041	2,001,582.177442
0.061198	0.204	2,014,734.897204
0.064600	0.2041	1,946,547.018671
0.068002	0.2041	1,857,610.443072
0.071402	0.204	1,931,785.119990
0.074803	0.2041	2,062,253.222739
0.078205	0.2041	2,085,308.613121
0.081607	0.2041	2,096,624.513652
0.085007	0.204	2,077,551.452333
0.088408	0.2041	1,958,991.405880
0.091810	0.2041	1,867,046.868305
0.095210	0.204	1,865,198.377378
0.098612	0.2041	1,841,490.465908
0.102013	0.2041	1,835,442.552316
0.105413	0.204	1,916,938.664890
0.108815	0.2041	1,962,100.516884
0.112217	0.2041	2,015,286.891779
0.115617	0.204	2,037,730.498217
0.119018	0.2041	1,926,496.426762
0.122420	0.2041	1,897,453.466780
0.125820	0.204	1,936,366.618067
0.129222	0.2041	1,885,783.025329
0.132623	0.2041	1,857,603.729027
0.136023	0.204	1,809,298.784504
0.139425	0.2041	1,798,446.811206
0.142827	0.2041	1,873,028.316482
0.146227	0.204	1,955,330.282000
0.149628	0.2041	1,919,109.575254
0.153030	0.2041	1,876,702.258974
0.156430	0.204	1,874,103.893139
0.159832	0.2041	1,812,851.540058
0.163233	0.2041	1,859,065.771645
0.166633	0.204	1,842,962.402507
0.170035	0.2041	1,773,462.282120
0.173437	0.2041	1,814,302.592184
0.176837	0.204	1,867,160.743942
0.180238	0.2041	1,845,025.349938
0.183640	0.2041	1,822,879.062564
0.187040	0.204	1,814,027.358767
0.190442	0.2041	1,899,116.260303
0.193843	0.2041	1,960,327.665292
0.197243	0.204	1,906,563.397023
0.200645	0.2041	1,838,010.133011
0.204047	0.2041	1,743,634.131624
0.207447	0.204	1,830,755.557493
0.210848	0.2041	1,867,663.398370
0.214250	0.2041	1,844,946.820829
0.217650	0.204	1,838,241.104881
0.221052	0.2041	1,756,423.852121
0.224453	0.2041	1,786,728.271259
0.227853	0.204	1,790,754.054971
0.231255	0.2041	1,755,643.159814
0.234657	0.2041	1,771,795.876277
0.238057	0.204	1,732,346.027716
0.241458	0.2041	1,780,694.850944
0.244860	0.2041	1,772,015.852547
0.248260	0.204	1,661,784.244791
0.251662	0.2041	1,715,406.081369
0.255063	0.2041	1,796,174.902579
0.258463	0.204	1,789,748.096488
0.261865	0.2041	1,804,555.895946
0.265267	0.2041	1,800,620.217233
0.268667	0.204	1,716,655.700564
0.272068	0.2041	1,800,550.845040
0.275470	0.2041	1,830,017.596059
0.278870	0.204	1,615,726.584683
0.282272	0.2041	1,607,945.068872
0.285673	0.2041	1,769,168.922737
0.289073	0.204	1,790,315.279673
0.292475	0.2041	1,740,361.374603
0.295877	0.2041	1,695,603.639482
0.299277	0.204	1,701,240.170266
0.302678	0.2041	1,722,953.192516
0.306080	0.2041	1,702,137.021872
0.309480	0.204	1,677,848.419059
0.312882	0.2041	1,757,607.491028
0.316283	0.2041	1,710,534.038817
0.319683	0.204	1,607,086.484013
0.323085	0.2041	1,769,766.536119
0.326487	0.2041	1,891,535.515147
0.329887	0.204	1,755,581.163953
0.333288	0.2041	1,608,127.093319
0.336690	0.2041	1,714,621.287054
0.340090	0.204	1,774,754.893836
0.343492	0.2041	1,719,475.393532
0.346893	0.2041	1,792,300.561643
0.350293	0.204	1,775,018.755345
0.353695	0.2041	1,751,414.968668
0.357097	0.2041	1,832,018.913541
0.360497	0.204	1,790,557.909994
0.363898	0.2041	1,729,783.575210
0.367300	0.2041	1,710,082.086113
0.370700	0.204	1,683,959.991797
0.374102	0.2041	1,718,402.467776
0.377503	0.2041	1,721,988.567546
0.380903	0.204	1,729,291.943358
0.384305	0.2041	1,648,186.456653
0.387707	0.2041	1,586,967.914054
0.391107	0.204	1,643,729.960571
0.394508	0.2041	1,691,089.415856
0.397910	0.2041	1,737,830.725205
0.401310	0.204	1,722,750.837778
0.404712	0.2041	1,715,195.236335
0.408113	0.2041	1,709,009.525863
0.411513	0.204	1,691,365.288483
0.414915	0.2041	1,691,249.215510
0.418317	0.2041	1,709,399.285381
0.421717	0.204	1,654,374.772208
0.425118	0.2041	1,682,224.362526
0.428520	0.2041	1,719,836.405682
0.431920	0.204	1,738,192.781346
0.435322	0.2041	1,854,504.682338
0.438723	0.2041	1,750,001.460618
0.442123	0.204	1,660,941.083394
0.445525	0.2041	1,750,202.257586
0.448927	0.2041	1,741,907.783621
0.452327	0.204	1,747,554.286176
0.455728	0.2041	1,607,332.551237
0.459130	0.2041	1,548,442.397749
0.462530	0.204	1,721,024.831755
0.465932	0.2041	1,753,632.477139
0.469333	0.2041	1,712,364.696604
0.472733	0.204	1,687,079.532783
0.476135	0.2041	1,692,019.777409
0.479537	0.2041	1,704,431.546363
0.482937	0.204	1,653,118.377172
0.486338	0.2041	1,617,166.713698
0.489740	0.2041	1,581,343.153541
0.493140	0.204	1,582,261.807031
0.496542	0.2041	1,647,766.976311
0.499943	0.2041	1,627,620.420507
0.503343	0.204	1,639,454.523648
0.506745	0.2041	1,682,547.478941
0.510147	0.2041	1,664,851.461290
0.513547	0.204	1,568,104.686866
0.516948	0.2041	1,614,703.628996
0.520350	0.2041	1,606,037.722965
0.523750	0.204	1,520,124.477608
0.527152	0.2041	1,602,673.887976
0.530553	0.2041	1,573,541.707330
0.533953	0.204	1,578,921.778372
0.537355	0.2041	1,607,651.561312
0.540757	0.2041	1,563,516.157142
0.544157	0.204	1,659,081.101373
0.547558	0.2041	1,690,563.316977
0.550960	0.2041	1,741,556.354365
0.554360	0.204	1,764,288.162706
0.557762	0.2041	1,614,243.326791
0.561163	0.2041	1,579,129.045469
0.564563	0.204	1,581,334.344995
0.567965	0.2041	1,547,496.078784
0.571367	0.2041	1,618,110.860911
0.574767	0.204	1,658,349.635850
0.578168	0.2041	1,649,562.363077
0.581570	0.2041	1,634,375.438916
0.584970	0.204	1,600,461.554468
0.588372	0.2041	1,571,919.213046
0.591773	0.2041	1,552,866.104846
0.595173	0.204	1,516,354.867350
0.598575	0.2041	1,486,550.381752
0.601977	0.2041	1,527,337.790501
0.605377	0.204	1,613,594.265218
0.608778	0.2041	1,647,531.231904
0.612180	0.2041	1,506,006.443816
0.615580	0.204	1,479,729.585946
0.618982	0.2041	1,614,140.843497
0.622383	0.2041	1,588,200.562873
0.625783	0.204	1,524,667.028024
0.629185	0.2041	1,603,780.980775
0.632587	0.2041	1,638,330.201355
0.635987	0.204	1,554,886.597014
0.639388	0.2041	1,543,280.045277
0.642790	0.2041	1,509,546.342246
0.646190	0.204	1,472,032.986532
0.649592	0.2041	1,486,789.019771
0.652993	0.2041	1,507,956.194110
0.656393	0.204	1,592,540.055829
0.659795	0.2041	1,565,705.104085
0.663197	0.2041	1,463,416.262276
0.666598	0.2041	1,527,168.013388
0.669998	0.204	1,513,385.465378
0.673400	0.2041	1,521,581.006632
0.676802	0.2041	1,546,897.212961
0.680202	0.204	1,431,195.904008
0.683603	0.2041	1,433,258.211182
0.687005	0.2041	1,613,613.477462
0.690405	0.204	1,590,725.452117
0.693807	0.2041	1,430,281.638628
0.697208	0.2041	1,438,485.455520
0.700608	0.204	1,470,106.059632
0.704010	0.2041	1,507,395.118072
0.707412	0.2041	1,556,573.682770
0.710812	0.204	1,504,574.343018
0.714213	0.2041	1,476,611.831182
0.717615	0.2041	1,471,370.802578
0.721015	0.204	1,525,524.212163
0.724417	0.2041	1,586,864.421252
0.727818	0.2041	1,611,581.939462
0.731218	0.204	1,633,041.074844
0.734620	0.2041	1,539,553.271870
0.738022	0.2041	1,490,172.142055
0.741422	0.204	1,665,665.802173
0.744823	0.2041	1,690,713.941202
0.748225	0.2041	1,636,802.264809
0.751625	0.204	1,616,958.254730
0.755027	0.2041	1,495,535.188775
0.758428	0.2041	1,449,237.529871
0.761828	0.204	1,491,792.146499
0.765230	0.2041	1,606,285.868136
0.768632	0.2041	1,579,488.447489
0.772032	0.204	1,524,568.858886
0.775433	0.2041	1,529,684.313795
0.778835	0.2041	1,539,203.079132
0.782235	0.204	1,558,214.450427
0.785637	0.2041	1,462,133.934967
0.789038	0.2041	1,482,344.742583
0.792438	0.204	1,511,837.923353
0.795840	0.2041	1,530,613.791446
0.799242	0.2041	1,526,177.445273
0.802642	0.204	1,512,990.622271
0.806043	0.2041	1,561,152.593900
0.809445	0.2041	1,464,601.604753
0.812845	0.204	1,483,991.571740
0.816247	0.2041	1,549,907.190194
0.819648	0.2041	1,469,756.094024
0.823048	0.204	1,431,535.594612
0.826450	0.2041	1,533,215.497077
0.829852	0.2041	1,561,146.239855
0.833252	0.204	1,473,645.261003
0.836653	0.2041	1,471,088.922045
0.840055	0.2041	1,511,827.275541
0.843455	0.204	1,544,748.296010
0.846857	0.2041	1,574,402.226918
0.850258	0.2041	1,588,485.689556
0.853658	0.204	1,512,048.544257
0.857060	0.2041	1,508,384.349397
0.860462	0.2041	1,527,520.674528
0.863862	0.204	1,472,972.198553
0.867263	0.2041	1,449,242.275144
0.870665	0.2041	1,459,374.125809
0.874065	0.204	1,510,380.204945
0.877467	0.2041	1,579,358.331559
0.880868	0.2041	1,572,566.165246
0.884268	0.204	1,434,953.153670
0.887670	0.2041	1,449,894.212626
0.891072	0.2041	1,604,405.474889
0.894472	0.204	1,510,408.546031
0.897873	0.2041	1,481,129.129158
0.901275	0.2041	1,562,275.612258
0.904675	0.204	1,487,514.019924
0.908077	0.2041	1,516,884.769930
0.911478	0.2041	1,600,376.224716
0.914878	0.204	1,495,006.315891
0.918280	0.2041	1,476,105.417120
0.921682	0.2041	1,527,090.196628
0.925082	0.204	1,502,306.072342
0.928483	0.2041	1,552,934.308670
0.931885	0.2041	1,556,081.468229
0.935285	0.204	1,521,031.058469
0.938687	0.2041	1,546,698.941338
0.942088	0.2041	1,584,896.754294
0.945488	0.204	1,587,085.986720
0.948890	0.2041	1,541,770.453963
0.952292	0.2041	1,557,416.150504
0.955692	0.204	1,543,500.889463
0.959093	0.2041	1,418,323.573906
0.962495	0.2041	1,407,050.715605
0.965895	0.204	1,496,008.394905
0.969297	0.2041	1,420,875.451376
0.972698	0.2041	1,387,611.810284
0.976098	0.204	1,547,984.420418
0.979500	0.2041	1,531,880.884013
0.982902	0.2041	1,403,450.996829
0.986302	0.204	1,415,671.504327
0.989703	0.2041	1,489,621.661374
0.993105	0.2041	1,472,036.515164
0.996505	0.204	1,447,091.659782
0.999907	0.2041	1,482,045.698059
1.003308	0.2041	1,489,537.308011
1.006708	0.204	1,450,864.399116
1.010110	0.2041	1,420,495.295717
1.013512	0.2041	1,519,176.530203
1.016912	0.204	1,536,015.231249
1.020313	0.2041	1,446,728.007560
1.023715	0.2041	1,477,832.771571
1.027115	0.204	1,508,111.595763
1.030517	0.2041	1,517,821.435240
1.033918	0.2041	1,505,596.281125
1.037318	0.204	1,507,158.110391
1.040720	0.2041	1,447,601.992323
1.044122	0.2041	1,456,634.038017
1.047522	0.204	1,508,185.771343
1.050923	0.2041	1,427,979.865672
1.054325	0.2041	1,456,579.396557
1.057725	0.204	1,455,326.729767
1.061127	0.2041	1,346,093.795438
1.064528	0.2041	1,441,384.500838
1.067928	0.204	1,537,840.663587
1.071330	0.2041	1,458,276.307934
1.074732	0.2041	1,439,369.495700
1.078132	0.204	1,498,278.221677
1.081533	0.2041	1,449,861.210569
1.084935	0.2041	1,402,202.971094
1.088335	0.204	1,417,315.564043
1.091737	0.2041	1,450,862.338422
1.095138	0.2041	1,474,333.373220
1.098538	0.204	1,392,622.444638
1.101940	0.2041	1,304,339.989349
1.105342	0.2041	1,404,378.365531
1.108742	0.204	1,401,372.362515
1.112143	0.2041	1,397,009.026671
1.115545	0.2041	1,486,286.829578
1.118945	0.204	1,562,513.087815
1.122347	0.2041	1,500,004.753210
1.125748	0.2041	1,424,398.883453
1.129148	0.204	1,476,639.463285
1.132550	0.2041	1,406,581.015362
1.135952	0.2041	1,380,876.741027
1.139352	0.204	1,436,289.930357
1.142753	0.2041	1,352,314.066679
1.146155	0.2041	1,410,045.837633
1.149555	0.204	1,470,883.936340
1.152957	0.2041	1,376,829.537048
1.156358	0.2041	1,434,014.377248
1.159760	0.2041	1,374,922.350936
1.163160	0.204	1,287,947.409640
1.166562	0.2041	1,424,158.066826
1.169963	0.2041	1,416,253.815798
1.173363	0.204	1,373,881.290767
1.176765	0.2041	1,467,273.718538
1.180167	0.2041	1,482,483.152046
1.183567	0.204	1,399,380.786245
1.186968	0.2041	1,480,251.694624
1.190370	0.2041	1,482,241.946395
1.193770	0.204	1,406,081.619852
1.197172	0.2041	1,457,996.717648
1.200573	0.2041	1,428,681.134307
1.203973	0.204	1,399,512.547432
1.207375	0.2041	1,426,352.801950
1.210777	0.2041	1,436,396.575414
1.214177	0.204	1,453,539.549891
1.217578	0.2041	1,478,876.166039
1.220980	0.2041	1,464,451.442204
1.224380	0.204	1,421,257.764457
1.227782	0.2041	1,415,876.897494
1.231183	0.2041	1,397,480.304401
1.234583	0.204	1,375,652.808505
1.237985	0.2041	1,397,702.534049
1.241387	0.2041	1,427,916.592919
1.244787	0.204	1,491,665.914097
1.248188	0.2041	1,469,342.005677
1.251590	0.2041	1,477,676.254039
1.254990	0.204	1,481,272.291820
1.258392	0.2041	1,463,150.439753
1.261793	0.2041	1,429,238.072534
1.265193	0.204	1,400,436.122547
1.268595	0.2041	1,420,100.211328
1.271997	0.2041	1,425,096.403079
1.275397	0.204	1,435,707.633452
1.278798	0.2041	1,403,803.488187
1.282200	0.2041	1,433,337.450594
1.285600	0.204	1,407,850.119632
1.289002	0.2041	1,413,747.610732
1.292403	0.2041	1,445,840.636706
1.295803	0.204	1,327,544.740215
1.299205	0.2041	1,330,407.310749
1.302607	0.2041	1,412,249.240915
1.306007	0.204	1,437,260.736600
1.309408	0.2041	1,447,317.923090
1.312810	0.2041	1,426,567.889786
1.316210	0.204	1,384,505.819751
1.319612	0.2041	1,408,628.990573
1.323013	0.2041	1,358,438.993961
1.326413	0.204	1,318,823.226404
1.329815	0.2041	1,390,642.373744
1.333217	0.2041	1,369,174.294162
1.336617	0.204	1,371,412.208404
1.340018	0.2041	1,374,383.955294
1.343420	0.2041	1,341,615.367120
1.346820	0.204	1,360,506.313699
1.350222	0.2041	1,406,561.071469
1.353623	0.2041	1,493,290.035944
1.357023	0.204	1,399,939.008628
1.360425	0.2041	1,387,943.902705
1.363827	0.2041	1,459,219.098425
1.367227	0.204	1,457,104.216210
1.370628	0.2041	1,434,897.800569
1.374030	0.2041	1,442,723.644042
1.377430	0.204	1,456,464.532328
1.380832	0.2041	1,438,337.727579
1.384233	0.2041	1,506,827.240725
1.387633	0.204	1,504,298.232125
1.391035	0.2041	1,396,314.474595
1.394437	0.2041	1,337,073.520695
1.397837	0.204	1,297,830.580041
1.401238	0.2041	1,331,111.750813
1.404640	0.2041	1,325,902.075976
1.408040	0.204	1,263,224.887506
1.411442	0.2041	1,264,884.773523
1.414843	0.2041	1,349,812.892579
1.418243	0.204	1,417,937.462537
1.421645	0.2041	1,432,476.955184
1.425047	0.2041	1,424,912.588558
1.428447	0.204	1,446,020.539907
1.431848	0.2041	1,412,043.097355
1.435250	0.2041	1,363,113.793695
1.438650	0.204	1,281,311.800415
1.442052	0.2041	1,270,050.549593
1.445453	0.2041	1,393,567.954545
1.448853	0.204	1,349,071.071919
1.452255	0.2041	1,280,791.607421
1.455657	0.2041	1,327,287.774076
1.459057	0.204	1,316,865.186426
1.462458	0.2041	1,323,577.682028
1.465860	0.2041	1,427,365.755833
1.469260	0.204	1,462,411.951774
1.472662	0.2041	1,386,686.899740
1.476063	0.2041	1,403,285.103188
1.479463	0.204	1,419,984.321121
1.482865	0.2041	1,386,612.551591
1.486267	0.2041	1,402,728.077148
1.489667	0.204	1,429,873.459108
1.493068	0.2041	1,474,184.989595
1.496470	0.2041	1,417,617.062219
1.499870	0.204	1,406,707.119770
1.503272	0.2041	1,468,200.220601
1.506673	0.2041	1,459,533.278804
1.510073	0.204	1,470,807.540270
1.513475	0.2041	1,411,038.829208
1.516877	0.2041	1,275,612.520683
1.520277	0.204	1,323,011.083584
1.523678	0.2041	1,418,570.937761
1.527080	0.2041	1,349,403.914009
1.530480	0.204	1,348,744.917579
1.533882	0.2041	1,532,111.566511
1.537283	0.2041	1,500,258.467302
1.540683	0.204	1,406,380.083102
1.544085	0.2041	1,452,204.410240
1.547487	0.2041	1,455,029.538881
